,BusinessTravel,Department,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,StockOptionLevel,resignationReason,retirementType
2612,Travel_Frequently,Research & Development,5,Medical,Female,4,Sales Executive,Married,2,3,4.0,2.0,3.0,0,Others,Resignation
2613,Travel_Rarely,Sales,3,Marketing,Male,2,Laboratory Technician,Married,2,3,3.0,2.0,3.0,1,Others,Resignation
2614,Travel_Rarely,Sales,3,Other,Male,1,Manufacturing Director,Divorced,3,3,4.0,4.0,3.0,0,Others,Resignation
2615,Travel_Rarely,Research & Development,3,Life Sciences,Male,2,Sales Executive,Single,2,3,2.0,1.0,3.0,1,Others,Resignation
2616,Non-Travel,Research & Development,4,Life Sciences,Female,2,Research Scientist,Single,3,3,4.0,3.0,3.0,1,Others,Resignation
2617,Non-Travel,Research & Development,2,Life Sciences,Male,2,Healthcare Representative,Married,3,3,3.0,3.0,4.0,0,Others,Resignation
2618,Travel_Rarely,Research & Development,3,Medical,Female,2,Human Resources,Single,4,3,3.0,1.0,3.0,1,Others,Resignation
2619,Travel_Rarely,Research & Development,4,Other,Male,1,Manufacturing Director,Single,1,3,2.0,3.0,2.0,2,Others,Resignation
2620,Travel_Rarely,Research & Development,3,Life Sciences,Male,2,Research Scientist,Single,3,3,4.0,4.0,4.0,1,Others,Resignation
2621,Travel_Frequently,Research & Development,3,Medical,Female,3,Research Scientist,Married,2,4,4.0,3.0,4.0,0,Others,Resignation
2622,Travel_Rarely,Research & Development,1,Medical,Female,5,Research Scientist,Married,2,3,2.0,2.0,3.0,3,Others,Resignation
2623,Travel_Rarely,Sales,5,Medical,Female,2,Laboratory Technician,Married,3,3,3.0,2.0,3.0,0,Others,Resignation
2624,Travel_Rarely,Human Resources,4,Life Sciences,Male,2,Research Scientist,Married,2,3,4.0,2.0,2.0,0,Others,Resignation
2625,Travel_Rarely,Research & Development,2,Medical,Male,5,Sales Executive,Divorced,3,3,4.0,3.0,2.0,1,Others,Resignation
2626,Travel_Rarely,Research & Development,4,Life Sciences,Male,2,Sales Executive,Single,2,3,1.0,3.0,3.0,1,Others,Resignation
2627,Non-Travel,Research & Development,3,Life Sciences,Male,2,Research Scientist,Divorced,3,3,2.0,3.0,2.0,0,Others,Resignation
2628,Travel_Rarely,Research & Development,3,Life Sciences,Female,2,Sales Executive,Married,3,3,4.0,2.0,3.0,0,Others,Resignation
2629,Travel_Rarely,Research & Development,4,Medical,Female,3,Sales Executive,Married,3,3,1.0,3.0,3.0,1,Others,Resignation
2630,Travel_Frequently,Research & Development,4,Other,Male,2,Research Scientist,Married,3,3,1.0,3.0,3.0,0,Others,Resignation
2631,Travel_Rarely,Research & Development,3,Medical,Male,2,Laboratory Technician,Divorced,1,3,4.0,1.0,2.0,1,Others,Resignation
2632,Travel_Rarely,Sales,2,Medical,Male,1,Healthcare Representative,Married,1,3,4.0,4.0,3.0,1,Others,Resignation
2633,Non-Travel,Research & Development,2,Medical,Male,1,Sales Executive,Married,2,3,3.0,2.0,1.0,1,Others,Resignation
2634,Travel_Rarely,Research & Development,3,Life Sciences,Male,2,Healthcare Representative,Married,2,3,4.0,3.0,3.0,0,Others,Resignation
2635,Travel_Rarely,Human Resources,1,Human Resources,Male,2,Sales Executive,Single,3,3,4.0,3.0,4.0,0,Others,Resignation
2636,Travel_Rarely,Research & Development,3,Medical,Female,2,Sales Executive,Single,3,4,2.0,3.0,3.0,2,Others,Resignation
2637,Travel_Rarely,Sales,4,Medical,Male,3,Healthcare Representative,Married,2,3,2.0,4.0,3.0,0,Others,Resignation
2638,Travel_Rarely,Research & Development,2,Technical Degree,Male,3,Manufacturing Director,Single,3,3,3.0,2.0,3.0,0,Others,Resignation
2639,Travel_Rarely,Research & Development,4,Medical,Male,2,Research Director,Married,2,3,1.0,4.0,2.0,1,Others,Resignation
2640,Travel_Rarely,Research & Development,2,Medical,Male,3,Sales Executive,Married,3,3,2.0,2.0,3.0,0,Others,Resignation
2641,Travel_Rarely,Research & Development,4,Life Sciences,Male,1,Sales Executive,Single,3,3,1.0,4.0,3.0,1,Others,Resignation
2642,Travel_Rarely,Sales,4,Medical,Female,2,Research Director,Married,2,3,2.0,3.0,3.0,1,Others,Resignation
2643,Travel_Rarely,Research & Development,3,Life Sciences,Male,2,Manager,Married,3,3,3.0,4.0,3.0,2,Others,Resignation
2644,Travel_Rarely,Research & Development,3,Life Sciences,Female,4,Sales Executive,Married,3,3,3.0,4.0,3.0,1,Others,Resignation
2645,Travel_Rarely,Research & Development,4,Medical,Female,2,Manufacturing Director,Divorced,3,4,1.0,3.0,2.0,0,Others,Resignation
2646,Non-Travel,Research & Development,4,Other,Male,1,Manager,Divorced,3,3,1.0,4.0,2.0,1,Others,Resignation
2647,Travel_Rarely,Research & Development,1,Life Sciences,Female,1,Sales Representative,Single,3,3,2.0,4.0,3.0,0,Others,Resignation
2648,Travel_Rarely,Sales,5,Medical,Male,3,Research Scientist,Single,3,3,3.0,1.0,3.0,3,Others,Resignation
2649,Non-Travel,Research & Development,4,Life Sciences,Female,2,Research Director,Single,4,3,4.0,4.0,2.0,1,Others,Resignation
2650,Travel_Frequently,Research & Development,4,Life Sciences,Female,2,Manufacturing Director,Married,3,3,4.0,1.0,2.0,0,Others,Fired
2651,Travel_Rarely,Research & Development,3,Life Sciences,Female,2,Laboratory Technician,Married,3,3,1.0,4.0,3.0,0,Others,Resignation
2652,Travel_Frequently,Research & Development,1,Medical,Male,2,Sales Executive,Divorced,2,3,4.0,2.0,3.0,0,Others,Resignation
2653,Non-Travel,Research & Development,1,Life Sciences,Male,1,Sales Executive,Divorced,2,4,3.0,3.0,2.0,0,Others,Resignation
2654,Travel_Rarely,Research & Development,4,Medical,Male,2,Sales Representative,Married,3,4,1.0,4.0,4.0,0,Stress,Resignation
2655,Travel_Rarely,Research & Development,1,Life Sciences,Male,3,Research Scientist,Married,2,4,1.0,3.0,2.0,2,Others,Resignation
2656,Travel_Rarely,Sales,4,Other,Male,2,Sales Executive,Married,3,4,4.0,3.0,1.0,1,Stress,Resignation
2657,Travel_Rarely,Research & Development,4,Life Sciences,Female,1,Healthcare Representative,Married,4,3,1.0,2.0,3.0,1,Others,Resignation
2658,Travel_Rarely,Sales,3,Medical,Female,1,Laboratory Technician,Married,3,3,4.0,3.0,3.0,1,Others,Resignation
2659,Non-Travel,Sales,1,Medical,Female,1,Human Resources,Divorced,3,3,4.0,4.0,2.0,0,Others,Resignation
2660,Travel_Rarely,Research & Development,5,Medical,Male,1,Healthcare Representative,Divorced,3,3,3.0,2.0,3.0,0,Others,Resignation
2661,Travel_Rarely,Sales,4,Life Sciences,Female,2,Research Scientist,Single,3,3,4.0,1.0,3.0,0,Others,Resignation
2662,Travel_Rarely,Research & Development,3,Medical,Female,2,Healthcare Representative,Single,3,3,3.0,4.0,3.0,1,Others,Resignation
2663,Travel_Rarely,Research & Development,3,Medical,Male,3,Sales Representative,Married,2,4,1.0,4.0,3.0,0,Others,Resignation
2664,Travel_Frequently,Sales,2,Life Sciences,Female,2,Laboratory Technician,Divorced,2,3,2.0,3.0,3.0,1,Others,Resignation
2665,Travel_Rarely,Research & Development,4,Life Sciences,Male,1,Healthcare Representative,Married,2,3,2.0,4.0,2.0,0,Others,Resignation
2666,Travel_Rarely,Sales,3,Life Sciences,Male,1,Laboratory Technician,Single,4,3,4.0,3.0,3.0,1,Others,Resignation
2667,Travel_Rarely,Sales,4,Life Sciences,Male,1,Research Scientist,Single,3,3,3.0,3.0,3.0,1,Others,Resignation
2668,Travel_Frequently,Sales,2,Life Sciences,Male,2,Manufacturing Director,Married,2,4,3.0,3.0,4.0,0,Others,Resignation
2669,Travel_Rarely,Research & Development,4,Life Sciences,Male,1,Manager,Married,3,3,3.0,3.0,3.0,1,Others,Resignation
2670,Travel_Rarely,Human Resources,1,Life Sciences,Male,2,Research Scientist,Married,3,3,3.0,4.0,3.0,0,Others,Resignation
2671,Travel_Rarely,Research & Development,3,Medical,Male,3,Sales Executive,Married,2,3,4.0,2.0,3.0,0,Others,Resignation
2672,Travel_Rarely,Research & Development,3,Medical,Male,2,Sales Representative,Single,3,3,4.0,1.0,1.0,0,Others,Resignation
2673,Travel_Rarely,Research & Development,3,Medical,Male,1,Research Scientist,Divorced,3,3,4.0,1.0,3.0,2,Salary,Resignation
2674,Travel_Rarely,Sales,3,Medical,Male,2,Sales Executive,Married,4,3,2.0,4.0,2.0,0,Others,Resignation
2675,Non-Travel,Research & Development,4,Life Sciences,Female,4,Sales Executive,Single,3,3,2.0,1.0,3.0,0,Others,Resignation
2676,Travel_Rarely,Research & Development,4,Medical,Male,2,Manager,Single,3,4,4.0,3.0,3.0,0,Others,Resignation
2677,Travel_Frequently,Research & Development,1,Technical Degree,Male,1,Sales Executive,Married,3,3,3.0,4.0,3.0,0,Others,Resignation
2678,Travel_Rarely,Research & Development,1,Medical,Female,1,Research Scientist,Married,3,3,4.0,1.0,3.0,2,Others,Resignation
2679,Travel_Rarely,Research & Development,2,Medical,Male,1,Laboratory Technician,Married,3,4,2.0,2.0,3.0,1,Others,Resignation
2680,Travel_Frequently,Research & Development,1,Medical,Male,3,Healthcare Representative,Married,2,3,4.0,2.0,2.0,1,Others,Resignation
2681,Travel_Rarely,Sales,3,Medical,Female,1,Sales Executive,Married,3,3,2.0,3.0,4.0,1,Others,Resignation
2682,Travel_Rarely,Research & Development,2,Life Sciences,Female,1,Research Scientist,Single,3,3,2.0,4.0,1.0,1,Others,Resignation
2683,Travel_Frequently,Sales,4,Life Sciences,Female,2,Manufacturing Director,Married,3,4,3.0,2.0,3.0,1,Others,Resignation
2684,Travel_Rarely,Research & Development,3,Life Sciences,Male,1,Sales Executive,Single,3,3,4.0,3.0,3.0,0,Others,Resignation
2685,Travel_Frequently,Research & Development,2,Medical,Male,2,Research Scientist,Married,3,3,4.0,3.0,3.0,0,Others,Resignation
2686,Travel_Rarely,Sales,4,Medical,Female,4,Manufacturing Director,Married,2,3,1.0,2.0,3.0,1,Others,Resignation
2687,Travel_Frequently,Research & Development,2,Medical,Female,2,Research Scientist,Single,2,3,4.0,4.0,2.0,1,Others,Resignation
2688,Travel_Rarely,Sales,2,Marketing,Female,5,Sales Representative,Married,3,3,3.0,1.0,2.0,1,Others,Resignation
2689,Travel_Rarely,Research & Development,4,Medical,Male,2,Laboratory Technician,Divorced,3,3,4.0,3.0,3.0,2,Others,Resignation
2690,Travel_Frequently,Sales,4,Life Sciences,Male,2,Healthcare Representative,Single,3,3,4.0,3.0,3.0,1,Others,Resignation
2691,Travel_Rarely,Research & Development,3,Life Sciences,Male,1,Sales Executive,Married,3,4,3.0,3.0,2.0,1,Others,Resignation
2692,Travel_Rarely,Human Resources,4,Human Resources,Male,2,Manager,Married,3,3,1.0,2.0,3.0,0,Others,Resignation
2693,Travel_Rarely,Sales,4,Life Sciences,Male,2,Laboratory Technician,Single,2,3,4.0,3.0,3.0,1,Others,Resignation
2694,Travel_Rarely,Research & Development,2,Medical,Male,2,Laboratory Technician,Divorced,3,3,1.0,3.0,2.0,1,Others,Resignation
2695,Travel_Rarely,Research & Development,3,Technical Degree,Male,1,Laboratory Technician,Divorced,2,3,2.0,4.0,3.0,3,Others,Resignation
2696,Travel_Rarely,Research & Development,4,Life Sciences,Male,5,Research Director,Single,3,3,3.0,3.0,3.0,0,Others,Resignation
2697,Travel_Rarely,Research & Development,2,Life Sciences,Female,4,Laboratory Technician,Divorced,4,3,2.0,1.0,3.0,0,Others,Resignation
2698,Travel_Rarely,Human Resources,3,Human Resources,Female,2,Research Director,Divorced,3,3,1.0,2.0,2.0,0,Others,Resignation
2699,Non-Travel,Research & Development,3,Life Sciences,Female,3,Sales Executive,Divorced,4,3,4.0,4.0,2.0,1,Others,Resignation
2700,Travel_Rarely,Research & Development,3,Medical,Male,2,Manager,Married,3,3,1.0,4.0,3.0,0,Others,Resignation
2701,Travel_Rarely,Research & Development,3,Life Sciences,Female,1,Manufacturing Director,Single,3,3,4.0,4.0,3.0,0,Others,Resignation
2702,Non-Travel,Research & Development,5,Life Sciences,Male,3,Research Scientist,Divorced,2,3,1.0,3.0,2.0,0,Others,Resignation
2703,Travel_Rarely,Research & Development,3,Life Sciences,Male,1,Research Director,Single,3,3,3.0,1.0,3.0,1,Salary,Resignation
2704,Travel_Rarely,Sales,3,Marketing,Male,4,Research Scientist,Single,3,3,1.0,2.0,3.0,1,Others,Resignation
2705,Travel_Rarely,Sales,3,Life Sciences,Male,2,Manufacturing Director,Single,3,3,3.0,4.0,3.0,1,Others,Resignation
2706,Travel_Rarely,Sales,2,Marketing,Female,2,Research Scientist,Single,1,3,2.0,1.0,3.0,0,Others,Resignation
2707,Travel_Rarely,Sales,1,Life Sciences,Male,5,Human Resources,Divorced,3,3,3.0,4.0,2.0,0,Others,Resignation
2708,Travel_Frequently,Research & Development,3,Medical,Female,2,Manufacturing Director,Single,3,3,2.0,1.0,3.0,0,Salary,Resignation
2709,Travel_Rarely,Research & Development,3,Technical Degree,Male,2,Laboratory Technician,Married,2,4,3.0,2.0,3.0,0,Others,Resignation
2710,Travel_Rarely,Research & Development,1,Life Sciences,Female,1,Manufacturing Director,Married,3,3,1.0,4.0,3.0,2,Others,Resignation
2711,Travel_Rarely,Sales,3,Life Sciences,Female,1,Research Scientist,Single,1,3,2.0,1.0,2.0,2,Others,Resignation
2712,Travel_Rarely,Sales,3,Medical,Male,1,Manufacturing Director,Single,3,3,3.0,4.0,3.0,0,Others,Resignation
2713,Travel_Rarely,Human Resources,3,Life Sciences,Male,5,Healthcare Representative,Married,3,4,4.0,4.0,4.0,0,Others,Resignation
2714,Travel_Rarely,Research & Development,4,Technical Degree,Female,1,Research Scientist,Single,3,3,4.0,3.0,3.0,1,Others,Resignation
2715,Travel_Rarely,Human Resources,4,Medical,Male,1,Sales Executive,Married,3,3,4.0,4.0,4.0,1,Others,Resignation
2716,Travel_Rarely,Human Resources,5,Human Resources,Male,3,Sales Executive,Married,2,3,2.0,4.0,2.0,1,Others,Fired
2717,Travel_Rarely,Sales,5,Technical Degree,Female,1,Research Director,Divorced,2,3,4.0,3.0,2.0,0,Others,Resignation
2718,Travel_Rarely,Research & Development,4,Medical,Male,1,Research Director,Married,2,3,1.0,3.0,3.0,0,Others,Resignation
2719,Travel_Rarely,Sales,4,Marketing,Male,3,Manufacturing Director,Married,3,3,4.0,4.0,3.0,0,Others,Resignation
2720,Travel_Rarely,Research & Development,1,Life Sciences,Female,4,Sales Executive,Married,2,3,2.0,1.0,4.0,1,Others,Resignation
2721,Travel_Frequently,Sales,2,Marketing,Male,4,Human Resources,Married,2,3,3.0,1.0,3.0,0,Others,Resignation
2722,Travel_Rarely,Research & Development,1,Medical,Male,1,Research Scientist,Divorced,3,3,3.0,4.0,3.0,1,Others,Resignation
2723,Travel_Rarely,Sales,2,Marketing,Female,3,Research Scientist,Divorced,2,3,4.0,1.0,3.0,1,Others,Resignation
2724,Travel_Rarely,Sales,3,Marketing,Male,2,Manager,Single,3,3,1.0,3.0,2.0,0,Others,Fired
2725,Travel_Frequently,Sales,3,Life Sciences,Male,4,Healthcare Representative,Single,3,4,4.0,3.0,3.0,1,Others,Resignation
2726,Travel_Frequently,Research & Development,4,Medical,Male,1,Research Scientist,Single,1,3,3.0,4.0,3.0,1,Others,Resignation
2727,Travel_Rarely,Sales,4,Marketing,Male,2,Sales Executive,Married,3,3,2.0,3.0,3.0,1,Others,Resignation
2728,Non-Travel,Research & Development,2,Technical Degree,Female,1,Research Scientist,Single,2,3,2.0,3.0,3.0,1,Others,Resignation
2729,Travel_Rarely,Research & Development,3,Life Sciences,Female,3,Sales Executive,Married,2,3,2.0,2.0,3.0,0,Others,Resignation
2730,Travel_Frequently,Research & Development,3,Technical Degree,Male,3,Sales Executive,Single,3,3,1.0,4.0,3.0,1,Others,Resignation
2731,Travel_Rarely,Research & Development,4,Medical,Female,3,Research Scientist,Married,3,3,4.0,4.0,3.0,1,Others,Resignation
2732,Travel_Rarely,Research & Development,4,Technical Degree,Female,1,Sales Executive,Single,1,3,1.0,3.0,3.0,0,Others,Resignation
2733,Travel_Rarely,Research & Development,1,Medical,Male,1,Sales Executive,Single,3,4,3.0,3.0,2.0,1,Others,Resignation
2734,Travel_Rarely,Research & Development,1,Medical,Female,3,Research Scientist,Divorced,3,3,2.0,1.0,2.0,2,Others,Resignation
2735,Non-Travel,Research & Development,4,Technical Degree,Female,3,Manufacturing Director,Married,3,3,3.0,1.0,3.0,2,Others,Resignation
2736,Travel_Rarely,Research & Development,4,Life Sciences,Female,3,Sales Executive,Married,3,4,3.0,4.0,2.0,1,Others,Resignation
2737,Travel_Frequently,Sales,4,Life Sciences,Female,1,Human Resources,Single,3,3,1.0,4.0,3.0,1,Others,Resignation
2738,Travel_Frequently,Research & Development,3,Medical,Male,3,Manufacturing Director,Married,3,4,2.0,1.0,2.0,0,Others,Resignation
2739,Travel_Rarely,Human Resources,2,Life Sciences,Female,1,Laboratory Technician,Married,2,3,3.0,1.0,3.0,0,Others,Resignation
2740,Travel_Rarely,Sales,2,Life Sciences,Female,2,Research Scientist,Divorced,3,3,4.0,4.0,2.0,1,Others,Resignation
2741,Travel_Rarely,Sales,3,Marketing,Male,4,Human Resources,Divorced,3,3,1.0,3.0,4.0,0,Others,Resignation
2742,Travel_Rarely,Research & Development,3,Other,Male,2,Sales Executive,Married,3,3,1.0,4.0,3.0,0,Others,Resignation
2743,Travel_Frequently,Research & Development,3,Medical,Male,2,Manufacturing Director,Single,3,3,4.0,4.0,3.0,3,Others,Resignation
2744,Travel_Rarely,Sales,4,Marketing,Female,4,Research Scientist,Divorced,3,3,2.0,3.0,2.0,3,Others,Resignation
2745,Travel_Rarely,Research & Development,3,Technical Degree,Male,1,Laboratory Technician,Single,3,3,1.0,1.0,2.0,0,Others,Resignation
2746,Travel_Rarely,Sales,2,Marketing,Female,2,Sales Executive,Divorced,3,3,3.0,3.0,3.0,2,Others,Resignation
2747,Travel_Rarely,Research & Development,3,Medical,Male,3,Research Scientist,Divorced,3,3,4.0,3.0,3.0,1,Others,Resignation
2748,Travel_Frequently,Research & Development,3,Life Sciences,Female,2,Laboratory Technician,Single,3,3,2.0,2.0,3.0,0,Others,Resignation
2749,Travel_Rarely,Research & Development,2,Medical,Female,1,Sales Executive,Divorced,3,3,2.0,1.0,3.0,1,Others,Resignation
2750,Travel_Frequently,Human Resources,3,Other,Female,2,Sales Representative,Married,3,3,2.0,1.0,2.0,1,Others,Resignation
2751,Travel_Rarely,Sales,2,Life Sciences,Male,4,Laboratory Technician,Married,4,3,4.0,3.0,2.0,3,Salary,Resignation
2752,Travel_Frequently,Research & Development,4,Life Sciences,Male,3,Research Scientist,Single,2,3,1.0,3.0,2.0,1,Others,Resignation
2753,Travel_Rarely,Research & Development,4,Life Sciences,Female,1,Sales Representative,Married,3,3,3.0,2.0,3.0,0,Others,Resignation
2754,Travel_Rarely,Research & Development,2,Medical,Female,3,Sales Executive,Single,1,4,3.0,2.0,3.0,1,Others,Resignation
2755,Travel_Rarely,Sales,4,Life Sciences,Male,2,Manufacturing Director,Married,2,3,2.0,2.0,3.0,1,Others,Resignation
2756,Travel_Rarely,Research & Development,3,Life Sciences,Male,2,Sales Representative,Married,3,3,2.0,4.0,3.0,0,Others,Resignation
2757,Travel_Rarely,Research & Development,3,Medical,Female,2,Research Director,Single,3,3,3.0,4.0,3.0,0,Others,Resignation
2758,Travel_Rarely,Research & Development,4,Medical,Male,2,Healthcare Representative,Single,4,3,3.0,1.0,3.0,1,Others,Resignation
2759,Travel_Rarely,Human Resources,3,Human Resources,Female,1,Sales Executive,Married,1,3,4.0,1.0,4.0,0,Others,Resignation
2760,Travel_Rarely,Research & Development,3,Life Sciences,Female,3,Sales Executive,Single,3,3,1.0,3.0,4.0,3,Others,Resignation
2761,Travel_Rarely,Research & Development,3,Medical,Male,3,Manager,Divorced,3,3,2.0,2.0,3.0,1,Others,Resignation
2762,Travel_Rarely,Sales,3,Life Sciences,Male,4,Human Resources,Married,3,3,4.0,4.0,2.0,1,Others,Resignation
2763,Travel_Rarely,Research & Development,4,Life Sciences,Female,3,Human Resources,Single,3,3,2.0,3.0,3.0,0,Others,Resignation
2764,Travel_Rarely,Research & Development,3,Life Sciences,Female,2,Laboratory Technician,Married,3,3,1.0,4.0,3.0,1,Others,Resignation
2765,Non-Travel,Sales,1,Marketing,Male,2,Laboratory Technician,Divorced,4,3,2.0,4.0,3.0,2,Others,Resignation
2766,Travel_Rarely,Research & Development,2,Medical,Male,1,Research Scientist,Married,3,3,1.0,2.0,3.0,0,Others,Resignation
2767,Travel_Rarely,Human Resources,1,Medical,Male,2,Sales Executive,Single,3,3,4.0,4.0,2.0,1,Others,Resignation
2768,Travel_Rarely,Research & Development,3,Medical,Male,2,Laboratory Technician,Divorced,3,4,3.0,1.0,3.0,3,Others,Resignation
2769,Travel_Rarely,Research & Development,4,Life Sciences,Female,5,Manufacturing Director,Married,2,3,4.0,4.0,3.0,0,Others,Resignation
2770,Travel_Rarely,Sales,2,Technical Degree,Male,1,Sales Representative,Married,4,4,3.0,4.0,3.0,1,Others,Resignation
2771,Travel_Rarely,Sales,2,Medical,Female,2,Research Scientist,Single,3,4,3.0,4.0,3.0,0,Others,Resignation
2772,Travel_Frequently,Research & Development,3,Medical,Male,1,Healthcare Representative,Married,2,3,3.0,2.0,2.0,2,Others,Resignation
