,index,Age,TotalWorkingYears,YearsAtCompany,YearsWithCurrManager,mean_time,JobSatisfaction_4.0,WorkLifeBalance_1.0,EnvironmentSatisfaction_1.0,JobSatisfaction_2.0,JobRole_Sales Executive,MaritalStatus_Divorced,MaritalStatus_Single,EducationField_Human Resources,BusinessTravel_Travel_Frequently,Department_Human Resources,BusinessTravel_Non-Travel
2610,2610,0.35714285714285715,0.225,0.225,0.47058823529411764,0.38188976377952755,0,0,0,0,1,1,0,0,1,0,0
2611,2611,0.5952380952380951,0.25,0.25,0.5294117647058824,0.3031496062992125,0,0,1,0,0,0,0,0,0,0,0
2612,2612,0.4761904761904761,0.17500000000000002,0.15000000000000002,0.11764705882352941,0.40748031496062986,0,0,0,1,1,0,0,0,1,0,0
2613,2613,0.8809523809523809,0.875,0.25,0.23529411764705882,0.45078740157480324,0,0,0,1,0,0,0,0,0,0,0
2614,2614,0.3095238095238095,0.025,0.025,0.0,0.9547244094488192,1,0,0,0,0,1,0,0,0,0,0
2615,2615,0.49999999999999994,0.525,0.5,0.5882352941176471,0.029527559055117836,0,0,0,0,1,0,1,0,0,0,0
2616,2616,0.5714285714285714,0.5,0.5,0.4117647058823529,0.12795275590551158,0,0,0,0,0,0,1,0,0,0,1
2617,2617,0.3095238095238095,0.325,0.275,0.47058823529411764,0.03149606299212593,0,0,0,0,0,0,0,0,0,0,1
2618,2618,0.857142857142857,0.225,0.125,0.23529411764705882,0.8877952755905516,0,0,0,0,0,0,1,0,0,0,0
2619,2619,0.14285714285714285,0.1,0.1,0.11764705882352941,0.18307086614173218,0,0,0,0,0,0,1,0,0,0,0
2620,2620,0.11904761904761901,0.125,0.125,0.23529411764705882,0.20472440944881876,1,0,0,0,0,0,1,0,0,0,0
2621,2621,0.5238095238095237,0.25,0.25,0.23529411764705882,0.36614173228346436,0,0,0,0,0,0,0,0,1,0,0
2622,2622,0.5238095238095237,0.375,0.275,0.5882352941176471,0.051181102362204633,0,0,0,1,0,0,0,0,0,0,0
2623,2623,0.16666666666666669,0.15000000000000002,0.05,0.11764705882352941,0.04724409448818889,0,0,0,1,0,0,0,0,0,0,0
2624,2624,0.28571428571428564,0.30000000000000004,0.30000000000000004,0.4117647058823529,0.025590551181102317,0,0,0,1,0,0,0,0,0,1,0
2625,2625,0.16666666666666669,0.17500000000000002,0.05,0.11764705882352941,0.8346456692913387,0,0,0,0,1,1,0,0,0,0,0
2626,2626,0.6904761904761905,0.625,0.42500000000000004,0.6470588235294118,0.3641732283464565,0,0,1,0,1,0,1,0,0,0,0
2627,2627,0.35714285714285715,0.025,0.025,0.0,0.051181102362204633,0,0,0,0,0,1,0,0,0,0,1
2628,2628,0.4761904761904761,0.4,0.375,0.47058823529411764,0.38188976377952755,0,0,0,1,1,0,0,0,0,0,0
2629,2629,0.3095238095238095,0.07500000000000001,0.05,0.11764705882352941,0.24606299212598426,0,0,1,0,1,0,0,0,0,0,0
2630,2630,0.4761904761904761,0.25,0.2,0.4117647058823529,0.10826771653543288,0,0,1,0,0,0,0,0,1,0,0
2631,2631,0.5714285714285714,0.225,0.1,0.11764705882352941,0.7618110236220472,0,0,0,0,0,1,0,0,0,0,0
2632,2632,0.5476190476190477,0.30000000000000004,0.125,0.0,0.34251968503937014,1,0,0,0,0,0,0,0,0,0,0
2633,2633,0.6904761904761905,0.35000000000000003,0.325,0.7058823529411764,0.2421259842519683,0,1,0,1,1,0,0,0,0,0,1
2634,2634,0.4047619047619047,0.125,0.05,0.11764705882352941,0.8818897637795275,0,0,0,0,0,0,0,0,0,0,0
2635,2635,0.09523809523809518,0.1,0.07500000000000001,0.11764705882352941,0.09645669291338588,0,0,0,0,1,0,1,1,0,1,0
2636,2636,0.4047619047619047,0.25,0.25,0.47058823529411764,0.40748031496062986,0,0,0,0,1,0,1,0,0,0,0
2637,2637,0.35714285714285715,0.25,0.225,0.058823529411764705,0.6181102362204725,1,0,0,0,0,0,0,0,0,0,0
2638,2638,0.3333333333333333,0.15000000000000002,0.15000000000000002,0.058823529411764705,0.20669291338582663,0,0,0,1,0,0,1,0,0,0,0
2639,2639,0.5238095238095237,0.2,0.025,0.0,0.04527559055118102,1,0,1,0,0,0,0,0,0,0,0
2640,2640,0.3333333333333333,0.07500000000000001,0.05,0.11764705882352941,0.00984251968503913,0,0,0,1,1,0,0,0,0,0,0
2641,2641,0.49999999999999994,0.45,0.17500000000000002,0.4117647058823529,0.40748031496062986,1,0,1,0,1,0,1,0,0,0,0
2642,2642,0.4761904761904761,0.5,0.45,0.6470588235294118,0.40748031496062986,0,0,0,0,0,0,0,0,0,0,0
2643,2643,0.3333333333333333,0.35000000000000003,0.35000000000000003,0.4117647058823529,0.38188976377952755,1,0,0,0,0,0,0,0,0,0,0
2644,2644,0.4523809523809524,0.4,0.4,0.47058823529411764,0.6830708661417322,1,0,0,0,1,0,0,0,0,0,0
2645,2645,0.16666666666666669,0.15000000000000002,0.125,0.23529411764705882,0.4094488188976375,0,0,1,0,0,1,0,0,0,0,0
2646,2646,0.8095238095238095,0.4,0.225,0.0,0.1692913385826771,1,0,1,0,0,1,0,0,0,0,1
2647,2647,0.6190476190476188,0.15000000000000002,0.1,0.11764705882352941,0.9488188976377951,1,0,0,0,0,0,1,0,0,0,0
2648,2648,0.07142857142857145,0.05,0.05,0.11764705882352941,0.4448818897637796,0,0,0,0,0,0,1,0,0,0,0
2649,2649,0.49999999999999994,0.525,0.15000000000000002,0.1764705882352941,0.07086614173228334,1,0,0,0,0,0,1,0,0,0,1
2650,2650,0.11904761904761901,0.025,0.025,0.0,0.39566929133858264,0,0,0,0,0,0,0,0,1,0,0
2651,2651,0.42857142857142855,0.25,0.225,0.23529411764705882,0.3700787401574803,1,0,1,0,0,0,0,0,0,0,0
2652,2652,0.42857142857142855,0.45,0.1,0.11764705882352941,0.36811023622047245,0,0,0,1,1,1,0,0,1,0,0
2653,2653,0.9047619047619047,0.325,0.325,0.5294117647058824,0.13188976377952755,0,0,0,0,1,1,0,0,0,0,1
2654,2654,0.2619047619047619,0.1,0.05,0.11764705882352941,0.9704724409448822,1,0,1,0,0,0,0,0,0,0,0
2655,2655,0.5714285714285714,0.6000000000000001,0.55,0.8235294117647058,0.28149606299212593,0,0,1,0,0,0,0,0,0,0,0
2656,2656,0.9047619047619047,0.35000000000000003,0.25,0.47058823529411764,0.1692913385826771,0,1,0,0,1,0,0,0,0,0,0
2657,2657,0.5476190476190477,0.525,0.5,0.5882352941176471,0.36614173228346436,0,0,1,1,0,0,0,0,0,0,0
2658,2658,0.380952380952381,0.2,0.2,0.4117647058823529,0.2775590551181102,0,0,0,0,0,0,0,0,0,0,0
2659,2659,0.42857142857142855,0.375,0.375,0.6470588235294118,0.34251968503937014,1,0,0,0,0,1,0,0,0,0,1
2660,2660,0.5476190476190477,0.35000000000000003,0.125,0.23529411764705882,0.2224409448818896,0,0,0,1,0,1,0,0,0,0,0
2661,2661,0.3333333333333333,0.1,0.1,0.11764705882352941,0.1476377952755905,0,0,0,0,0,0,1,0,0,0,0
2662,2662,0.4047619047619047,0.225,0.225,0.4117647058823529,0.8937007874015748,1,0,0,0,0,0,1,0,0,0,0
2663,2663,0.4761904761904761,0.25,0.25,0.5294117647058824,0.1889763779527558,1,0,1,0,0,0,0,0,0,0,0
2664,2664,0.7619047619047619,0.30000000000000004,0.15000000000000002,0.058823529411764705,0.24606299212598426,0,0,0,0,0,1,0,0,1,0,0
2665,2665,0.42857142857142855,0.2,0.15000000000000002,0.0,0.06889763779527547,1,0,0,0,0,0,0,0,0,0,0
2666,2666,0.6428571428571428,0.2,0.125,0.058823529411764705,0.025590551181102317,0,0,0,0,0,0,1,0,0,0,0
2667,2667,0.5238095238095237,0.2,0.05,0.11764705882352941,0.053149606299212504,0,0,0,0,0,0,1,0,0,0,0
2668,2668,0.4047619047619047,0.25,0.25,0.11764705882352941,0.4783464566929134,0,0,0,0,0,0,0,0,1,0,0
2669,2669,0.5238095238095237,0.5,0.125,0.11764705882352941,0.30708661417322825,0,0,0,0,0,0,0,0,0,0,0
2670,2670,0.4047619047619047,0.1,0.1,0.058823529411764705,0.18700787401574792,1,0,0,0,0,0,0,0,0,1,0
2671,2671,0.2619047619047619,0.25,0.1,0.1764705882352941,0.7578740157480317,0,0,0,1,1,0,0,0,0,0,0
2672,2672,0.2619047619047619,0.125,0.125,0.23529411764705882,0.0334645669291338,0,1,0,0,0,0,1,0,0,0,0
2673,2673,0.7619047619047619,0.5,0.07500000000000001,0.0,0.7185039370078738,0,0,0,0,0,1,0,0,0,0,0
2674,2674,0.49999999999999994,0.525,0.5,0.3529411764705882,0.3031496062992125,1,0,0,0,1,0,0,0,0,0,0
2675,2675,0.3095238095238095,0.25,0.225,0.4117647058823529,0.2578740157480315,0,0,0,0,1,0,1,0,0,0,1
2676,2676,0.19047619047619052,0.125,0.1,0.0,0.3090551181102361,0,0,0,0,0,0,1,0,0,0,0
2677,2677,0.42857142857142855,0.42500000000000004,0.125,0.1764705882352941,0.344488188976378,1,0,0,0,1,0,0,0,1,0,0
2678,2678,0.49999999999999994,0.225,0.17500000000000002,0.4117647058823529,0.007874015748031482,0,0,0,0,0,0,0,0,0,0,0
2679,2679,0.21428571428571425,0.15000000000000002,0.15000000000000002,0.1764705882352941,0.659448818897638,0,0,0,1,0,0,0,0,0,0,0
2680,2680,0.7380952380952379,0.42500000000000004,0.225,0.47058823529411764,0.09251968503936991,0,0,0,1,0,0,0,0,1,0,0
2681,2681,0.380952380952381,0.15000000000000002,0.1,0.11764705882352941,0.10236220472440927,0,0,0,0,1,0,0,0,0,0,0
2682,2682,0.5476190476190477,0.2,0.15000000000000002,0.29411764705882354,0.5196850393700787,1,1,0,0,0,0,1,0,0,0,0
2683,2683,0.7380952380952379,0.25,0.25,0.4117647058823529,0.1476377952755905,0,0,0,1,0,0,0,0,1,0,0
2684,2684,0.4523809523809524,0.17500000000000002,0.0,0.0,0.5,0,0,0,0,1,0,1,0,0,0,0
2685,2685,0.35714285714285715,0.2,0.2,0.0,0.7027559055118109,0,0,0,0,0,0,0,0,1,0,0
2686,2686,0.21428571428571425,0.15000000000000002,0.05,0.11764705882352941,0.0866141732283463,0,0,1,1,0,0,0,0,0,0,0
2687,2687,0.3333333333333333,0.2,0.17500000000000002,0.3529411764705882,0.2559055118110236,1,0,0,0,0,0,1,0,1,0,0
2688,2688,0.976190476190476,0.30000000000000004,0.025,0.0,0.7913385826771655,0,0,0,0,0,0,0,0,0,0,0
2689,2689,0.28571428571428564,0.025,0.025,0.0,0.0885826771653544,0,0,0,0,0,1,0,0,0,0,0
2690,2690,0.4761904761904761,0.25,0.225,0.47058823529411764,0.40157480314960625,0,0,0,0,0,0,1,0,1,0,0
2691,2691,0.42857142857142855,0.42500000000000004,0.17500000000000002,0.4117647058823529,0.36811023622047245,0,0,0,0,1,0,0,0,0,0,0
2692,2692,0.4047619047619047,0.15000000000000002,0.125,0.1764705882352941,0.3051181102362204,0,0,1,1,0,0,0,1,0,1,0
2693,2693,0.2619047619047619,0.25,0.225,0.47058823529411764,0.9409448818897641,0,0,0,0,0,0,1,0,0,0,0
2694,2694,0.3095238095238095,0.125,0.125,0.1764705882352941,0.07677165354330695,0,0,1,0,0,1,0,0,0,0,0
2695,2695,0.380952380952381,0.07500000000000001,0.05,0.11764705882352941,0.3228346456692912,1,0,0,0,0,1,0,0,0,0,0
2696,2696,0.23809523809523808,0.15000000000000002,0.1,0.1764705882352941,0.8976377952755905,0,0,0,0,0,0,1,0,0,0,0
2697,2697,0.2619047619047619,0.25,0.25,0.47058823529411764,0.405511811023622,0,0,0,0,0,1,0,0,0,0,0
2698,2698,0.3333333333333333,0.17500000000000002,0.15000000000000002,0.29411764705882354,0.93503937007874,0,0,1,1,0,1,0,1,0,1,0
2699,2699,0.09523809523809518,0.025,0.025,0.0,0.7952755905511812,1,0,0,0,1,1,0,0,0,0,1
2700,2700,0.8333333333333333,0.775,0.625,0.4117647058823529,0.405511811023622,1,0,1,0,0,0,0,0,0,0,0
2701,2701,0.4761904761904761,0.15000000000000002,0.07500000000000001,0.11764705882352941,0.734251968503937,1,0,0,0,0,0,1,0,0,0,0
2702,2702,0.14285714285714285,0.125,0.1,0.1764705882352941,0.18700787401574792,0,0,1,0,0,1,0,0,0,0,1
2703,2703,0.42857142857142855,0.25,0.125,0.1764705882352941,0.10826771653543288,0,0,0,0,0,0,1,0,0,0,0
2704,2704,0.380952380952381,0.325,0.30000000000000004,0.6470588235294118,0.0334645669291338,0,0,1,1,0,0,1,0,0,0,0
2705,2705,0.07142857142857145,0.0,0.0,0.0,0.0059055118110236116,1,0,0,0,0,0,1,0,0,0,0
2706,2706,0.380952380952381,0.2,0.1,0.1764705882352941,0.36220472440944884,0,0,0,0,0,0,1,0,0,0,0
2707,2707,0.8333333333333333,0.65,0.35000000000000003,0.47058823529411764,0.3051181102362204,1,0,0,0,0,1,0,0,0,0,0
2708,2708,0.3333333333333333,0.25,0.25,0.4117647058823529,0.6968503937007875,0,0,0,0,0,0,1,0,1,0,0
2709,2709,0.5714285714285714,0.25,0.225,0.11764705882352941,0.18307086614173218,0,0,0,1,0,0,0,0,0,0,0
2710,2710,0.6190476190476188,0.6000000000000001,0.55,1.0,0.22440944881889746,1,0,1,0,0,0,0,0,0,0,0
2711,2711,0.6666666666666665,0.55,0.05,0.058823529411764705,0.405511811023622,0,0,0,0,0,0,1,0,0,0,0
2712,2712,0.35714285714285715,0.17500000000000002,0.025,0.0,0.1003937007874014,1,0,0,0,0,0,1,0,0,0,0
2713,2713,0.6190476190476188,0.225,0.1,0.1764705882352941,0.5019685039370079,1,0,0,0,0,0,0,0,0,1,0
2714,2714,0.28571428571428564,0.25,0.25,0.47058823529411764,0.029527559055117836,0,0,0,0,0,0,1,0,0,0,0
2715,2715,0.49999999999999994,0.47500000000000003,0.025,0.0,0.10629921259842523,1,0,0,0,1,0,0,0,0,1,0
2716,2716,0.14285714285714285,0.15000000000000002,0.05,0.0,0.7362204724409449,1,0,0,0,1,0,0,1,0,1,0
2717,2717,0.5952380952380951,0.15000000000000002,0.125,0.23529411764705882,0.10826771653543288,0,0,0,0,0,1,0,0,0,0,0
2718,2718,0.7619047619047619,0.07500000000000001,0.07500000000000001,0.11764705882352941,0.578740157480315,0,0,1,0,0,0,0,0,0,0,0
2719,2719,0.4047619047619047,0.05,0.05,0.11764705882352941,0.22637795275590533,1,0,0,0,0,0,0,0,0,0,0
2720,2720,0.42857142857142855,0.15000000000000002,0.025,0.0,0.6259842519685042,0,0,0,0,1,0,0,0,0,0,0
2721,2721,0.35714285714285715,0.25,0.125,0.1764705882352941,0.12795275590551158,0,0,0,0,0,0,0,0,1,0,0
2722,2722,0.4047619047619047,0.025,0.025,0.0,0.04724409448818889,1,0,0,0,0,1,0,0,0,0,0
2723,2723,0.21428571428571425,0.025,0.025,0.0,0.3228346456692912,0,0,0,0,0,1,0,0,0,0,0
2724,2724,0.19047619047619052,0.025,0.025,0.058823529411764705,0.344488188976378,0,0,1,0,0,0,1,0,0,0,0
2725,2725,0.21428571428571425,0.225,0.225,0.4117647058823529,0.16141732283464538,0,0,0,0,0,0,1,0,1,0,0
2726,2726,0.28571428571428564,0.30000000000000004,0.30000000000000004,0.4117647058823529,0.1692913385826771,1,0,0,0,0,0,1,0,1,0,0
2727,2727,0.5476190476190477,0.5750000000000001,0.55,0.47058823529411764,0.011811023622047001,0,0,0,0,1,0,0,0,0,0,0
2728,2728,0.380952380952381,0.25,0.225,0.4117647058823529,0.36023622047244097,0,0,0,0,0,0,1,0,0,0,1
2729,2729,0.4523809523809524,0.2,0.025,0.0,0.025590551181102317,0,0,0,1,1,0,0,0,0,0,0
2730,2730,0.6666666666666665,0.35000000000000003,0.225,0.47058823529411764,0.659448818897638,1,0,1,0,1,0,1,0,1,0,0
2731,2731,0.4047619047619047,0.025,0.025,0.058823529411764705,0.19094488188976366,1,0,0,0,0,0,0,0,0,0,0
2732,2732,0.7142857142857142,0.5750000000000001,0.025,0.0,0.6614173228346458,0,0,1,0,1,0,1,0,0,0,0
2733,2733,0.23809523809523808,0.05,0.05,0.11764705882352941,0.9291338582677164,0,0,0,0,1,0,1,0,0,0,0
2734,2734,0.6190476190476188,0.225,0.1,0.1764705882352941,0.6771653543307088,0,0,0,0,0,1,0,0,0,0,0
2735,2735,0.4047619047619047,0.25,0.1,0.1764705882352941,0.6968503937007875,0,0,0,0,0,0,0,0,0,0,1
2736,2736,0.19047619047619052,0.125,0.05,0.0,0.8346456692913387,1,0,0,0,1,0,0,0,0,0,0
2737,2737,0.35714285714285715,0.375,0.375,0.7058823529411764,0.4468503937007875,1,0,1,0,0,0,1,0,1,0,0
2738,2738,0.4047619047619047,0.225,0.225,0.47058823529411764,0.10433070866141736,0,0,0,0,0,0,0,0,1,0,0
2739,2739,0.4047619047619047,0.1,0.05,0.11764705882352941,0.5610236220472442,0,0,0,0,0,0,0,0,0,1,0
2740,2740,0.3095238095238095,0.25,0.17500000000000002,0.4117647058823529,0.025590551181102317,1,0,0,0,0,1,0,0,0,0,0
2741,2741,0.4523809523809524,0.17500000000000002,0.17500000000000002,0.4117647058823529,0.28740157480314954,0,0,1,0,0,1,0,0,0,0,0
2742,2742,0.3333333333333333,0.225,0.225,0.47058823529411764,0.4251968503937007,1,0,1,0,1,0,0,0,0,0,0
2743,2743,0.4761904761904761,0.25,0.25,0.5294117647058824,0.04527559055118102,1,0,0,0,0,0,1,0,1,0,0
2744,2744,0.7619047619047619,0.7250000000000001,0.675,0.47058823529411764,0.7047244094488188,0,0,0,0,0,1,0,0,0,0,0
2745,2745,0.976190476190476,0.7000000000000001,0.525,0.5294117647058824,0.18700787401574792,0,0,1,0,0,0,1,0,0,0,0
2746,2746,0.42857142857142855,0.42500000000000004,0.42500000000000004,0.47058823529411764,0.00984251968503913,0,0,0,0,1,1,0,0,0,0,0
2747,2747,0.8809523809523809,0.525,0.125,0.11764705882352941,0.42716535433070857,0,0,0,0,0,1,0,0,0,0,0
2748,2748,0.42857142857142855,0.15000000000000002,0.15000000000000002,0.1764705882352941,0.24803149606299213,0,0,0,1,0,0,1,0,1,0,0
2749,2749,0.6428571428571428,0.625,0.025,0.0,0.16141732283464538,0,0,0,0,1,1,0,0,0,0,0
2750,2750,0.4047619047619047,0.125,0.07500000000000001,0.11764705882352941,0.025590551181102317,0,0,0,0,0,0,0,0,1,1,0
2751,2751,0.42857142857142855,0.05,0.025,0.0,0.5748031496062991,0,0,0,0,0,0,0,0,0,0,0
2752,2752,0.976190476190476,0.5,0.1,0.1764705882352941,0.1692913385826771,0,0,1,0,0,0,1,0,1,0,0
2753,2753,0.2619047619047619,0.15000000000000002,0.125,0.23529411764705882,0.3641732283464565,0,0,0,1,0,0,0,0,0,0,0
2754,2754,0.3095238095238095,0.025,0.025,0.0,0.07086614173228334,0,0,0,1,1,0,1,0,0,0,0
2755,2755,0.3333333333333333,0.25,0.25,0.5294117647058824,0.3051181102362204,0,0,0,1,0,0,0,0,0,0,0
2756,2756,0.42857142857142855,0.125,0.025,0.0,0.2440944881889764,1,0,0,0,0,0,0,0,0,0,0
2757,2757,0.3095238095238095,0.275,0.275,0.47058823529411764,0.029527559055117836,1,0,0,0,0,0,1,0,0,0,0
2758,2758,0.4047619047619047,0.4,0.375,0.47058823529411764,0.017716535433070835,0,0,0,0,0,0,1,0,0,0,0
2759,2759,0.6428571428571428,0.42500000000000004,0.0,0.0,0.5885826771653542,0,0,0,0,1,0,0,1,0,1,0
2760,2760,0.4523809523809524,0.4,0.125,0.11764705882352941,0.1259842519685037,0,0,1,0,1,0,1,0,0,0,0
2761,2761,0.6666666666666665,0.4,0.1,0.11764705882352941,0.8543307086614174,0,0,0,1,0,1,0,0,0,0,0
2762,2762,0.28571428571428564,0.25,0.25,0.0,0.6377952755905512,1,0,0,0,0,0,0,0,0,0,0
2763,2763,0.4047619047619047,0.15000000000000002,0.15000000000000002,0.23529411764705882,0.3838582677165354,0,0,0,0,0,0,1,0,0,0,0
2764,2764,0.8809523809523809,0.6000000000000001,0.025,0.0,0.14566929133858264,1,0,1,0,0,0,0,0,0,0,0
2765,2765,0.4761904761904761,0.42500000000000004,0.325,0.5294117647058824,0.5610236220472442,1,0,0,0,0,1,0,0,0,0,1
2766,2766,0.380952380952381,0.125,0.125,0.1764705882352941,0.3976377952755905,0,0,1,1,0,0,0,0,0,0,0
2767,2767,0.9047619047619047,0.925,0.15000000000000002,0.11764705882352941,0.06889763779527547,1,0,0,0,1,0,1,0,0,1,0
2768,2768,0.11904761904761901,0.07500000000000001,0.0,0.0,0.0885826771653544,0,0,0,0,0,1,0,0,0,0,0
2769,2769,0.7857142857142856,0.25,0.1,0.1764705882352941,0.14370078740157455,1,0,0,0,0,0,0,0,0,0,0
2770,2770,0.28571428571428564,0.275,0.275,0.47058823529411764,0.32086614173228334,1,0,0,0,0,0,0,0,0,0,0
2771,2771,0.6666666666666665,0.225,0.225,0.4117647058823529,0.051181102362204633,1,0,0,0,0,0,1,0,0,0,0
2772,2772,0.5238095238095237,0.55,0.55,0.6470588235294118,0.2834645669291338,0,0,0,1,0,0,0,0,1,0,0
2773,2773,0.7857142857142856,0.275,0.25,0.0,0.8188976377952755,1,1,0,0,0,0,1,0,0,0,0
2774,2774,0.28571428571428564,0.275,0.275,0.4117647058823529,0.42125984251968496,0,0,0,1,0,1,0,0,0,0,0
2775,2775,0.6666666666666665,0.525,0.25,0.29411764705882354,0.606299212598425,0,0,0,0,0,0,0,0,1,0,0
2776,2776,0.3333333333333333,0.30000000000000004,0.275,0.4117647058823529,0.25984251968503913,0,0,0,0,0,0,1,0,0,0,0
2777,2777,0.857142857142857,0.4,0.1,0.1764705882352941,0.3307086614173227,0,1,1,0,0,0,0,0,0,0,0
2778,2778,0.14285714285714285,0.1,0.07500000000000001,0.11764705882352941,0.36023622047244097,0,0,1,0,0,0,0,0,0,0,0
2779,2779,0.23809523809523808,0.125,0.125,0.23529411764705882,0.0059055118110236116,0,0,0,0,0,0,0,0,0,0,1
2780,2780,0.9523809523809523,0.9500000000000001,0.925,0.47058823529411764,0.22637795275590533,0,0,0,0,1,0,1,0,0,0,0
2781,2781,0.6190476190476188,0.42500000000000004,0.07500000000000001,0.11764705882352941,0.14960629921259838,0,0,0,1,0,0,0,0,0,0,1
2782,2782,0.4523809523809524,0.17500000000000002,0.07500000000000001,0.11764705882352941,0.8267716535433072,0,0,0,0,0,1,0,1,0,1,0
2783,2783,0.3333333333333333,0.025,0.025,0.0,0.3996062992125984,0,0,0,0,0,0,1,1,0,1,0
2784,2784,0.047619047619047616,0.025,0.025,0.0,0.9409448818897641,1,0,0,0,0,0,1,0,1,0,0
2785,2785,0.380952380952381,0.4,0.4,0.5882352941176471,0.3228346456692912,0,0,1,0,0,0,1,0,0,0,0
2786,2786,0.4523809523809524,0.42500000000000004,0.025,0.0,0.356299212598425,1,0,0,0,0,1,0,0,0,0,1
2787,2787,0.976190476190476,0.75,0.07500000000000001,0.11764705882352941,0.2440944881889764,1,0,0,0,1,0,0,0,0,0,1
2788,2788,0.7619047619047619,0.7000000000000001,0.2,0.4117647058823529,0.7224409448818896,0,0,1,1,0,0,0,0,1,0,0
2789,2789,0.16666666666666669,0.15000000000000002,0.15000000000000002,0.1764705882352941,0.5078740157480313,0,0,0,0,0,0,1,0,0,0,0
2790,2790,0.16666666666666669,0.05,0.05,0.058823529411764705,0.344488188976378,1,0,0,0,0,0,0,0,0,0,0
2791,2791,0.09523809523809518,0.025,0.0,0.0,0.07086614173228334,1,0,0,0,0,0,1,0,0,0,0
2792,2792,0.7857142857142856,0.5750000000000001,0.325,0.47058823529411764,0.30118110236220463,0,0,1,0,1,0,1,0,1,0,0
2793,2793,0.380952380952381,0.225,0.225,0.3529411764705882,0.44291338582677153,0,0,1,0,1,0,1,0,1,1,0
2794,2794,0.857142857142857,0.5750000000000001,0.125,0.23529411764705882,0.4192913385826771,1,0,0,0,0,0,1,0,0,0,1
2795,2795,0.14285714285714285,0.15000000000000002,0.125,0.11764705882352941,0.11417322834645671,0,0,0,0,0,0,0,0,0,0,0
2796,2796,0.380952380952381,0.30000000000000004,0.025,0.0,0.013779527559054872,0,0,0,1,0,1,0,0,0,0,0
2797,2797,0.4523809523809524,0.30000000000000004,0.125,0.1764705882352941,0.053149606299212504,1,0,0,0,0,0,1,0,0,0,0
2798,2798,0.380952380952381,0.35000000000000003,0.275,0.47058823529411764,0.38188976377952755,0,0,0,0,0,0,1,0,0,0,0
2799,2799,0.42857142857142855,0.25,0.225,0.47058823529411764,0.4094488188976375,1,0,0,0,0,0,0,0,1,1,0
2800,2800,0.42857142857142855,0.17500000000000002,0.025,0.0,0.30708661417322825,1,0,1,0,0,1,0,0,0,0,0
2801,2801,0.5952380952380951,0.625,0.625,0.7058823529411764,0.5354330708661417,1,0,0,0,1,0,0,0,1,0,0
2802,2802,0.28571428571428564,0.25,0.25,0.5294117647058824,0.3858267716535433,0,0,1,0,0,1,0,0,1,0,0
2803,2803,0.35714285714285715,0.2,0.17500000000000002,0.4117647058823529,0.155511811023622,0,0,0,1,1,0,0,0,0,0,1
2804,2804,0.9047619047619047,0.17500000000000002,0.125,0.1764705882352941,0.6003937007874016,0,0,0,1,0,0,0,0,0,0,0
2805,2805,0.7857142857142856,0.5750000000000001,0.5,0.8823529411764706,0.15157480314960625,0,0,1,0,0,0,1,0,0,0,0
2806,2806,0.3095238095238095,0.30000000000000004,0.17500000000000002,0.4117647058823529,0.48228346456692917,0,0,0,0,1,0,0,0,0,0,0
2807,2807,0.19047619047619052,0.125,0.125,0.1764705882352941,0.3484251968503935,0,0,0,1,0,0,0,0,0,0,0
2808,2808,0.9523809523809523,1.0,1.0,0.3529411764705882,0.31889763779527547,1,0,0,0,0,0,0,0,0,0,0
2809,2809,0.02380952380952378,0.0,0.0,0.0,0.6811023622047245,0,0,0,0,0,0,1,0,0,0,0
2810,2810,0.09523809523809518,0.07500000000000001,0.05,0.058823529411764705,0.0885826771653544,1,0,0,0,1,0,0,0,0,0,0
2811,2811,0.7380952380952379,0.4,0.375,0.6470588235294118,0.24606299212598426,0,0,0,0,1,0,0,0,0,0,0
2812,2812,0.5952380952380951,0.45,0.07500000000000001,0.11764705882352941,0.40157480314960625,0,0,0,0,1,0,1,0,1,0,0
2813,2813,0.7619047619047619,0.4,0.05,0.058823529411764705,0.2224409448818896,1,0,0,0,1,0,1,0,1,0,0
2814,2814,0.3095238095238095,0.1,0.05,0.11764705882352941,0.4803149606299213,0,0,0,0,1,0,0,0,0,0,0
2815,2815,0.5476190476190477,0.30000000000000004,0.225,0.4117647058823529,0.42125984251968496,0,0,0,0,0,1,0,0,0,0,0
2816,2816,0.19047619047619052,0.2,0.2,0.4117647058823529,0.3799212598425197,0,0,0,0,1,0,0,0,0,0,0
2817,2817,0.42857142857142855,0.17500000000000002,0.07500000000000001,0.058823529411764705,0.16535433070866135,0,0,0,1,0,1,0,1,0,1,0
2818,2818,0.7857142857142856,0.45,0.1,0.1764705882352941,0.2440944881889764,1,0,1,0,0,0,1,0,1,0,0
2819,2819,0.49999999999999994,0.42500000000000004,0.375,0.5294117647058824,0.38976377952755903,0,0,0,0,0,0,0,0,0,0,0
2820,2820,0.16666666666666669,0.15000000000000002,0.05,0.11764705882352941,0.36023622047244097,0,0,1,0,0,0,0,0,0,0,0
2821,2821,0.28571428571428564,0.30000000000000004,0.275,0.4117647058823529,0.8031496062992125,1,1,0,0,0,0,0,0,0,0,0
