,Age,DistanceFromHome,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,mean_time
2297,31.0,29.0,25150.0,1.0,14.0,7.0,3.0,7.0,7.0,7.0,6.37
2298,50.0,6.0,23420.0,1.0,12.0,32.0,2.0,32.0,13.0,9.0,9.99
2299,34.0,25.0,41940.0,0.0,17.0,12.0,3.0,11.0,5.0,7.0,10.5
2300,42.0,1.0,106850.0,4.0,11.0,4.0,2.0,1.0,0.0,0.0,6.57
2301,37.0,2.0,20220.0,1.0,12.0,10.0,1.0,10.0,3.0,7.0,8.04
2302,29.0,1.0,23140.0,3.0,13.0,9.0,5.0,7.0,0.0,7.0,6.17
2303,33.0,1.0,42560.0,1.0,13.0,5.0,1.0,5.0,0.0,2.0,7.2
2304,45.0,3.0,35800.0,4.0,20.0,8.0,1.0,5.0,0.0,3.0,5.98
2305,42.0,1.0,31620.0,2.0,17.0,24.0,1.0,20.0,13.0,9.0,8.11
2306,40.0,10.0,65240.0,0.0,13.0,9.0,2.0,8.0,7.0,1.0,6.29
2307,33.0,9.0,28990.0,1.0,17.0,15.0,3.0,15.0,5.0,7.0,10.62
2308,40.0,5.0,52310.0,1.0,12.0,21.0,4.0,21.0,7.0,7.0,8.39
2309,24.0,10.0,23560.0,0.0,13.0,2.0,5.0,1.0,0.0,0.0,6.11
2310,40.0,7.0,28000.0,3.0,12.0,8.0,0.0,2.0,2.0,2.0,8.4
2311,45.0,4.0,118360.0,1.0,22.0,10.0,2.0,10.0,7.0,7.0,6.56
2312,35.0,10.0,109030.0,0.0,11.0,6.0,3.0,5.0,4.0,2.0,7.8
2313,32.0,22.0,29730.0,3.0,22.0,12.0,0.0,7.0,2.0,5.0,7.29
2314,36.0,9.0,142750.0,3.0,18.0,7.0,5.0,3.0,1.0,2.0,9.1
2315,48.0,12.0,55620.0,8.0,13.0,18.0,2.0,8.0,7.0,7.0,7.87
2316,29.0,23.0,45370.0,6.0,18.0,5.0,5.0,1.0,0.0,0.0,7.79
2317,33.0,9.0,76420.0,2.0,20.0,8.0,2.0,2.0,2.0,2.0,7.1
2318,30.0,1.0,179240.0,1.0,13.0,10.0,2.0,10.0,6.0,7.0,7.4
2319,38.0,9.0,52040.0,3.0,13.0,10.0,2.0,6.0,1.0,2.0,6.9
2320,35.0,7.0,22770.0,1.0,12.0,3.0,2.0,3.0,1.0,2.0,6.79
2321,30.0,14.0,27950.0,3.0,13.0,9.0,4.0,4.0,1.0,3.0,6.51
2322,35.0,2.0,25320.0,1.0,13.0,1.0,2.0,1.0,0.0,0.0,9.68
2323,53.0,19.0,25590.0,0.0,25.0,34.0,2.0,33.0,1.0,9.0,6.49
2324,38.0,2.0,49080.0,4.0,19.0,7.0,3.0,5.0,1.0,4.0,7.61
2325,32.0,10.0,23800.0,4.0,13.0,9.0,5.0,6.0,1.0,2.0,7.39
2326,48.0,2.0,47650.0,8.0,12.0,10.0,4.0,8.0,7.0,6.0,7.09
2327,34.0,3.0,20440.0,1.0,11.0,1.0,2.0,1.0,0.0,0.0,7.42
2328,55.0,11.0,26930.0,1.0,18.0,36.0,6.0,36.0,2.0,13.0,6.41
2329,34.0,2.0,65860.0,9.0,18.0,9.0,3.0,2.0,2.0,1.0,6.11
2330,26.0,4.0,32940.0,1.0,11.0,1.0,6.0,1.0,0.0,0.0,7.31
2331,38.0,14.0,41710.0,0.0,23.0,10.0,4.0,9.0,7.0,7.0,6.97
2332,38.0,2.0,27780.0,2.0,13.0,8.0,5.0,3.0,1.0,2.0,7.21
2333,36.0,1.0,23770.0,6.0,13.0,15.0,3.0,1.0,0.0,0.0,7.39
2334,29.0,10.0,24040.0,1.0,17.0,10.0,3.0,10.0,1.0,5.0,8.07
2335,35.0,12.0,23180.0,3.0,19.0,10.0,4.0,5.0,0.0,4.0,9.31
2336,39.0,2.0,20080.0,2.0,12.0,11.0,3.0,7.0,7.0,6.0,7.8
2337,29.0,5.0,62440.0,1.0,22.0,6.0,3.0,6.0,1.0,3.0,6.81
2338,50.0,4.0,27990.0,4.0,12.0,27.0,0.0,1.0,0.0,0.0,9.39
2339,23.0,7.0,105520.0,2.0,11.0,4.0,2.0,2.0,2.0,2.0,6.71
2340,36.0,21.0,23290.0,3.0,15.0,9.0,2.0,3.0,0.0,2.0,9.2
2341,42.0,8.0,40140.0,8.0,13.0,24.0,3.0,1.0,0.0,1.0,6.0
2342,35.0,4.0,74030.0,1.0,12.0,10.0,4.0,10.0,6.0,8.0,6.42
2343,34.0,25.0,22590.0,1.0,14.0,8.0,2.0,8.0,7.0,7.0,6.02
2344,40.0,1.0,69320.0,1.0,13.0,5.0,5.0,5.0,1.0,2.0,6.51
2345,43.0,1.0,46780.0,5.0,25.0,8.0,0.0,6.0,0.0,2.0,7.0
2346,35.0,6.0,135820.0,1.0,17.0,1.0,3.0,1.0,0.0,1.0,7.36
2347,46.0,12.0,23320.0,1.0,11.0,27.0,2.0,26.0,0.0,12.0,6.6
2348,28.0,1.0,24130.0,1.0,16.0,1.0,2.0,1.0,0.0,0.0,8.4
2349,22.0,17.0,97050.0,1.0,18.0,4.0,3.0,4.0,1.0,3.0,8.88
2350,50.0,3.0,42940.0,2.0,20.0,32.0,2.0,30.0,12.0,13.0,9.4
2351,32.0,3.0,47210.0,3.0,14.0,6.0,3.0,3.0,0.0,2.0,6.29
2352,44.0,10.0,25190.0,0.0,21.0,23.0,2.0,22.0,1.0,10.0,8.78
2353,30.0,4.0,21210.0,1.0,13.0,6.0,2.0,6.0,1.0,1.0,6.61
2354,45.0,29.0,29730.0,1.0,12.0,10.0,2.0,10.0,1.0,4.0,8.91
2355,45.0,2.0,58550.0,1.0,14.0,10.0,3.0,10.0,4.0,5.0,7.88
2356,31.0,7.0,36170.0,7.0,21.0,10.0,5.0,5.0,0.0,3.0,7.22
2357,36.0,18.0,67250.0,9.0,17.0,7.0,3.0,3.0,1.0,1.0,10.91
2358,34.0,28.0,103250.0,1.0,11.0,9.0,3.0,9.0,7.0,2.0,6.07
2359,49.0,1.0,69490.0,1.0,14.0,10.0,2.0,9.0,1.0,4.0,7.27
2360,39.0,6.0,106090.0,2.0,17.0,10.0,2.0,7.0,7.0,7.0,6.57
2361,27.0,2.0,44470.0,1.0,13.0,7.0,4.0,7.0,0.0,7.0,6.11
2362,35.0,2.0,21570.0,1.0,25.0,16.0,1.0,16.0,1.0,10.0,7.59
2363,28.0,23.0,46010.0,0.0,15.0,6.0,2.0,5.0,0.0,0.0,7.43
2364,21.0,3.0,170990.0,1.0,14.0,3.0,2.0,2.0,2.0,2.0,7.93
2365,18.0,3.0,24790.0,2.0,12.0,0.0,2.0,0.0,0.0,0.0,8.38
2366,47.0,25.0,148520.0,3.0,19.0,27.0,3.0,5.0,1.0,0.0,6.01
2367,39.0,2.0,72640.0,0.0,17.0,10.0,5.0,10.0,0.0,7.0,6.89
2368,40.0,22.0,56660.0,1.0,14.0,18.0,2.0,18.0,14.0,12.0,7.53
2369,35.0,29.0,78230.0,1.0,13.0,15.0,3.0,14.0,2.0,9.0,6.19
2370,37.0,29.0,78800.0,3.0,12.0,9.0,2.0,4.0,0.0,2.0,8.02
2371,39.0,2.0,131940.0,0.0,11.0,10.0,2.0,9.0,3.0,8.0,6.66
2372,45.0,28.0,50670.0,1.0,11.0,10.0,3.0,10.0,3.0,9.0,7.33
2373,38.0,2.0,50790.0,3.0,11.0,10.0,3.0,5.0,0.0,2.0,9.6
2374,35.0,2.0,23210.0,9.0,12.0,15.0,0.0,13.0,6.0,0.0,6.0
2375,37.0,22.0,174440.0,1.0,14.0,8.0,4.0,8.0,7.0,7.0,7.99
2376,40.0,8.0,24040.0,6.0,17.0,18.0,2.0,4.0,3.0,3.0,9.2
2377,44.0,2.0,34520.0,4.0,11.0,14.0,2.0,10.0,0.0,2.0,8.62
2378,48.0,10.0,22700.0,2.0,14.0,23.0,2.0,2.0,2.0,2.0,7.08
2379,35.0,9.0,173990.0,6.0,12.0,7.0,3.0,2.0,2.0,2.0,10.7
2380,24.0,15.0,54880.0,1.0,22.0,6.0,6.0,6.0,1.0,3.0,8.67
2381,27.0,10.0,194190.0,7.0,14.0,5.0,2.0,3.0,0.0,2.0,7.23
2382,27.0,7.0,28110.0,2.0,20.0,6.0,3.0,4.0,1.0,2.0,6.42
2383,40.0,16.0,36330.0,3.0,16.0,10.0,0.0,4.0,0.0,3.0,10.47
2384,29.0,20.0,41630.0,9.0,15.0,8.0,4.0,5.0,1.0,4.0,7.32
2385,36.0,23.0,21320.0,4.0,20.0,9.0,1.0,3.0,0.0,2.0,7.93
2386,25.0,5.0,139730.0,1.0,14.0,7.0,3.0,7.0,0.0,7.0,6.13
2387,39.0,10.0,26840.0,4.0,12.0,7.0,2.0,5.0,1.0,0.0,6.76
2388,49.0,4.0,108450.0,3.0,24.0,27.0,4.0,4.0,1.0,2.0,7.78
2389,50.0,2.0,43770.0,5.0,12.0,19.0,2.0,14.0,1.0,11.0,7.8
2390,20.0,18.0,37430.0,1.0,13.0,2.0,2.0,2.0,2.0,2.0,6.62
2391,34.0,10.0,41480.0,1.0,11.0,11.0,3.0,11.0,7.0,9.0,7.67
2392,36.0,1.0,10510.0,2.0,14.0,15.0,2.0,4.0,1.0,3.0,5.98
2393,49.0,6.0,107390.0,2.0,11.0,30.0,3.0,15.0,2.0,12.0,8.47
2394,36.0,8.0,103880.0,0.0,14.0,4.0,2.0,3.0,1.0,2.0,8.01
2395,36.0,2.0,114160.0,6.0,16.0,13.0,2.0,5.0,0.0,4.0,6.28
2396,54.0,24.0,26000.0,3.0,14.0,36.0,5.0,10.0,4.0,7.0,7.6
2397,43.0,2.0,24220.0,1.0,11.0,14.0,2.0,14.0,6.0,11.0,7.58
2398,35.0,17.0,54720.0,3.0,11.0,13.0,3.0,11.0,6.0,7.0,8.39
2399,38.0,19.0,24510.0,7.0,12.0,19.0,3.0,13.0,2.0,9.0,7.19
2400,29.0,1.0,42400.0,1.0,14.0,10.0,2.0,10.0,0.0,9.0,10.69
2401,33.0,7.0,109990.0,1.0,18.0,6.0,3.0,6.0,0.0,4.0,6.36
2402,32.0,5.0,50030.0,0.0,13.0,10.0,5.0,9.0,1.0,6.0,6.59
2403,31.0,28.0,127420.0,1.0,11.0,10.0,4.0,10.0,0.0,2.0,7.42
2404,49.0,2.0,42270.0,4.0,18.0,17.0,3.0,2.0,2.0,2.0,9.7
2405,38.0,29.0,39170.0,1.0,15.0,4.0,2.0,4.0,3.0,3.0,7.83
2406,47.0,1.0,183030.0,6.0,22.0,29.0,2.0,3.0,1.0,2.0,6.74
2407,49.0,21.0,23800.0,4.0,13.0,23.0,3.0,8.0,0.0,0.0,6.41
2408,41.0,24.0,137260.0,3.0,12.0,21.0,6.0,2.0,0.0,2.0,10.99
2409,20.0,1.0,47770.0,1.0,18.0,2.0,3.0,2.0,0.0,2.0,7.67
2410,33.0,18.0,63850.0,1.0,13.0,7.0,6.0,6.0,1.0,2.0,9.47
2411,36.0,2.0,199730.0,6.0,12.0,10.0,2.0,3.0,0.0,2.0,5.99
2412,44.0,9.0,68610.0,4.0,12.0,8.0,2.0,2.0,2.0,2.0,8.49
2413,23.0,6.0,49690.0,1.0,12.0,5.0,3.0,5.0,1.0,2.0,8.13
2414,38.0,11.0,198450.0,7.0,11.0,7.0,3.0,0.0,0.0,0.0,7.39
2415,53.0,24.0,133200.0,3.0,11.0,11.0,2.0,4.0,1.0,2.0,8.0
2416,48.0,10.0,63470.0,2.0,12.0,19.0,3.0,9.0,7.0,7.0,9.93
2417,32.0,1.0,27430.0,1.0,19.0,1.0,2.0,1.0,0.0,0.0,7.49
2418,26.0,18.0,108800.0,1.0,23.0,7.0,5.0,7.0,5.0,7.0,7.17
2419,55.0,23.0,23420.0,5.0,11.0,8.0,2.0,4.0,1.0,2.0,7.69
2420,34.0,28.0,176500.0,1.0,19.0,15.0,6.0,15.0,4.0,13.0,8.0
2421,60.0,17.0,40250.0,3.0,13.0,19.0,5.0,1.0,0.0,0.0,6.19
2422,33.0,3.0,97250.0,1.0,11.0,14.0,0.0,14.0,2.0,13.0,7.78
2423,37.0,13.0,119040.0,1.0,12.0,6.0,4.0,6.0,1.0,3.0,6.49
2424,34.0,7.0,21770.0,1.0,13.0,10.0,5.0,10.0,8.0,7.0,7.12
2425,23.0,12.0,75250.0,1.0,14.0,3.0,2.0,3.0,0.0,2.0,9.21
2426,44.0,1.0,48340.0,1.0,14.0,9.0,1.0,8.0,6.0,7.0,8.47
2427,35.0,13.0,20420.0,0.0,16.0,6.0,2.0,5.0,1.0,4.0,8.17
2428,43.0,25.0,22200.0,1.0,11.0,10.0,2.0,10.0,8.0,8.0,8.11
2429,24.0,6.0,10520.0,1.0,13.0,5.0,3.0,5.0,0.0,4.0,6.72
2430,41.0,6.0,28210.0,1.0,17.0,10.0,3.0,10.0,8.0,7.0,6.99
2431,29.0,2.0,192370.0,9.0,11.0,9.0,2.0,5.0,1.0,2.0,7.88
2432,36.0,1.0,41070.0,3.0,11.0,17.0,2.0,13.0,6.0,7.0,6.3
2433,45.0,2.0,83960.0,3.0,15.0,25.0,3.0,23.0,14.0,4.0,6.33
2434,24.0,6.0,20070.0,1.0,12.0,1.0,2.0,1.0,0.0,0.0,6.43
2435,47.0,1.0,196270.0,7.0,11.0,25.0,1.0,23.0,14.0,10.0,6.8
2436,26.0,9.0,106860.0,1.0,14.0,3.0,2.0,3.0,0.0,2.0,7.68
2437,45.0,1.0,29420.0,1.0,22.0,21.0,4.0,21.0,8.0,6.0,6.63
2438,32.0,1.0,88580.0,6.0,16.0,10.0,2.0,5.0,1.0,3.0,6.89
2439,31.0,14.0,167560.0,1.0,11.0,6.0,5.0,5.0,0.0,3.0,7.2
2440,41.0,2.0,107980.0,6.0,14.0,10.0,5.0,3.0,1.0,2.0,7.7
2441,40.0,22.0,23230.0,2.0,16.0,18.0,2.0,1.0,0.0,0.0,9.82
2442,24.0,3.0,14160.0,1.0,15.0,6.0,3.0,6.0,1.0,2.0,6.01
2443,46.0,6.0,46150.0,6.0,12.0,19.0,3.0,10.0,0.0,9.0,7.56
2444,35.0,8.0,24610.0,2.0,20.0,17.0,4.0,7.0,0.0,7.0,7.41
2445,30.0,9.0,87220.0,1.0,17.0,10.0,3.0,10.0,0.0,8.0,7.3
2446,47.0,3.0,39550.0,7.0,12.0,4.0,5.0,1.0,0.0,0.0,7.68
2447,46.0,1.0,99570.0,4.0,20.0,13.0,1.0,10.0,0.0,3.0,9.79
2448,36.0,1.0,33760.0,5.0,20.0,16.0,3.0,2.0,2.0,2.0,10.41
2449,32.0,26.0,88230.0,6.0,13.0,10.0,3.0,0.0,0.0,0.0,7.0
2450,23.0,6.0,103220.0,1.0,14.0,3.0,2.0,3.0,1.0,2.0,6.01
2451,31.0,3.0,46210.0,2.0,18.0,9.0,3.0,5.0,1.0,4.0,6.5
2452,39.0,3.0,109760.0,1.0,11.0,9.0,3.0,9.0,5.0,8.0,10.17
2453,32.0,6.0,36600.0,3.0,11.0,10.0,0.0,4.0,0.0,2.0,7.65
2454,40.0,6.0,104820.0,1.0,11.0,21.0,6.0,21.0,12.0,8.0,7.94
2455,45.0,19.0,71190.0,4.0,15.0,9.0,2.0,5.0,0.0,3.0,7.8
2456,30.0,9.0,95820.0,0.0,12.0,10.0,2.0,9.0,0.0,7.0,6.2
2457,24.0,3.0,45080.0,0.0,11.0,3.0,5.0,2.0,2.0,1.0,5.99
2458,30.0,10.0,22070.0,6.0,14.0,6.0,4.0,4.0,1.0,2.0,6.71
2459,31.0,3.0,77560.0,1.0,15.0,6.0,3.0,5.0,0.0,2.0,7.62
2460,27.0,3.0,66940.0,1.0,13.0,6.0,2.0,6.0,1.0,4.0,6.32
2461,29.0,4.0,36910.0,1.0,13.0,2.0,3.0,2.0,2.0,2.0,6.81
2462,29.0,8.0,23770.0,8.0,21.0,10.0,2.0,3.0,0.0,2.0,8.81
2463,30.0,7.0,23130.0,2.0,11.0,12.0,5.0,7.0,1.0,7.0,7.97
2464,34.0,1.0,176650.0,0.0,11.0,6.0,5.0,5.0,1.0,2.0,9.9
2465,33.0,2.0,25960.0,8.0,14.0,13.0,4.0,11.0,1.0,7.0,7.39
2466,49.0,3.0,47280.0,3.0,11.0,8.0,4.0,5.0,0.0,4.0,7.71
2467,33.0,10.0,43020.0,2.0,13.0,11.0,3.0,0.0,0.0,0.0,8.29
2468,38.0,28.0,29790.0,4.0,12.0,9.0,3.0,6.0,0.0,5.0,7.86
2469,31.0,9.0,168850.0,2.0,14.0,10.0,2.0,1.0,0.0,0.0,6.19
2470,29.0,3.0,55930.0,1.0,13.0,1.0,3.0,1.0,0.0,0.0,6.33
2471,30.0,2.0,104450.0,3.0,18.0,10.0,3.0,7.0,1.0,7.0,6.78
2472,32.0,10.0,87400.0,2.0,11.0,12.0,2.0,7.0,0.0,7.0,5.98
2473,38.0,8.0,25140.0,3.0,11.0,15.0,2.0,1.0,1.0,0.0,9.0
2474,43.0,1.0,76550.0,9.0,12.0,6.0,3.0,1.0,0.0,0.0,8.38
2475,42.0,1.0,174650.0,8.0,13.0,7.0,3.0,5.0,0.0,4.0,6.71
2476,55.0,3.0,73510.0,8.0,20.0,34.0,3.0,1.0,0.0,0.0,7.59
2477,33.0,14.0,108200.0,5.0,12.0,11.0,2.0,9.0,1.0,7.0,6.7
2478,41.0,5.0,121690.0,1.0,19.0,5.0,2.0,5.0,0.0,4.0,6.29
2479,34.0,7.0,196260.0,1.0,21.0,15.0,5.0,15.0,0.0,7.0,8.19
2480,53.0,10.0,20700.0,4.0,13.0,27.0,2.0,3.0,0.0,2.0,8.1
2481,43.0,16.0,67820.0,0.0,16.0,10.0,2.0,9.0,1.0,8.0,6.1
2482,34.0,10.0,77790.0,5.0,12.0,6.0,2.0,2.0,2.0,2.0,7.7
2483,21.0,1.0,27910.0,1.0,14.0,1.0,3.0,1.0,1.0,0.0,7.52
2484,38.0,8.0,32010.0,1.0,11.0,5.0,3.0,5.0,0.0,4.0,6.39
2485,22.0,1.0,49680.0,1.0,14.0,1.0,3.0,1.0,0.0,0.0,8.89
2486,31.0,8.0,131200.0,1.0,12.0,13.0,6.0,12.0,5.0,7.0,7.28
2487,51.0,1.0,40330.0,2.0,14.0,15.0,2.0,2.0,2.0,2.0,6.7
2488,37.0,24.0,32910.0,1.0,16.0,5.0,2.0,5.0,0.0,3.0,8.02
2489,46.0,3.0,42720.0,7.0,13.0,24.0,3.0,2.0,2.0,2.0,9.99
2490,36.0,27.0,50560.0,7.0,12.0,15.0,2.0,12.0,5.0,7.0,9.5
2491,44.0,10.0,28440.0,1.0,12.0,6.0,2.0,5.0,2.0,3.0,9.29
2492,37.0,19.0,27030.0,2.0,14.0,19.0,2.0,10.0,4.0,7.0,6.13
2493,35.0,15.0,19040.0,1.0,22.0,10.0,4.0,10.0,7.0,7.0,8.58
2494,33.0,8.0,82240.0,6.0,19.0,14.0,3.0,10.0,7.0,6.0,7.99
2495,28.0,9.0,47660.0,1.0,12.0,5.0,3.0,5.0,0.0,3.0,7.39
2496,39.0,3.0,26100.0,7.0,12.0,9.0,2.0,4.0,2.0,2.0,6.91
2497,46.0,9.0,57310.0,8.0,17.0,6.0,2.0,2.0,2.0,2.0,6.69
2498,40.0,2.0,25390.0,4.0,12.0,7.0,3.0,4.0,0.0,2.0,6.56
2499,42.0,7.0,57140.0,5.0,11.0,10.0,2.0,0.0,0.0,0.0,6.6
2500,35.0,10.0,43230.0,2.0,18.0,15.0,3.0,7.0,1.0,7.0,6.7
2501,38.0,6.0,73360.0,5.0,11.0,13.0,3.0,11.0,3.0,8.0,7.76
2502,34.0,2.0,134990.0,4.0,23.0,11.0,2.0,7.0,0.0,7.0,7.89
2503,37.0,24.0,137580.0,1.0,11.0,10.0,5.0,10.0,0.0,8.0,6.2
2504,39.0,2.0,51550.0,2.0,18.0,7.0,3.0,2.0,2.0,2.0,6.2
2505,43.0,8.0,22580.0,4.0,18.0,7.0,2.0,3.0,1.0,2.0,7.4
2506,41.0,3.0,35970.0,3.0,13.0,11.0,2.0,3.0,1.0,2.0,7.81
2507,41.0,1.0,25150.0,0.0,18.0,23.0,2.0,22.0,13.0,5.0,10.28
2508,30.0,26.0,44200.0,9.0,11.0,9.0,3.0,7.0,0.0,2.0,7.11
2509,26.0,2.0,65780.0,0.0,15.0,6.0,3.0,5.0,1.0,4.0,8.72
2510,46.0,10.0,44220.0,4.0,11.0,13.0,2.0,9.0,3.0,7.0,8.02
2511,40.0,27.0,102740.0,4.0,18.0,12.0,3.0,5.0,0.0,3.0,6.61
2512,34.0,2.0,53430.0,1.0,14.0,10.0,5.0,10.0,4.0,8.0,7.38
2513,58.0,2.0,23760.0,4.0,12.0,37.0,3.0,16.0,14.0,14.0,6.6
2514,35.0,8.0,53460.0,0.0,14.0,6.0,3.0,5.0,0.0,3.0,7.41
2515,47.0,19.0,28270.0,8.0,14.0,28.0,3.0,22.0,14.0,10.0,10.68
2516,40.0,1.0,199430.0,2.0,13.0,15.0,3.0,7.0,7.0,7.0,7.23
2517,54.0,27.0,31310.0,4.0,14.0,14.0,3.0,7.0,1.0,7.0,7.08
2518,31.0,8.0,25520.0,2.0,18.0,9.0,2.0,3.0,2.0,2.0,7.49
2519,28.0,1.0,44770.0,1.0,15.0,3.0,6.0,3.0,1.0,2.0,7.61
2520,38.0,19.0,64740.0,2.0,13.0,20.0,3.0,4.0,0.0,3.0,9.5
2521,26.0,8.0,30330.0,1.0,12.0,5.0,2.0,5.0,1.0,2.0,6.12
2522,58.0,10.0,29360.0,2.0,13.0,23.0,3.0,2.0,2.0,2.0,9.61
2523,18.0,2.0,186060.0,1.0,24.0,0.0,4.0,0.0,0.0,0.0,7.63
2524,31.0,2.0,21680.0,0.0,14.0,2.0,2.0,1.0,0.0,0.0,6.14
2525,29.0,8.0,28530.0,4.0,14.0,4.0,5.0,2.0,2.0,0.0,8.67
2526,45.0,1.0,170480.0,4.0,15.0,10.0,3.0,8.0,5.0,7.0,7.2
2527,36.0,2.0,22900.0,4.0,11.0,15.0,5.0,1.0,0.0,0.0,10.68
2528,43.0,8.0,36000.0,1.0,23.0,7.0,2.0,7.0,7.0,7.0,7.03
2529,27.0,8.0,21070.0,0.0,13.0,6.0,2.0,5.0,0.0,2.0,10.22
2530,29.0,6.0,41150.0,1.0,11.0,11.0,1.0,11.0,3.0,10.0,7.69
2531,32.0,9.0,43270.0,8.0,13.0,4.0,4.0,0.0,0.0,0.0,7.6
2532,42.0,11.0,178560.0,3.0,18.0,10.0,2.0,6.0,3.0,3.0,6.5
2533,47.0,2.0,31960.0,4.0,14.0,7.0,3.0,2.0,2.0,0.0,6.12
2534,46.0,1.0,190810.0,3.0,21.0,12.0,2.0,9.0,4.0,7.0,7.19
2535,28.0,7.0,89660.0,1.0,16.0,3.0,3.0,3.0,2.0,2.0,7.72
2536,29.0,16.0,22100.0,8.0,11.0,11.0,4.0,7.0,1.0,6.0,8.04
2537,42.0,2.0,45390.0,4.0,17.0,8.0,5.0,0.0,0.0,0.0,6.6
2538,32.0,1.0,27410.0,7.0,11.0,7.0,3.0,2.0,2.0,2.0,10.43
2539,46.0,23.0,34910.0,2.0,14.0,25.0,0.0,19.0,2.0,8.0,7.88
2540,27.0,2.0,45410.0,1.0,14.0,9.0,4.0,9.0,5.0,8.0,7.12
2541,29.0,1.0,26780.0,1.0,25.0,1.0,3.0,1.0,0.0,0.0,7.96
2542,43.0,1.0,73790.0,7.0,13.0,21.0,3.0,16.0,6.0,14.0,6.29
2543,48.0,2.0,62720.0,4.0,14.0,29.0,3.0,22.0,12.0,9.0,6.09
2544,29.0,13.0,52200.0,1.0,17.0,1.0,3.0,1.0,1.0,0.0,8.6
2545,46.0,4.0,27430.0,5.0,25.0,14.0,1.0,8.0,0.0,7.0,7.89
2546,27.0,16.0,49980.0,0.0,20.0,8.0,3.0,7.0,7.0,3.0,7.68
2547,39.0,2.0,102520.0,8.0,13.0,7.0,3.0,2.0,2.0,2.0,6.54
2548,55.0,2.0,27810.0,8.0,13.0,19.0,2.0,5.0,0.0,4.0,6.19
2549,28.0,29.0,68520.0,1.0,18.0,1.0,2.0,1.0,0.0,0.0,6.99
2550,30.0,12.0,49500.0,1.0,12.0,1.0,3.0,1.0,0.0,0.0,7.68
2551,22.0,16.0,35790.0,1.0,19.0,1.0,3.0,1.0,0.0,0.0,10.51
2552,36.0,11.0,131910.0,1.0,14.0,10.0,2.0,10.0,1.0,7.0,9.5
2553,31.0,2.0,103770.0,1.0,14.0,10.0,2.0,10.0,0.0,2.0,7.52
2554,34.0,14.0,22350.0,2.0,14.0,9.0,2.0,5.0,1.0,0.0,8.09
2555,29.0,5.0,105020.0,3.0,12.0,11.0,4.0,3.0,1.0,2.0,7.08
2556,37.0,7.0,20110.0,5.0,13.0,16.0,4.0,5.0,0.0,4.0,8.7
2557,35.0,2.0,18590.0,0.0,25.0,4.0,2.0,3.0,0.0,2.0,10.52
2558,45.0,3.0,37600.0,0.0,14.0,10.0,2.0,9.0,3.0,8.0,7.11
2559,36.0,5.0,177790.0,1.0,17.0,10.0,5.0,10.0,0.0,8.0,6.54
2560,40.0,3.0,68330.0,2.0,13.0,22.0,3.0,19.0,11.0,16.0,6.81
2561,26.0,26.0,68120.0,1.0,13.0,1.0,2.0,1.0,1.0,0.0,9.31
2562,27.0,4.0,51710.0,0.0,20.0,9.0,1.0,8.0,0.0,7.0,7.59
2563,48.0,2.0,197400.0,3.0,14.0,24.0,2.0,22.0,4.0,7.0,7.19
2564,44.0,1.0,187110.0,2.0,12.0,10.0,0.0,2.0,2.0,2.0,7.08
2565,34.0,27.0,36920.0,1.0,12.0,5.0,5.0,5.0,3.0,0.0,10.21
2566,56.0,1.0,25590.0,1.0,21.0,5.0,3.0,4.0,1.0,0.0,6.9
2567,36.0,13.0,25170.0,2.0,14.0,12.0,3.0,4.0,1.0,3.0,7.32
2568,41.0,5.0,66230.0,5.0,18.0,14.0,3.0,5.0,1.0,4.0,6.4
2569,42.0,7.0,182650.0,9.0,12.0,18.0,4.0,13.0,5.0,7.0,7.42
2570,31.0,9.0,161240.0,2.0,23.0,8.0,2.0,5.0,1.0,4.0,8.32
2571,34.0,8.0,25850.0,3.0,12.0,9.0,5.0,4.0,0.0,1.0,9.21
2572,31.0,25.0,182130.0,8.0,21.0,4.0,3.0,2.0,2.0,2.0,6.78
2573,26.0,16.0,83800.0,0.0,14.0,8.0,3.0,7.0,7.0,7.0,6.09
2574,45.0,8.0,29940.0,4.0,18.0,12.0,2.0,4.0,0.0,3.0,7.79
2575,33.0,1.0,12230.0,1.0,13.0,10.0,3.0,10.0,0.0,9.0,6.37
2576,28.0,8.0,11180.0,1.0,11.0,7.0,3.0,7.0,0.0,7.0,10.6
2577,29.0,2.0,28750.0,1.0,11.0,1.0,3.0,1.0,0.0,0.0,6.79
2578,39.0,8.0,188240.0,6.0,19.0,10.0,4.0,3.0,1.0,2.0,6.28
2579,27.0,3.0,135770.0,1.0,12.0,6.0,2.0,5.0,1.0,2.0,7.28
2580,34.0,9.0,26250.0,1.0,12.0,16.0,4.0,15.0,6.0,11.0,8.9
2581,28.0,25.0,187890.0,3.0,16.0,6.0,4.0,2.0,2.0,2.0,9.39
2582,47.0,1.0,45380.0,8.0,11.0,16.0,3.0,8.0,1.0,7.0,6.0
2583,56.0,4.0,198470.0,4.0,14.0,6.0,6.0,0.0,0.0,0.0,7.91
2584,39.0,1.0,105120.0,1.0,12.0,10.0,2.0,10.0,7.0,9.0,7.02
2585,38.0,4.0,44440.0,1.0,13.0,20.0,2.0,20.0,0.0,7.0,10.8
