EmployeeID,Age,DistanceFromHome,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,mean_time,BusinessTravel,Department,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,StockOptionLevel,resignationReason,retirementType
2887,38.0,6.0,107480.0,7.0,15.0,17.0,3.0,1.0,0.0,0.0,8.4,Travel_Rarely,Sales,4,Life Sciences,Female,3,Research Scientist,Married,3,3,2.0,1.0,3.0,0,Others,Resignation
2888,29.0,10.0,15550.0,1.0,19.0,10.0,2.0,10.0,1.0,9.0,6.72,Travel_Rarely,Sales,2,Life Sciences,Female,2,Research Scientist,Married,3,3,2.0,4.0,2.0,2,Others,Resignation
2889,22.0,1.0,129360.0,1.0,11.0,4.0,3.0,4.0,2.0,2.0,8.49,Travel_Rarely,Research & Development,3,Life Sciences,Female,4,Healthcare Representative,Divorced,3,3,4.0,2.0,2.0,2,Others,Resignation
2890,36.0,1.0,23050.0,1.0,17.0,8.0,3.0,8.0,1.0,7.0,7.51,Travel_Frequently,Research & Development,3,Life Sciences,Female,2,Laboratory Technician,Single,3,3,2.0,4.0,3.0,0,Others,Resignation
2891,40.0,28.0,167040.0,9.0,22.0,5.0,2.0,3.0,0.0,2.0,6.11,Non-Travel,Research & Development,2,Life Sciences,Male,1,Manufacturing Director,Married,4,4,4.0,4.0,1.0,0,Others,Resignation
2892,46.0,25.0,34330.0,7.0,18.0,17.0,3.0,4.0,0.0,3.0,6.02,Travel_Rarely,Research & Development,1,Medical,Male,5,Research Scientist,Divorced,3,3,4.0,1.0,3.0,0,Others,Resignation
2893,32.0,5.0,34770.0,1.0,11.0,14.0,2.0,14.0,9.0,8.0,7.8,Travel_Rarely,Research & Development,3,Medical,Male,1,Healthcare Representative,Married,4,3,4.0,4.0,2.0,0,Others,Resignation
2894,30.0,17.0,64300.0,1.0,12.0,12.0,2.0,11.0,5.0,8.0,8.02,Non-Travel,Research & Development,4,Life Sciences,Male,2,Healthcare Representative,Single,2,3,3.0,3.0,3.0,1,Others,Resignation
2895,27.0,18.0,65160.0,1.0,19.0,7.0,4.0,7.0,0.0,7.0,6.19,Travel_Frequently,Research & Development,2,Medical,Female,1,Laboratory Technician,Single,3,3,4.0,3.0,3.0,1,Others,Resignation
2896,51.0,2.0,39070.0,5.0,13.0,16.0,2.0,10.0,4.0,7.0,6.69,Travel_Rarely,Research & Development,1,Medical,Female,1,Manufacturing Director,Married,3,3,2.0,2.0,1.0,0,Others,Resignation
2897,30.0,10.0,55620.0,5.0,13.0,8.0,3.0,5.0,0.0,4.0,8.48,Travel_Rarely,Research & Development,4,Life Sciences,Female,2,Research Scientist,Single,2,3,4.0,1.0,3.0,0,Others,Resignation
2898,41.0,1.0,68830.0,3.0,19.0,16.0,3.0,1.0,0.0,0.0,9.08,Travel_Rarely,Research & Development,3,Life Sciences,Male,2,Human Resources,Single,2,3,4.0,4.0,3.0,2,Others,Resignation
2899,30.0,3.0,28620.0,5.0,14.0,9.0,2.0,6.0,0.0,1.0,7.0,Travel_Frequently,Sales,2,Medical,Male,2,Healthcare Representative,Single,2,3,3.0,1.0,3.0,0,Salary,Resignation
2900,29.0,2.0,49780.0,0.0,13.0,7.0,3.0,6.0,1.0,5.0,7.8,Travel_Rarely,Research & Development,3,Life Sciences,Male,1,Sales Executive,Single,2,3,3.0,3.0,2.0,0,Others,Resignation
2901,45.0,2.0,103680.0,6.0,12.0,23.0,2.0,19.0,12.0,8.0,6.58,Non-Travel,Research & Development,3,Medical,Female,2,Research Scientist,Single,3,3,4.0,4.0,3.0,2,Others,Resignation
2902,54.0,8.0,61340.0,2.0,19.0,16.0,2.0,6.0,0.0,5.0,6.37,Travel_Rarely,Sales,2,Marketing,Female,2,Laboratory Technician,Married,2,3,4.0,1.0,3.0,0,Others,Resignation
2903,36.0,16.0,67350.0,8.0,25.0,16.0,3.0,13.0,3.0,7.0,7.62,Travel_Rarely,Research & Development,4,Life Sciences,Male,1,Healthcare Representative,Single,2,4,4.0,2.0,4.0,2,Others,Resignation
2904,33.0,9.0,32950.0,6.0,22.0,7.0,2.0,3.0,1.0,1.0,7.51,Travel_Rarely,Sales,1,Other,Female,3,Sales Executive,Married,3,4,3.0,2.0,3.0,2,Others,Resignation
2905,37.0,2.0,52380.0,1.0,15.0,10.0,5.0,10.0,0.0,7.0,10.11,Travel_Frequently,Sales,4,Life Sciences,Male,2,Laboratory Technician,Divorced,3,3,2.0,4.0,3.0,1,Others,Resignation
2906,38.0,1.0,64720.0,0.0,12.0,17.0,4.0,16.0,5.0,13.0,6.93,Travel_Rarely,Research & Development,2,Medical,Male,4,Laboratory Technician,Divorced,3,3,1.0,3.0,2.0,0,Others,Resignation
2907,31.0,4.0,96100.0,0.0,11.0,6.0,2.0,5.0,1.0,4.0,5.97,Non-Travel,Sales,1,Medical,Female,3,Research Scientist,Married,2,3,3.0,3.0,3.0,1,Others,Resignation
2908,59.0,5.0,198330.0,3.0,13.0,7.0,2.0,1.0,0.0,0.0,6.21,Travel_Rarely,Research & Development,3,Life Sciences,Female,3,Manager,Married,3,3,3.0,4.0,3.0,0,Others,Resignation
2909,37.0,2.0,97560.0,4.0,19.0,13.0,2.0,9.0,5.0,8.0,7.02,Travel_Frequently,Sales,3,Marketing,Female,2,Laboratory Technician,Divorced,3,3,1.0,4.0,3.0,0,Others,Resignation
2910,29.0,15.0,49680.0,1.0,19.0,11.0,4.0,11.0,4.0,1.0,6.29,Travel_Frequently,Sales,4,Medical,Female,1,Sales Executive,Married,3,3,2.0,4.0,3.0,3,Others,Resignation
2911,35.0,19.0,21450.0,1.0,13.0,10.0,6.0,10.0,0.0,8.0,5.98,Travel_Frequently,Research & Development,3,Life Sciences,Female,1,Sales Executive,Single,2,3,3.0,3.0,4.0,0,Others,Resignation
2912,29.0,7.0,21800.0,1.0,21.0,4.0,2.0,4.0,0.0,1.0,8.37,Travel_Rarely,Research & Development,1,Life Sciences,Female,1,Research Scientist,Single,3,4,3.0,4.0,2.0,0,Salary,Resignation
2913,52.0,1.0,83460.0,7.0,14.0,6.0,5.0,2.0,2.0,2.0,7.39,Travel_Rarely,Research & Development,2,Medical,Female,4,Manager,Single,3,3,3.0,4.0,2.0,0,Others,Resignation
2914,42.0,7.0,34450.0,1.0,11.0,22.0,2.0,22.0,11.0,15.0,6.4,Travel_Rarely,Research & Development,4,Life Sciences,Female,2,Sales Executive,Married,3,3,3.0,4.0,3.0,2,Others,Resignation
2915,59.0,4.0,27600.0,8.0,11.0,7.0,3.0,2.0,2.0,2.0,6.7,Travel_Rarely,Research & Development,4,Technical Degree,Male,1,Healthcare Representative,Married,4,3,2.0,3.0,2.0,0,Others,Resignation
2916,50.0,11.0,62940.0,3.0,23.0,32.0,2.0,7.0,0.0,6.0,7.68,Travel_Rarely,Research & Development,2,Life Sciences,Male,2,Sales Executive,Divorced,4,4,4.0,4.0,2.0,1,Others,Resignation
2917,33.0,11.0,71400.0,5.0,21.0,8.0,2.0,5.0,0.0,4.0,10.9,Travel_Rarely,Sales,4,Marketing,Male,1,Research Scientist,Married,2,4,3.0,4.0,1.0,0,Others,Resignation
2918,43.0,1.0,29320.0,5.0,24.0,22.0,3.0,17.0,1.0,9.0,9.32,Travel_Rarely,Sales,3,Marketing,Female,2,Manufacturing Director,Married,3,4,4.0,4.0,3.0,0,Others,Resignation
2919,33.0,1.0,51470.0,7.0,11.0,13.0,2.0,9.0,1.0,7.0,7.1,Travel_Rarely,Sales,3,Life Sciences,Male,2,Manager,Married,3,3,1.0,1.0,4.0,0,Stress,Resignation
2920,52.0,2.0,45070.0,1.0,14.0,33.0,3.0,33.0,15.0,12.0,8.8,Non-Travel,Research & Development,3,Technical Degree,Male,1,Sales Executive,Single,2,3,1.0,3.0,4.0,0,Others,Resignation
2921,32.0,13.0,85640.0,2.0,16.0,6.0,2.0,4.0,1.0,2.0,8.02,Travel_Rarely,Human Resources,4,Life Sciences,Female,3,Manufacturing Director,Married,2,3,3.0,2.0,3.0,1,Others,Resignation
2922,32.0,23.0,24680.0,0.0,11.0,4.0,2.0,3.0,1.0,2.0,10.18,Travel_Rarely,Sales,1,Life Sciences,Male,3,Healthcare Representative,Single,3,3,4.0,3.0,1.0,0,Salary,Resignation
2923,39.0,26.0,81610.0,7.0,12.0,7.0,2.0,3.0,1.0,2.0,6.32,Travel_Rarely,Sales,4,Life Sciences,Male,2,Research Director,Divorced,4,3,3.0,3.0,3.0,1,Others,Resignation
2924,32.0,2.0,21090.0,0.0,13.0,4.0,3.0,3.0,2.0,2.0,6.21,Non-Travel,Sales,4,Marketing,Male,4,Research Scientist,Married,2,3,3.0,4.0,3.0,1,Others,Resignation
2925,41.0,29.0,52940.0,2.0,15.0,17.0,3.0,1.0,0.0,0.0,6.09,Travel_Rarely,Sales,3,Life Sciences,Female,2,Laboratory Technician,Divorced,2,3,3.0,1.0,2.0,0,Others,Resignation
2926,40.0,2.0,27180.0,1.0,14.0,9.0,4.0,9.0,4.0,7.0,7.35,Travel_Rarely,Research & Development,3,Life Sciences,Male,1,Manufacturing Director,Divorced,2,3,3.0,4.0,3.0,1,Others,Resignation
2927,45.0,18.0,58110.0,0.0,14.0,25.0,4.0,24.0,1.0,7.0,6.94,Travel_Rarely,Research & Development,1,Life Sciences,Female,2,Sales Representative,Married,2,3,3.0,4.0,3.0,0,Others,Resignation
2928,31.0,7.0,24370.0,9.0,14.0,9.0,3.0,2.0,2.0,2.0,7.33,Travel_Frequently,Research & Development,4,Medical,Male,1,Research Scientist,Divorced,4,3,2.0,3.0,3.0,1,Others,Resignation
2929,33.0,2.0,27660.0,1.0,12.0,2.0,2.0,2.0,0.0,2.0,6.76,Travel_Rarely,Research & Development,4,Life Sciences,Female,1,Sales Executive,Married,3,3,3.0,4.0,2.0,1,Others,Resignation
2930,34.0,26.0,190380.0,6.0,13.0,13.0,3.0,11.0,5.0,9.0,6.39,Travel_Rarely,Research & Development,3,Other,Female,1,Sales Executive,Married,2,3,4.0,1.0,3.0,0,Others,Resignation
2931,37.0,22.0,30550.0,2.0,14.0,17.0,3.0,3.0,0.0,2.0,7.59,Travel_Rarely,Research & Development,5,Medical,Female,2,Manufacturing Director,Married,3,3,3.0,1.0,2.0,3,Others,Resignation
2932,45.0,21.0,22890.0,4.0,13.0,9.0,3.0,3.0,0.0,2.0,8.0,Travel_Frequently,Sales,1,Marketing,Male,3,Research Scientist,Married,2,3,1.0,3.0,3.0,0,Others,Resignation
2933,37.0,2.0,40010.0,6.0,11.0,17.0,2.0,1.0,0.0,0.0,7.07,Travel_Frequently,Sales,3,Marketing,Male,1,Laboratory Technician,Divorced,3,3,1.0,3.0,3.0,1,Stress,Resignation
2934,39.0,22.0,129650.0,0.0,19.0,20.0,2.0,19.0,11.0,8.0,7.44,Travel_Frequently,Research & Development,3,Medical,Female,1,Manufacturing Director,Single,3,3,3.0,3.0,3.0,1,Others,Resignation
2935,29.0,4.0,35390.0,1.0,18.0,6.0,2.0,6.0,1.0,5.0,7.3,Travel_Rarely,Sales,3,Other,Female,2,Human Resources,Single,2,3,3.0,4.0,3.0,0,Others,Resignation
2936,42.0,5.0,60290.0,3.0,17.0,10.0,5.0,3.0,0.0,2.0,8.51,Travel_Rarely,Research & Development,4,Medical,Female,1,Research Scientist,Single,3,3,4.0,1.0,3.0,1,Others,Resignation
2937,29.0,2.0,26790.0,2.0,15.0,10.0,2.0,3.0,0.0,2.0,6.08,Travel_Rarely,Research & Development,4,Medical,Male,1,Laboratory Technician,Divorced,2,3,4.0,4.0,3.0,0,Others,Resignation
2938,25.0,25.0,37020.0,0.0,20.0,5.0,4.0,4.0,1.0,2.0,7.72,Travel_Rarely,Research & Development,2,Life Sciences,Male,2,Sales Executive,Married,3,4,1.0,3.0,3.0,0,Others,Resignation
2939,42.0,18.0,23980.0,0.0,14.0,10.0,2.0,9.0,7.0,8.0,9.5,Travel_Rarely,Sales,2,Medical,Male,1,Laboratory Technician,Divorced,2,3,4.0,1.0,3.0,1,Others,Resignation
2940,40.0,28.0,54680.0,0.0,12.0,22.0,6.0,21.0,3.0,9.0,7.02,Travel_Rarely,Research & Development,3,Medical,Male,2,Laboratory Technician,Divorced,4,3,1.0,3.0,3.0,0,Others,Resignation
2941,51.0,6.0,131160.0,1.0,11.0,1.0,6.0,1.0,0.0,0.0,7.42,Travel_Rarely,Sales,2,Life Sciences,Female,1,Healthcare Representative,Married,3,3,3.0,4.0,2.0,0,Others,Resignation
2942,31.0,10.0,41890.0,0.0,23.0,6.0,3.0,5.0,1.0,4.0,7.7,Travel_Frequently,Research & Development,1,Life Sciences,Female,1,Research Scientist,Single,2,4,3.0,2.0,4.0,1,Salary,Resignation
2943,32.0,17.0,193280.0,1.0,15.0,5.0,2.0,5.0,0.0,3.0,7.01,Travel_Frequently,Research & Development,4,Other,Male,4,Sales Executive,Married,3,3,2.0,2.0,1.0,3,Others,Resignation
2944,38.0,2.0,83210.0,3.0,11.0,13.0,5.0,8.0,7.0,5.0,7.22,Non-Travel,Research & Development,5,Life Sciences,Male,3,Human Resources,Married,2,3,4.0,4.0,3.0,3,Others,Resignation
2945,32.0,10.0,23420.0,4.0,12.0,9.0,2.0,6.0,0.0,4.0,7.98,Travel_Rarely,Research & Development,1,Medical,Male,1,Sales Executive,Single,3,3,4.0,1.0,3.0,2,Others,Resignation
2946,46.0,8.0,40710.0,3.0,13.0,28.0,5.0,7.0,7.0,7.0,10.82,Travel_Rarely,Research & Development,3,Life Sciences,Female,4,Research Director,Married,3,3,3.0,2.0,2.0,0,Others,Resignation
2947,28.0,11.0,58130.0,2.0,20.0,5.0,2.0,0.0,0.0,0.0,6.9,Travel_Rarely,Research & Development,2,Medical,Male,2,Sales Executive,Single,3,4,1.0,3.0,1.0,1,Stress,Resignation
2948,29.0,18.0,31430.0,2.0,22.0,10.0,2.0,0.0,0.0,0.0,6.73,Travel_Rarely,Research & Development,3,Life Sciences,Male,2,Sales Executive,Married,3,4,1.0,2.0,3.0,3,Others,Resignation
2949,31.0,1.0,20440.0,0.0,21.0,10.0,2.0,9.0,7.0,8.0,7.23,Travel_Rarely,Research & Development,3,Life Sciences,Male,3,Laboratory Technician,Married,3,4,2.0,4.0,3.0,0,Others,Resignation
2950,25.0,7.0,134640.0,1.0,13.0,6.0,2.0,6.0,1.0,5.0,7.09,Non-Travel,Research & Development,4,Medical,Female,4,Laboratory Technician,Divorced,3,3,2.0,1.0,3.0,1,Others,Resignation
2951,45.0,17.0,79910.0,0.0,13.0,21.0,2.0,20.0,4.0,10.0,8.41,Travel_Rarely,Research & Development,2,Medical,Male,2,Laboratory Technician,Married,2,3,3.0,4.0,3.0,2,Others,Resignation
2952,36.0,28.0,33770.0,0.0,12.0,16.0,2.0,15.0,10.0,11.0,7.07,Travel_Rarely,Research & Development,1,Life Sciences,Male,1,Laboratory Technician,Married,3,3,4.0,4.0,3.0,2,Others,Resignation
2953,55.0,14.0,55380.0,0.0,17.0,37.0,2.0,36.0,4.0,13.0,9.27,Travel_Rarely,Research & Development,4,Life Sciences,Female,1,Sales Executive,Single,3,3,4.0,1.0,3.0,0,Others,Resignation
2954,47.0,1.0,57620.0,1.0,11.0,10.0,4.0,10.0,9.0,9.0,9.42,Non-Travel,Research & Development,1,Medical,Male,1,Research Scientist,Married,2,3,1.0,2.0,2.0,2,Others,Resignation
2955,28.0,1.0,25920.0,1.0,14.0,5.0,2.0,5.0,0.0,4.0,6.07,Travel_Rarely,Research & Development,3,Life Sciences,Male,1,Manufacturing Director,Married,3,3,4.0,4.0,2.0,0,Others,Resignation
2956,37.0,1.0,53460.0,4.0,11.0,7.0,2.0,5.0,0.0,1.0,6.7,Travel_Rarely,Research & Development,3,Life Sciences,Male,2,Healthcare Representative,Married,3,3,3.0,4.0,4.0,0,Others,Resignation
2957,21.0,3.0,42130.0,1.0,12.0,3.0,3.0,3.0,1.0,0.0,6.59,Travel_Rarely,Research & Development,2,Life Sciences,Male,1,Laboratory Technician,Single,2,3,4.0,3.0,4.0,3,Others,Resignation
2958,37.0,1.0,41270.0,2.0,13.0,15.0,2.0,5.0,0.0,2.0,11.0,Non-Travel,Research & Development,3,Medical,Male,2,Sales Executive,Divorced,3,3,1.0,4.0,3.0,1,Others,Resignation
2959,35.0,7.0,24380.0,7.0,16.0,10.0,5.0,7.0,6.0,2.0,7.03,Travel_Rarely,Sales,4,Life Sciences,Male,1,Sales Representative,Divorced,2,3,2.0,2.0,2.0,0,Others,Resignation
2960,38.0,8.0,68700.0,1.0,11.0,8.0,5.0,8.0,7.0,7.0,9.3,Travel_Rarely,Research & Development,3,Life Sciences,Female,1,Manager,Divorced,3,3,1.0,1.0,3.0,1,Others,Resignation
2961,26.0,1.0,104470.0,1.0,18.0,6.0,3.0,6.0,1.0,4.0,7.55,Travel_Frequently,Research & Development,4,Other,Male,2,Laboratory Technician,Divorced,3,3,3.0,2.0,1.0,0,Others,Resignation
2962,50.0,8.0,96670.0,3.0,23.0,28.0,2.0,10.0,1.0,6.0,5.98,Travel_Rarely,Sales,4,Life Sciences,Male,1,Research Scientist,Divorced,2,4,1.0,2.0,2.0,0,Others,Resignation
2963,53.0,11.0,21480.0,3.0,11.0,21.0,2.0,5.0,1.0,3.0,8.35,Travel_Rarely,Research & Development,4,Life Sciences,Female,2,Research Scientist,Married,3,3,3.0,3.0,2.0,0,Others,Resignation
2964,42.0,4.0,89260.0,1.0,14.0,20.0,4.0,20.0,11.0,6.0,6.81,Travel_Rarely,Research & Development,4,Life Sciences,Male,1,Manufacturing Director,Married,1,3,2.0,3.0,3.0,0,Others,Resignation
2965,29.0,16.0,65130.0,1.0,11.0,10.0,2.0,10.0,0.0,9.0,7.1,Travel_Frequently,Research & Development,4,Medical,Male,1,Laboratory Technician,Single,3,3,2.0,4.0,2.0,1,Others,Resignation
2966,55.0,1.0,67990.0,3.0,11.0,12.0,2.0,10.0,0.0,8.0,9.4,Travel_Rarely,Research & Development,4,Other,Female,1,Research Scientist,Married,3,3,2.0,4.0,3.0,0,Others,Resignation
2967,26.0,9.0,162910.0,1.0,22.0,5.0,3.0,5.0,3.0,3.0,11.0,Travel_Frequently,Research & Development,3,Life Sciences,Female,1,Manager,Married,3,4,1.0,1.0,3.0,0,Others,Resignation
2968,37.0,5.0,27050.0,1.0,11.0,17.0,2.0,17.0,5.0,7.0,7.61,Travel_Rarely,Sales,1,Marketing,Male,1,Research Scientist,Single,3,3,4.0,4.0,3.0,0,Others,Resignation
2969,44.0,1.0,103330.0,3.0,14.0,19.0,2.0,1.0,0.0,0.0,11.02,Travel_Frequently,Research & Development,2,Medical,Male,2,Research Scientist,Divorced,2,3,4.0,3.0,1.0,1,Salary,Resignation
2970,38.0,2.0,44480.0,9.0,12.0,10.0,3.0,2.0,1.0,2.0,6.78,Travel_Rarely,Sales,3,Marketing,Female,1,Manager,Divorced,2,3,4.0,4.0,3.0,0,Others,Resignation
2971,26.0,4.0,68540.0,2.0,11.0,5.0,5.0,3.0,0.0,2.0,10.14,Travel_Rarely,Research & Development,3,Medical,Male,3,Research Scientist,Divorced,2,3,1.0,2.0,3.0,0,Others,Fired
2972,28.0,7.0,96370.0,1.0,13.0,5.0,6.0,5.0,0.0,2.0,6.7,Travel_Rarely,Research & Development,3,Other,Male,1,Human Resources,Single,2,3,4.0,4.0,3.0,0,Others,Resignation
2973,49.0,1.0,35910.0,9.0,13.0,22.0,2.0,3.0,1.0,2.0,10.51,Travel_Frequently,Research & Development,1,Medical,Female,2,Research Scientist,Single,3,3,3.0,1.0,3.0,0,Others,Resignation
2974,36.0,5.0,54050.0,4.0,14.0,10.0,2.0,8.0,7.0,7.0,6.2,Travel_Rarely,Sales,3,Technical Degree,Male,3,Sales Executive,Single,3,3,3.0,2.0,3.0,0,Others,Resignation
2975,31.0,9.0,46840.0,1.0,16.0,2.0,4.0,2.0,2.0,2.0,6.59,Travel_Frequently,Research & Development,4,Medical,Male,1,Sales Executive,Divorced,3,3,4.0,2.0,2.0,1,Others,Resignation
2976,26.0,8.0,157870.0,1.0,12.0,8.0,5.0,8.0,7.0,4.0,10.27,Travel_Rarely,Research & Development,3,Medical,Male,2,Manager,Single,3,3,4.0,4.0,3.0,2,Salary,Resignation
2977,37.0,9.0,15140.0,1.0,14.0,4.0,3.0,4.0,1.0,2.0,10.03,Travel_Frequently,Sales,1,Marketing,Male,1,Laboratory Technician,Married,3,3,2.0,4.0,2.0,0,Others,Resignation
2978,42.0,2.0,29560.0,5.0,13.0,23.0,2.0,20.0,4.0,8.0,6.03,Travel_Frequently,Sales,2,Marketing,Male,3,Research Director,Married,3,3,3.0,2.0,4.0,0,Others,Resignation
2979,18.0,1.0,23350.0,1.0,14.0,0.0,3.0,0.0,0.0,0.0,6.77,Travel_Rarely,Research & Development,4,Life Sciences,Male,1,Sales Executive,Single,2,3,3.0,3.0,3.0,2,Stress,Resignation
2980,35.0,20.0,51540.0,0.0,19.0,12.0,2.0,11.0,6.0,9.0,7.7,Travel_Rarely,Sales,2,Life Sciences,Male,1,Laboratory Technician,Married,2,3,3.0,2.0,2.0,0,Others,Resignation
2981,36.0,8.0,69620.0,4.0,12.0,4.0,2.0,1.0,0.0,0.0,7.19,Travel_Frequently,Research & Development,3,Other,Female,3,Sales Executive,Married,2,3,3.0,4.0,3.0,2,Others,Resignation
2982,51.0,2.0,56750.0,5.0,13.0,13.0,2.0,4.0,1.0,2.0,7.61,Travel_Rarely,Research & Development,3,Life Sciences,Male,2,Laboratory Technician,Divorced,2,3,4.0,2.0,3.0,0,Others,Resignation
2983,41.0,29.0,23790.0,1.0,12.0,22.0,6.0,22.0,0.0,4.0,6.93,Travel_Rarely,Research & Development,1,Life Sciences,Male,1,Laboratory Technician,Single,3,3,4.0,2.0,3.0,0,Others,Resignation
2984,18.0,7.0,38120.0,1.0,15.0,0.0,3.0,0.0,0.0,0.0,6.97,Travel_Rarely,Sales,3,Life Sciences,Male,1,Research Scientist,Single,3,3,4.0,3.0,3.0,0,Others,Resignation
2985,28.0,9.0,46480.0,0.0,23.0,9.0,2.0,8.0,0.0,7.0,7.2,Travel_Rarely,Research & Development,3,Medical,Male,1,Sales Representative,Single,2,4,2.0,1.0,3.0,2,Others,Resignation
2986,31.0,8.0,29360.0,4.0,12.0,10.0,2.0,8.0,7.0,7.0,7.21,Travel_Rarely,Research & Development,1,Technical Degree,Male,1,Manufacturing Director,Married,3,3,2.0,4.0,2.0,1,Others,Resignation
2987,39.0,5.0,21050.0,0.0,20.0,19.0,3.0,18.0,3.0,7.0,7.6,Travel_Rarely,Sales,4,Marketing,Female,2,Human Resources,Divorced,3,4,3.0,4.0,2.0,0,Others,Resignation
2988,36.0,5.0,85780.0,7.0,21.0,11.0,4.0,9.0,0.0,8.0,7.83,Non-Travel,Research & Development,4,Life Sciences,Male,1,Sales Executive,Married,3,4,2.0,2.0,3.0,0,Others,Resignation
2989,32.0,2.0,27060.0,1.0,21.0,13.0,4.0,13.0,4.0,8.0,6.95,Travel_Rarely,Sales,3,Marketing,Male,2,Laboratory Technician,Married,3,4,4.0,3.0,2.0,1,Others,Resignation
2990,38.0,5.0,63840.0,3.0,19.0,19.0,4.0,10.0,0.0,1.0,6.88,Travel_Rarely,Research & Development,2,Life Sciences,Female,3,Research Scientist,Married,2,3,1.0,2.0,3.0,2,Others,Resignation
2991,58.0,2.0,39680.0,2.0,13.0,12.0,3.0,5.0,1.0,2.0,10.9,Non-Travel,Research & Development,3,Life Sciences,Male,2,Manufacturing Director,Divorced,2,3,4.0,3.0,3.0,2,Others,Resignation
2992,31.0,20.0,99070.0,0.0,13.0,6.0,3.0,5.0,0.0,3.0,9.1,Travel_Rarely,Research & Development,1,Technical Degree,Female,3,Research Scientist,Married,2,3,3.0,4.0,3.0,1,Others,Resignation
2993,31.0,7.0,132250.0,3.0,21.0,9.0,2.0,2.0,1.0,0.0,6.83,Travel_Rarely,Sales,4,Marketing,Male,2,Sales Executive,Married,3,4,1.0,1.0,3.0,1,Others,Resignation
2994,45.0,3.0,35400.0,1.0,13.0,24.0,6.0,24.0,9.0,11.0,7.3,Travel_Frequently,Research & Development,1,Medical,Female,1,Sales Executive,Divorced,3,3,1.0,1.0,3.0,0,Others,Resignation
2995,31.0,16.0,28040.0,0.0,19.0,3.0,0.0,2.0,2.0,2.0,8.62,Travel_Rarely,Sales,4,Marketing,Female,2,Research Scientist,Divorced,3,3,3.0,4.0,1.0,2,Others,Resignation
2996,33.0,9.0,193920.0,6.0,12.0,12.0,3.0,10.0,8.0,8.0,6.76,Travel_Frequently,Research & Development,3,Life Sciences,Male,4,Research Director,Married,3,3,4.0,2.0,3.0,1,Others,Resignation
2997,39.0,1.0,196650.0,1.0,22.0,21.0,6.0,21.0,11.0,10.0,11.0,Travel_Rarely,Sales,4,Life Sciences,Male,1,Sales Executive,Married,3,4,3.0,1.0,3.0,1,Others,Resignation
2998,43.0,7.0,24390.0,0.0,15.0,9.0,2.0,8.0,1.0,7.0,7.68,Travel_Frequently,Research & Development,4,Medical,Male,4,Research Scientist,Single,3,3,3.0,4.0,3.0,0,Others,Resignation
2999,49.0,1.0,73140.0,7.0,22.0,25.0,2.0,7.0,0.0,7.0,9.99,Travel_Rarely,Research & Development,3,Life Sciences,Male,3,Manufacturing Director,Single,3,4,3.0,3.0,3.0,0,Others,Resignation
3000,52.0,7.0,47740.0,2.0,18.0,11.0,2.0,8.0,7.0,7.0,7.91,Travel_Rarely,Research & Development,1,Life Sciences,Female,2,Research Scientist,Married,3,3,3.0,2.0,2.0,1,Others,Resignation
3001,27.0,15.0,39020.0,1.0,22.0,4.0,2.0,4.0,1.0,2.0,10.69,Travel_Rarely,Research & Development,4,Medical,Male,3,Research Scientist,Single,3,4,3.0,2.0,2.0,0,Others,Resignation
3002,32.0,1.0,26620.0,1.0,11.0,13.0,6.0,13.0,11.0,9.0,10.53,Travel_Rarely,Research & Development,3,Life Sciences,Male,3,Research Scientist,Married,4,3,3.0,2.0,3.0,1,Others,Resignation
3003,27.0,13.0,28560.0,1.0,12.0,5.0,5.0,5.0,0.0,4.0,10.1,Travel_Rarely,Research & Development,2,Medical,Female,4,Research Director,Single,4,3,4.0,3.0,3.0,2,Others,Resignation
3004,31.0,24.0,10810.0,4.0,11.0,13.0,4.0,7.0,1.0,7.0,6.62,Travel_Rarely,Sales,3,Life Sciences,Male,2,Healthcare Representative,Divorced,4,3,4.0,4.0,3.0,3,Others,Resignation
3005,32.0,7.0,24720.0,7.0,13.0,10.0,2.0,7.0,0.0,7.0,7.5,Travel_Rarely,Research & Development,3,Technical Degree,Male,2,Healthcare Representative,Single,3,3,1.0,4.0,2.0,0,Others,Resignation
3006,28.0,9.0,56730.0,5.0,14.0,5.0,4.0,3.0,2.0,2.0,10.72,Travel_Rarely,Research & Development,4,Medical,Male,1,Sales Executive,Married,2,3,1.0,4.0,2.0,1,Salary,Resignation
3007,30.0,13.0,41970.0,1.0,13.0,11.0,3.0,10.0,1.0,9.0,6.2,Travel_Rarely,Research & Development,3,Life Sciences,Female,4,Research Director,Married,3,3,4.0,4.0,3.0,0,Others,Resignation
3008,31.0,2.0,97130.0,1.0,17.0,10.0,5.0,10.0,8.0,9.0,6.59,Travel_Frequently,Research & Development,1,Life Sciences,Female,1,Manager,Married,2,3,3.0,3.0,3.0,0,Others,Resignation
3009,39.0,19.0,20620.0,1.0,13.0,21.0,4.0,21.0,13.0,3.0,6.09,Travel_Frequently,Research & Development,4,Medical,Female,1,Research Scientist,Married,3,3,3.0,4.0,3.0,0,Others,Resignation
