,EmployeeID,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EmployeeID,JobInvolvement,PerformanceRating,EmployeeID,Attrition,retirementDate,retirementType,resignationReason
2506,2507,2.0,2.0,1.0,41,Travel_Rarely,Research & Development,3,3,Life Sciences,1,2507,Male,3,Research Scientist,Single,35970,3.0,Y,13,8,1,11.0,2,3,1,2,2507,1,3,,,,,
2507,2508,3.0,3.0,4.0,41,Travel_Rarely,Research & Development,1,1,Technical Degree,1,2508,Male,3,Laboratory Technician,Divorced,25150,0.0,Y,18,8,0,23.0,2,22,13,5,2508,2,3,,,,,
2508,2509,1.0,3.0,3.0,30,Travel_Rarely,Sales,26,3,Marketing,1,2509,Female,2,Manager,Single,44200,9.0,Y,11,8,0,9.0,3,7,0,2,2509,3,3,,,,,
2509,2510,4.0,2.0,3.0,26,Travel_Rarely,Human Resources,2,1,Technical Degree,1,2510,Female,3,Sales Executive,Married,65780,0.0,Y,15,8,2,6.0,3,5,1,4,2510,2,3,2510.0,Yes,05/10/2016,Resignation,Salary
2510,2511,4.0,2.0,4.0,46,Travel_Rarely,Research & Development,10,3,Medical,1,2511,Male,1,Sales Executive,Married,44220,4.0,Y,11,8,1,13.0,2,9,3,7,2511,3,3,2511.0,Yes,18/08/2016,Resignation,Salary
2511,2512,3.0,4.0,3.0,40,Travel_Rarely,Sales,27,2,Medical,1,2512,Female,3,Sales Executive,Divorced,102740,4.0,Y,18,8,0,12.0,3,5,0,3,2512,3,3,,,,,
2512,2513,2.0,3.0,3.0,34,Travel_Rarely,Research & Development,2,3,Life Sciences,1,2513,Male,2,Laboratory Technician,Married,53430,1.0,Y,14,8,0,10.0,5,10,4,8,2513,2,3,,,,,
2513,2514,2.0,2.0,2.0,58,Non-Travel,Research & Development,2,4,Medical,1,2514,Male,1,Laboratory Technician,Divorced,23760,4.0,Y,12,8,1,37.0,3,16,14,14,2514,3,3,,,,,
2514,2515,2.0,3.0,4.0,35,Travel_Rarely,Research & Development,8,1,Technical Degree,1,2515,Female,3,Manufacturing Director,Married,53460,0.0,Y,14,8,0,6.0,3,5,0,3,2515,2,3,,,,,
2515,2516,3.0,2.0,3.0,47,Travel_Rarely,Research & Development,19,5,Medical,1,2516,Female,2,Research Scientist,Divorced,28270,8.0,Y,14,8,1,28.0,3,22,14,10,2516,3,3,,,,,
2516,2517,2.0,1.0,3.0,40,Travel_Rarely,Research & Development,1,4,Life Sciences,1,2517,Male,2,Manager,Divorced,199430,2.0,Y,13,8,1,15.0,3,7,7,7,2517,3,3,,,,,
2517,2518,4.0,4.0,2.0,54,Travel_Rarely,Sales,27,4,Medical,1,2518,Male,1,Research Scientist,Married,31310,4.0,Y,14,8,0,14.0,3,7,1,7,2518,2,3,,,,,
2518,2519,1.0,1.0,3.0,31,Travel_Frequently,Sales,8,4,Other,1,2519,Female,3,Manufacturing Director,Married,25520,2.0,Y,18,8,0,9.0,2,3,2,2,2519,3,3,,,,,
2519,2520,3.0,1.0,3.0,28,Travel_Rarely,Sales,1,2,Life Sciences,1,2520,Male,3,Manager,Married,44770,1.0,Y,15,8,0,3.0,6,3,1,2,2520,3,3,,,,,
2520,2521,2.0,4.0,2.0,38,Travel_Rarely,Research & Development,19,3,Medical,1,2521,Female,2,Manufacturing Director,Married,64740,2.0,Y,13,8,2,20.0,3,4,0,3,2521,1,3,,,,,
2521,2522,3.0,4.0,3.0,26,Travel_Rarely,Sales,8,3,Marketing,1,2522,Female,1,Healthcare Representative,Single,30330,1.0,Y,12,8,0,5.0,2,5,1,2,2522,2,3,,,,,
2522,2523,1.0,3.0,3.0,58,Travel_Frequently,Research & Development,10,4,Technical Degree,1,2523,Female,1,Sales Representative,Married,29360,2.0,Y,13,8,1,23.0,3,2,2,2,2523,3,3,,,,,
2523,2524,2.0,3.0,1.0,18,Non-Travel,Research & Development,2,3,Life Sciences,1,2524,Male,3,Sales Representative,Single,186060,1.0,Y,24,8,2,0.0,4,0,0,0,2524,3,4,,,,,
2524,2525,4.0,1.0,3.0,31,Travel_Rarely,Research & Development,2,3,Life Sciences,1,2525,Male,3,Laboratory Technician,Married,21680,0.0,Y,14,8,1,2.0,2,1,0,0,2525,3,3,2525.0,Yes,12/08/2016,Resignation,Salary
2525,2526,1.0,1.0,3.0,29,Travel_Rarely,Research & Development,8,2,Medical,1,2526,Male,1,Manager,Divorced,28530,4.0,Y,14,8,1,4.0,5,2,2,0,2526,2,3,2526.0,Yes,23/01/2016,Resignation,Others
2526,2527,3.0,3.0,4.0,45,Non-Travel,Sales,1,4,Technical Degree,1,2527,Male,1,Research Scientist,Married,170480,4.0,Y,15,8,0,10.0,3,8,5,7,2527,2,3,,,,,
2527,2528,4.0,2.0,3.0,36,Travel_Rarely,Sales,2,3,Technical Degree,1,2528,Female,5,Laboratory Technician,Married,22900,4.0,Y,11,8,0,15.0,5,1,0,0,2528,3,3,,,,,
2528,2529,1.0,4.0,3.0,43,Travel_Frequently,Sales,8,3,Medical,1,2529,Male,1,Research Director,Married,36000,1.0,Y,23,8,0,7.0,2,7,7,7,2529,3,4,,,,,
2529,2530,4.0,4.0,2.0,27,Travel_Frequently,Sales,8,4,Life Sciences,1,2530,Male,5,Research Scientist,Single,21070,0.0,Y,13,8,0,6.0,2,5,0,2,2530,3,3,,,,,
2530,2531,4.0,4.0,4.0,29,Travel_Frequently,Research & Development,6,2,Medical,1,2531,Male,1,Human Resources,Married,41150,1.0,Y,11,8,0,11.0,1,11,3,10,2531,3,3,,,,,
2531,2532,4.0,4.0,4.0,32,Travel_Frequently,Sales,9,4,Life Sciences,1,2532,Male,4,Sales Executive,Single,43270,8.0,Y,13,8,0,4.0,4,0,0,0,2532,3,3,,,,,
2532,2533,3.0,3.0,2.0,42,Non-Travel,Research & Development,11,3,Medical,1,2533,Male,1,Manager,Married,178560,3.0,Y,18,8,0,10.0,2,6,3,3,2533,3,3,,,,,
2533,2534,2.0,3.0,3.0,47,Travel_Rarely,Sales,2,2,Life Sciences,1,2534,Female,5,Manager,Single,31960,4.0,Y,14,8,1,7.0,3,2,2,0,2534,2,3,,,,,
2534,2535,4.0,4.0,2.0,46,Travel_Rarely,Human Resources,1,3,Life Sciences,1,2535,Female,1,Laboratory Technician,Divorced,190810,3.0,Y,21,8,0,12.0,2,9,4,7,2535,3,4,,,,,
2535,2536,3.0,4.0,3.0,28,Non-Travel,Research & Development,7,3,Life Sciences,1,2536,Male,1,Sales Executive,Divorced,89660,1.0,Y,16,8,1,3.0,3,3,2,2,2536,2,3,,,,,
2536,2537,4.0,3.0,3.0,29,Travel_Rarely,Research & Development,16,3,Medical,1,2537,Female,1,Manufacturing Director,Divorced,22100,8.0,Y,11,8,1,11.0,4,7,1,6,2537,3,3,,,,,
2537,2538,4.0,3.0,3.0,42,Travel_Rarely,Sales,2,4,Medical,1,2538,Female,2,Research Director,Single,45390,4.0,Y,17,8,1,8.0,5,0,0,0,2538,3,3,,,,,
2538,2539,3.0,2.0,2.0,32,Travel_Rarely,Research & Development,1,1,Medical,1,2539,Male,2,Laboratory Technician,Single,27410,7.0,Y,11,8,0,7.0,3,2,2,2,2539,3,3,2539.0,Yes,20/10/2016,Fired,
2539,2540,1.0,1.0,3.0,46,Travel_Rarely,Research & Development,23,1,Life Sciences,1,2540,Male,2,Laboratory Technician,Divorced,34910,2.0,Y,14,8,0,25.0,0,19,2,8,2540,3,3,,,,,
2540,2541,2.0,3.0,3.0,27,Travel_Rarely,Sales,2,3,Life Sciences,1,2541,Female,5,Research Scientist,Married,45410,1.0,Y,14,8,2,9.0,4,9,5,8,2541,4,3,,,,,
2541,2542,4.0,2.0,3.0,29,Travel_Rarely,Research & Development,1,2,Medical,1,2542,Male,3,Sales Executive,Married,26780,1.0,Y,25,8,1,1.0,3,1,0,0,2542,3,4,,,,,
2542,2543,1.0,3.0,3.0,43,Travel_Rarely,Research & Development,1,3,Life Sciences,1,2543,Male,1,Manufacturing Director,Married,73790,7.0,Y,13,8,2,21.0,3,16,6,14,2543,2,3,,,,,
2543,2544,4.0,2.0,3.0,48,Travel_Rarely,Research & Development,2,3,Life Sciences,1,2544,Female,2,Manager,Married,62720,4.0,Y,14,8,0,29.0,3,22,12,9,2544,2,3,,,,,
2544,2545,4.0,4.0,2.0,29,Travel_Frequently,Research & Development,13,2,Life Sciences,1,2545,Female,1,Laboratory Technician,Single,52200,1.0,Y,17,8,0,1.0,3,1,1,0,2545,2,3,2545.0,Yes,22/06/2016,Resignation,Stress
2545,2546,3.0,2.0,3.0,46,Travel_Rarely,Research & Development,4,4,Medical,1,2546,Female,2,Sales Representative,Married,27430,5.0,Y,25,8,1,14.0,1,8,0,7,2546,4,4,2546.0,Yes,16/04/2016,Resignation,Others
2546,2547,4.0,1.0,2.0,27,Travel_Frequently,Research & Development,16,4,Medical,1,2547,Male,3,Healthcare Representative,Married,49980,0.0,Y,20,8,2,8.0,3,7,7,3,2547,3,4,,,,,
2547,2548,4.0,4.0,3.0,39,Travel_Rarely,Research & Development,2,3,Technical Degree,1,2548,Male,3,Healthcare Representative,Divorced,102520,8.0,Y,13,8,1,7.0,3,2,2,2,2548,3,3,,,,,
2548,2549,2.0,4.0,4.0,55,Travel_Rarely,Research & Development,2,3,Life Sciences,1,2549,Female,1,Human Resources,Married,27810,8.0,Y,13,8,1,19.0,2,5,0,4,2549,3,3,,,,,
2549,2550,2.0,2.0,3.0,28,Travel_Rarely,Research & Development,29,2,Life Sciences,1,2550,Male,2,Laboratory Technician,Married,68520,1.0,Y,18,8,1,1.0,2,1,0,0,2550,4,3,,,,,
2550,2551,2.0,4.0,2.0,30,Travel_Rarely,Sales,12,4,Life Sciences,1,2551,Female,2,Sales Executive,Single,49500,1.0,Y,12,8,2,1.0,3,1,0,0,2551,3,3,2551.0,Yes,17/11/2016,Resignation,Others
2551,2552,4.0,2.0,3.0,22,Travel_Rarely,Research & Development,16,2,Life Sciences,1,2552,Female,2,Laboratory Technician,Single,35790,1.0,Y,19,8,3,1.0,3,1,0,0,2552,3,3,2552.0,Yes,03/10/2016,Resignation,Others
2552,2553,2.0,3.0,3.0,36,Travel_Rarely,Research & Development,11,3,Life Sciences,1,2553,Male,1,Sales Executive,Married,131910,1.0,Y,14,8,1,10.0,2,10,1,7,2553,2,3,,,,,
2553,2554,2.0,3.0,3.0,31,Travel_Rarely,Research & Development,2,4,Life Sciences,1,2554,Female,5,Manager,Divorced,103770,1.0,Y,14,8,0,10.0,2,10,0,2,2554,3,3,,,,,
2554,2555,3.0,4.0,3.0,34,Travel_Rarely,Sales,14,2,Technical Degree,1,2555,Female,1,Sales Executive,Married,22350,2.0,Y,14,8,1,9.0,2,5,1,0,2555,3,3,,,,,
2555,2556,4.0,1.0,3.0,29,Travel_Rarely,Research & Development,5,5,Life Sciences,1,2556,Female,1,Sales Executive,Single,105020,3.0,Y,12,8,0,11.0,4,3,1,2,2556,2,3,,,,,
2556,2557,4.0,1.0,3.0,37,Travel_Rarely,Research & Development,7,2,Medical,1,2557,Male,1,Manufacturing Director,Married,20110,5.0,Y,13,8,0,16.0,4,5,0,4,2557,4,3,,,,,
2557,2558,4.0,2.0,3.0,35,Travel_Rarely,Sales,2,1,Technical Degree,1,2558,Male,2,Laboratory Technician,Married,18590,0.0,Y,25,8,1,4.0,2,3,0,2,2558,2,4,,,,,
2558,2559,2.0,4.0,2.0,45,Travel_Rarely,Research & Development,3,3,Medical,1,2559,Female,2,Sales Executive,Married,37600,0.0,Y,14,8,1,10.0,2,9,3,8,2559,2,3,,,,,
2559,2560,2.0,4.0,2.0,36,Travel_Frequently,Research & Development,5,3,Medical,1,2560,Female,4,Manufacturing Director,Single,177790,1.0,Y,17,8,1,10.0,5,10,0,8,2560,1,3,,,,,
2560,2561,1.0,1.0,3.0,40,Travel_Rarely,Research & Development,3,3,Other,1,2561,Male,1,Sales Executive,Divorced,68330,2.0,Y,13,8,0,22.0,3,19,11,16,2561,3,3,,,,,
2561,2562,2.0,3.0,2.0,26,Travel_Rarely,Research & Development,26,2,Life Sciences,1,2562,Male,2,Human Resources,Married,68120,1.0,Y,13,8,0,1.0,2,1,1,0,2562,2,3,,,,,
2562,2563,1.0,3.0,2.0,27,Travel_Rarely,Research & Development,4,3,Technical Degree,1,2563,Male,2,Manufacturing Director,Single,51710,0.0,Y,20,8,1,9.0,1,8,0,7,2563,2,4,,,,,
2563,2564,4.0,4.0,3.0,48,Travel_Frequently,Research & Development,2,3,Life Sciences,1,2564,Male,2,Research Director,Divorced,197400,3.0,Y,14,8,0,24.0,2,22,4,7,2564,4,3,,,,,
2564,2565,2.0,1.0,3.0,44,Travel_Rarely,Sales,1,2,Medical,1,2565,Male,4,Manager,Married,187110,2.0,Y,12,8,1,10.0,0,2,2,2,2565,3,3,,,,,
2565,2566,4.0,1.0,3.0,34,Non-Travel,Research & Development,27,2,Life Sciences,1,2566,Female,1,Sales Representative,Married,36920,1.0,Y,12,8,1,5.0,5,5,3,0,2566,3,3,2566.0,Yes,05/01/2016,Resignation,Others
2566,2567,1.0,4.0,3.0,56,Travel_Rarely,Human Resources,1,2,Medical,1,2567,Female,5,Sales Executive,Single,25590,1.0,Y,21,8,0,5.0,3,4,1,0,2567,3,4,2567.0,Yes,27/11/2016,Fired,
2567,2568,3.0,2.0,1.0,36,Travel_Rarely,Research & Development,13,3,Technical Degree,1,2568,Female,3,Healthcare Representative,Married,25170,2.0,Y,14,8,0,12.0,3,4,1,3,2568,3,3,,,,,
2568,2569,,2.0,3.0,41,Travel_Rarely,Research & Development,5,3,Life Sciences,1,2569,Female,1,Sales Executive,Married,66230,5.0,Y,18,8,0,14.0,3,5,1,4,2569,3,3,,,,,
2569,2570,3.0,1.0,4.0,42,Travel_Rarely,Research & Development,7,3,Technical Degree,1,2570,Female,2,Sales Executive,Married,182650,9.0,Y,12,8,1,18.0,4,13,5,7,2570,3,3,,,,,
2570,2571,3.0,4.0,3.0,31,Travel_Rarely,Sales,9,4,Life Sciences,1,2571,Female,1,Sales Executive,Divorced,161240,2.0,Y,23,8,1,8.0,2,5,1,4,2571,2,4,,,,,
2571,2572,4.0,4.0,2.0,34,Travel_Rarely,Research & Development,8,1,Life Sciences,1,2572,Female,3,Laboratory Technician,Married,25850,3.0,Y,12,8,0,9.0,5,4,0,1,2572,3,3,,,,,
2572,2573,1.0,3.0,2.0,31,Travel_Rarely,Sales,25,2,Life Sciences,1,2573,Female,3,Manufacturing Director,Divorced,182130,8.0,Y,21,8,2,4.0,3,2,2,2,2573,4,4,,,,,
2573,2574,3.0,4.0,3.0,26,Travel_Frequently,Sales,16,2,Life Sciences,1,2574,Male,2,Healthcare Representative,Married,83800,0.0,Y,14,8,0,8.0,3,7,7,7,2574,4,3,,,,,
2574,2575,2.0,3.0,3.0,45,Travel_Frequently,Research & Development,8,4,Life Sciences,1,2575,Female,2,Manager,Single,29940,4.0,Y,18,8,1,12.0,2,4,0,3,2575,3,3,,,,,
2575,2576,2.0,3.0,2.0,33,Travel_Rarely,Sales,1,3,Life Sciences,1,2576,Female,5,Sales Executive,Single,12230,1.0,Y,13,8,1,10.0,3,10,0,9,2576,3,3,,,,,
2576,2577,3.0,4.0,3.0,28,Travel_Frequently,Sales,8,3,Life Sciences,1,2577,Male,4,Research Scientist,Married,11180,1.0,Y,11,8,0,7.0,3,7,0,7,2577,3,3,,,,,
2577,2578,3.0,1.0,3.0,29,Travel_Frequently,Human Resources,2,4,Human Resources,1,2578,Male,2,Sales Executive,Single,28750,1.0,Y,11,8,0,1.0,3,1,0,0,2578,3,3,2578.0,Yes,21/10/2016,Resignation,Salary
2578,2579,1.0,3.0,3.0,39,Non-Travel,Research & Development,8,5,Medical,1,2579,Female,2,Sales Representative,Married,188240,6.0,Y,19,8,1,10.0,4,3,1,2,2579,3,3,,,,,
2579,2580,2.0,2.0,2.0,27,Travel_Rarely,Sales,3,2,Technical Degree,1,2580,Male,2,Healthcare Representative,Married,135770,1.0,Y,12,8,1,6.0,2,5,1,2,2580,3,3,,,,,
2580,2581,3.0,4.0,3.0,34,Travel_Frequently,Research & Development,9,4,Life Sciences,1,2581,Female,2,Manufacturing Director,Married,26250,1.0,Y,12,8,3,16.0,4,15,6,11,2581,3,3,,,,,
2581,2582,4.0,3.0,3.0,28,Travel_Rarely,Research & Development,25,3,Technical Degree,1,2582,Male,1,Research Director,Single,187890,3.0,Y,16,8,1,6.0,4,2,2,2,2582,3,3,2582.0,Yes,17/02/2016,Resignation,Others
2582,2583,3.0,2.0,4.0,47,Non-Travel,Research & Development,1,4,Medical,1,2583,Male,1,Research Scientist,Married,45380,8.0,Y,11,8,0,16.0,3,8,1,7,2583,3,3,,,,,
2583,2584,4.0,1.0,,56,Travel_Rarely,Research & Development,4,3,Technical Degree,1,2584,Female,2,Sales Executive,Married,198470,4.0,Y,14,8,0,6.0,6,0,0,0,2584,3,3,,,,,
2584,2585,1.0,1.0,3.0,39,Travel_Rarely,Research & Development,1,3,Other,1,2585,Female,1,Laboratory Technician,Married,105120,1.0,Y,12,8,1,10.0,2,10,7,9,2585,3,3,,,,,
2585,2586,4.0,2.0,3.0,38,Travel_Frequently,Research & Development,4,2,Medical,1,2586,Female,1,Manager,Divorced,44440,1.0,Y,13,8,0,20.0,2,20,0,7,2586,3,3,,,,,
2586,2587,4.0,4.0,2.0,58,Travel_Rarely,Sales,5,3,Marketing,1,2587,Male,5,Sales Representative,Married,21540,4.0,Y,21,8,1,29.0,3,1,0,0,2587,3,4,,,,,
2587,2588,1.0,3.0,3.0,32,Travel_Frequently,Research & Development,9,3,Life Sciences,1,2588,Male,2,Laboratory Technician,Single,191900,3.0,Y,17,8,1,8.0,2,4,0,3,2588,3,3,2588.0,Yes,08/05/2016,Resignation,Others
2588,2589,2.0,4.0,4.0,38,Travel_Rarely,Research & Development,3,4,Life Sciences,1,2589,Female,1,Sales Representative,Divorced,44900,2.0,Y,21,8,1,10.0,1,5,0,3,2589,3,4,,,,,
2589,2590,2.0,4.0,3.0,49,Travel_Frequently,Sales,11,4,Life Sciences,1,2590,Male,2,Research Scientist,Married,35060,3.0,Y,11,8,1,28.0,4,5,4,3,2590,2,3,,,,,
2590,2591,2.0,4.0,3.0,42,Travel_Rarely,Sales,1,3,Life Sciences,1,2591,Female,1,Sales Executive,Divorced,23720,3.0,Y,12,8,1,14.0,3,0,0,0,2591,3,3,,,,,
2591,2592,1.0,2.0,3.0,27,Travel_Frequently,Sales,8,1,Life Sciences,1,2592,Male,4,Laboratory Technician,Married,102310,1.0,Y,13,8,1,1.0,2,1,0,0,2592,3,3,2592.0,Yes,29/05/2016,Resignation,Others
2592,2593,2.0,1.0,1.0,35,Travel_Rarely,Research & Development,25,1,Medical,1,2593,Male,1,Sales Executive,Married,54100,0.0,Y,18,8,0,6.0,4,5,0,4,2593,3,3,,,,,
2593,2594,3.0,3.0,2.0,28,Non-Travel,Research & Development,21,1,Medical,1,2594,Male,3,Research Scientist,Single,79780,1.0,Y,16,8,2,5.0,2,5,1,4,2594,3,3,,,,,
2594,2595,3.0,1.0,4.0,31,Non-Travel,Sales,23,1,Medical,1,2595,Male,1,Sales Executive,Divorced,38670,1.0,Y,11,8,1,4.0,4,4,2,3,2595,4,3,,,,,
2595,2596,1.0,2.0,3.0,36,Non-Travel,Research & Development,1,3,Life Sciences,1,2596,Male,2,Research Scientist,Married,28380,1.0,Y,19,8,2,5.0,5,5,0,2,2596,1,3,,,,,
2596,2597,1.0,4.0,2.0,34,Travel_Rarely,Sales,2,3,Marketing,1,2597,Male,4,Healthcare Representative,Single,46950,1.0,Y,16,8,1,14.0,2,14,2,1,2597,3,3,,,,,
2597,2598,4.0,3.0,2.0,34,Travel_Rarely,Research & Development,19,3,Technical Degree,1,2598,Female,1,Research Director,Divorced,33390,1.0,Y,16,8,0,9.0,2,8,1,1,2598,2,3,,,,,
2598,2599,3.0,1.0,2.0,26,Travel_Rarely,Research & Development,2,2,Life Sciences,1,2599,Male,2,Research Scientist,Single,20800,0.0,Y,13,8,0,8.0,6,7,7,6,2599,4,3,,,,,
2599,2600,1.0,1.0,2.0,29,Travel_Rarely,Research & Development,2,4,Other,1,2600,Male,2,Laboratory Technician,Married,20960,0.0,Y,22,8,0,6.0,2,5,0,2,2600,4,4,,,,,
2600,2601,3.0,4.0,3.0,32,Non-Travel,Research & Development,3,1,Life Sciences,1,2601,Male,3,Manager,Divorced,62090,5.0,Y,17,8,1,9.0,5,5,1,2,2601,4,3,,,,,
2601,2602,4.0,1.0,3.0,31,Travel_Frequently,Research & Development,25,5,Technical Degree,1,2602,Female,2,Human Resources,Married,180610,1.0,Y,14,8,1,10.0,2,10,8,7,2602,3,3,,,,,
2602,2603,3.0,4.0,2.0,28,Travel_Rarely,Sales,7,5,Life Sciences,1,2603,Female,2,Sales Representative,Divorced,171230,5.0,Y,15,8,1,6.0,2,4,0,3,2603,2,3,2603.0,Yes,14/07/2016,Resignation,Others
2603,2604,1.0,1.0,2.0,38,Travel_Rarely,Research & Development,9,2,Technical Degree,1,2604,Male,3,Sales Representative,Single,23720,4.0,Y,12,8,0,20.0,3,1,0,0,2604,2,3,,,,,
2604,2605,3.0,4.0,3.0,35,Travel_Rarely,Research & Development,5,3,Life Sciences,1,2605,Male,2,Sales Representative,Married,48830,1.0,Y,18,8,1,10.0,1,10,0,9,2605,1,3,,,,,
2605,2606,4.0,4.0,3.0,27,Travel_Rarely,Sales,2,3,Life Sciences,1,2606,Female,1,Manager,Single,39040,1.0,Y,15,8,0,7.0,2,7,0,7,2606,3,3,,,,,
2606,2607,4.0,4.0,3.0,32,Travel_Rarely,Research & Development,8,1,Medical,1,2607,Female,2,Research Scientist,Single,46270,8.0,Y,17,8,1,8.0,2,1,0,0,2607,2,3,,,,,
2607,2608,1.0,4.0,3.0,31,Travel_Frequently,Research & Development,2,1,Other,1,2608,Male,3,Sales Executive,Married,70940,1.0,Y,14,8,1,10.0,2,10,0,8,2608,3,3,2608.0,Yes,29/11/2016,Resignation,Salary
2608,2609,1.0,1.0,2.0,53,Travel_Rarely,Research & Development,18,3,Medical,1,2609,Male,1,Research Scientist,Single,34230,6.0,Y,15,8,1,15.0,4,2,2,2,2609,3,3,2609.0,Yes,19/03/2016,Fired,
2609,2610,1.0,3.0,2.0,54,Travel_Rarely,Research & Development,14,3,Other,1,2610,Male,3,Research Scientist,Married,66740,3.0,Y,17,8,1,9.0,2,4,2,3,2610,3,3,,,,,
2610,2611,4.0,3.0,3.0,33,Travel_Frequently,Research & Development,2,4,Medical,1,2611,Female,4,Sales Executive,Divorced,168800,1.0,Y,14,8,3,9.0,2,9,2,8,2611,3,3,,,,,
2611,2612,1.0,3.0,3.0,43,Travel_Rarely,Research & Development,3,3,Medical,1,2612,Male,1,Research Scientist,Married,90940,1.0,Y,12,8,1,10.0,0,10,0,9,2612,3,3,,,,,
2612,2613,4.0,2.0,3.0,38,Travel_Frequently,Research & Development,2,5,Medical,1,2613,Female,4,Sales Executive,Married,84460,0.0,Y,14,8,0,7.0,3,6,1,2,2613,2,3,,,,,
2613,2614,3.0,2.0,3.0,55,Travel_Rarely,Sales,9,3,Marketing,1,2614,Male,2,Laboratory Technician,Married,119160,4.0,Y,15,8,1,35.0,3,10,1,4,2614,2,3,,,,,
2614,2615,4.0,4.0,3.0,31,Travel_Rarely,Sales,6,3,Other,1,2615,Male,1,Manufacturing Director,Divorced,45340,1.0,Y,13,8,0,1.0,2,1,0,0,2615,3,3,,,,,
2615,2616,2.0,1.0,3.0,39,Travel_Rarely,Research & Development,4,3,Life Sciences,1,2616,Male,2,Sales Executive,Single,98520,0.0,Y,12,8,1,21.0,5,20,11,10,2616,2,3,,,,,
2616,2617,4.0,3.0,3.0,42,Non-Travel,Research & Development,10,4,Life Sciences,1,2617,Female,2,Research Scientist,Single,61510,1.0,Y,13,8,1,20.0,3,20,3,7,2617,3,3,,,,,
2617,2618,3.0,3.0,4.0,31,Non-Travel,Research & Development,14,2,Life Sciences,1,2618,Male,2,Healthcare Representative,Married,23020,4.0,Y,14,8,0,13.0,3,11,4,8,2618,3,3,,,,,
2618,2619,3.0,1.0,3.0,54,Travel_Rarely,Research & Development,1,3,Medical,1,2619,Female,2,Human Resources,Single,23620,6.0,Y,13,8,1,9.0,2,5,1,4,2619,4,3,,,,,
2619,2620,2.0,3.0,2.0,24,Travel_Rarely,Research & Development,5,4,Other,1,2620,Male,1,Manufacturing Director,Single,178610,1.0,Y,11,8,2,4.0,5,4,1,2,2620,1,3,,,,,
2620,2621,4.0,4.0,4.0,23,Travel_Rarely,Research & Development,7,3,Life Sciences,1,2621,Male,2,Research Scientist,Single,191870,1.0,Y,11,8,1,5.0,2,5,1,4,2621,3,3,,,,,
2621,2622,4.0,3.0,4.0,40,Travel_Frequently,Research & Development,21,3,Medical,1,2622,Female,3,Research Scientist,Married,197170,1.0,Y,21,8,0,10.0,1,10,9,4,2622,2,4,,,,,
2622,2623,2.0,2.0,3.0,40,Travel_Rarely,Research & Development,8,1,Medical,1,2623,Female,5,Research Scientist,Married,35440,3.0,Y,18,8,3,15.0,3,11,5,10,2623,2,3,,,,,
2623,2624,3.0,2.0,3.0,25,Travel_Rarely,Sales,20,5,Medical,1,2624,Female,2,Laboratory Technician,Married,85000,4.0,Y,12,8,0,6.0,2,2,1,2,2624,3,3,,,,,
2624,2625,4.0,2.0,2.0,30,Travel_Rarely,Human Resources,20,4,Life Sciences,1,2625,Male,2,Research Scientist,Married,46610,1.0,Y,11,8,0,12.0,3,12,1,7,2625,2,3,,,,,
2625,2626,4.0,3.0,2.0,25,Travel_Rarely,Research & Development,7,2,Medical,1,2626,Male,5,Sales Executive,Divorced,41030,6.0,Y,15,8,1,7.0,2,2,0,2,2626,3,3,,,,,
2626,2627,1.0,3.0,3.0,47,Travel_Rarely,Research & Development,1,4,Life Sciences,1,2627,Male,2,Sales Executive,Single,42490,2.0,Y,13,8,1,25.0,2,17,12,11,2627,2,3,,,,,
2627,2628,2.0,3.0,2.0,33,Non-Travel,Research & Development,1,3,Life Sciences,1,2628,Male,2,Research Scientist,Divorced,140260,1.0,Y,12,8,0,1.0,4,1,0,0,2628,3,3,,,,,
2628,2629,4.0,2.0,3.0,38,Travel_Rarely,Research & Development,19,3,Life Sciences,1,2629,Female,2,Sales Executive,Married,68930,0.0,Y,17,8,0,16.0,3,15,5,8,2629,3,3,,,,,
2629,2630,1.0,3.0,3.0,31,Travel_Rarely,Research & Development,10,4,Medical,1,2630,Female,3,Sales Executive,Married,61250,0.0,Y,13,8,1,3.0,3,2,1,2,2630,3,3,,,,,
2630,2631,1.0,3.0,3.0,38,Travel_Frequently,Research & Development,1,4,Other,1,2631,Male,2,Research Scientist,Married,36690,2.0,Y,19,8,0,10.0,2,8,7,7,2631,3,3,,,,,
2631,2632,4.0,1.0,2.0,42,Travel_Rarely,Research & Development,6,3,Medical,1,2632,Male,2,Laboratory Technician,Divorced,100080,6.0,Y,19,8,1,9.0,3,4,1,2,2632,1,3,,,,,
2632,2633,4.0,4.0,3.0,41,Travel_Rarely,Sales,2,2,Medical,1,2633,Male,1,Healthcare Representative,Married,23870,3.0,Y,17,8,1,12.0,1,5,1,0,2633,1,3,,,,,
2633,2634,3.0,2.0,1.0,47,Non-Travel,Research & Development,21,2,Medical,1,2634,Male,1,Sales Executive,Married,46390,0.0,Y,11,8,1,14.0,2,13,5,12,2634,2,3,,,,,
