,BusinessTravel,Department,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,StockOptionLevel,resignationReason,retirementType
2090,Non-Travel,Research & Development,4,Medical,Male,5,Sales Executive,Married,2,3,4.0,1.0,4.0,0,Worked,Worked
2091,Travel_Rarely,Sales,2,Life Sciences,Male,2,Sales Executive,Divorced,3,3,2.0,4.0,3.0,1,Worked,Worked
2092,Travel_Frequently,Sales,3,Life Sciences,Female,1,Sales Executive,Married,3,3,3.0,2.0,3.0,0,Worked,Worked
2093,Travel_Frequently,Research & Development,3,Life Sciences,Female,2,Research Scientist,Single,3,3,4.0,3.0,3.0,1,Worked,Worked
2094,Travel_Rarely,Sales,2,Marketing,Male,4,Healthcare Representative,Divorced,2,3,3.0,1.0,3.0,0,Worked,Worked
2095,Travel_Rarely,Sales,2,Marketing,Male,1,Research Scientist,Married,3,3,1.0,4.0,3.0,0,Worked,Worked
2096,Travel_Rarely,Research & Development,3,Medical,Female,2,Research Scientist,Divorced,1,3,2.0,2.0,4.0,0,Worked,Worked
2097,Travel_Rarely,Research & Development,2,Medical,Female,1,Laboratory Technician,Single,3,4,3.0,4.0,3.0,1,Worked,Worked
2098,Travel_Rarely,Sales,3,Marketing,Female,1,Research Scientist,Married,2,3,4.0,2.0,3.0,1,Worked,Worked
2099,Travel_Frequently,Human Resources,2,Medical,Male,1,Sales Executive,Married,3,3,1.0,1.0,3.0,1,Worked,Worked
2100,Non-Travel,Research & Development,1,Life Sciences,Male,2,Sales Executive,Married,2,4,3.0,4.0,2.0,2,Worked,Worked
2101,Travel_Rarely,Research & Development,3,Life Sciences,Male,3,Manufacturing Director,Married,3,4,1.0,1.0,2.0,0,Worked,Worked
2102,Travel_Frequently,Research & Development,2,Medical,Male,2,Sales Representative,Divorced,2,3,4.0,3.0,1.0,1,Worked,Worked
2103,Travel_Rarely,Human Resources,4,Life Sciences,Male,5,Laboratory Technician,Married,3,4,1.0,4.0,3.0,0,Worked,Worked
2104,Non-Travel,Sales,2,Other,Male,3,Healthcare Representative,Single,3,3,1.0,2.0,4.0,0,Salary,Resignation
2105,Travel_Rarely,Research & Development,4,Life Sciences,Male,1,Manufacturing Director,Divorced,3,4,1.0,4.0,3.0,0,Worked,Worked
2106,Travel_Rarely,Research & Development,4,Life Sciences,Male,2,Sales Executive,Married,3,3,4.0,4.0,3.0,0,Worked,Worked
2107,Travel_Rarely,Research & Development,3,Life Sciences,Male,2,Laboratory Technician,Married,3,3,3.0,1.0,2.0,0,Worked,Worked
2108,Travel_Rarely,Sales,1,Marketing,Female,1,Sales Executive,Single,4,3,3.0,1.0,3.0,0,Worked,Worked
2109,Travel_Rarely,Research & Development,4,Technical Degree,Male,1,Research Scientist,Single,3,3,3.0,4.0,3.0,3,Worked,Worked
2110,Travel_Rarely,Research & Development,2,Life Sciences,Male,3,Laboratory Technician,Married,3,3,3.0,4.0,3.0,1,Worked,Worked
2111,Travel_Rarely,Sales,4,Life Sciences,Male,2,Research Scientist,Married,2,3,1.0,3.0,4.0,0,Worked,Worked
2112,Travel_Frequently,Sales,2,Marketing,Female,1,Laboratory Technician,Married,3,3,3.0,2.0,2.0,1,Worked,Worked
2113,Travel_Rarely,Research & Development,4,Life Sciences,Female,2,Laboratory Technician,Single,4,3,4.0,2.0,2.0,1,Worked,Worked
2114,Travel_Rarely,Research & Development,4,Life Sciences,Male,2,Laboratory Technician,Divorced,3,3,1.0,3.0,3.0,0,Worked,Worked
2115,Travel_Rarely,Sales,4,Medical,Male,1,Laboratory Technician,Divorced,3,3,3.0,4.0,3.0,1,Worked,Worked
2116,Travel_Rarely,Sales,1,Marketing,Male,2,Manufacturing Director,Single,3,3,4.0,4.0,4.0,2,Worked,Worked
2117,Travel_Rarely,Research & Development,3,Technical Degree,Female,2,Healthcare Representative,Divorced,3,3,4.0,4.0,2.0,1,Worked,Worked
2118,Travel_Rarely,Sales,4,Medical,Female,2,Laboratory Technician,Married,3,3,3.0,3.0,2.0,1,Worked,Worked
2119,Travel_Rarely,Research & Development,3,Life Sciences,Female,1,Laboratory Technician,Married,3,3,2.0,2.0,3.0,0,Worked,Worked
2120,Travel_Rarely,Research & Development,2,Life Sciences,Female,2,Research Scientist,Divorced,4,3,4.0,3.0,3.0,1,Worked,Worked
2121,Travel_Rarely,Sales,4,Marketing,Male,3,Laboratory Technician,Single,3,4,2.0,4.0,3.0,0,Worked,Worked
2122,Travel_Rarely,Sales,3,Medical,Male,3,Laboratory Technician,Married,3,3,4.0,3.0,3.0,1,Worked,Worked
2123,Travel_Frequently,Research & Development,1,Life Sciences,Male,1,Manufacturing Director,Single,3,3,3.0,4.0,3.0,1,Worked,Fired
2124,Travel_Rarely,Human Resources,3,Life Sciences,Male,2,Research Scientist,Single,3,3,3.0,4.0,2.0,1,Worked,Worked
2125,Travel_Rarely,Human Resources,3,Human Resources,Male,2,Laboratory Technician,Single,3,3,1.0,2.0,3.0,2,Salary,Resignation
2126,Non-Travel,Research & Development,3,Life Sciences,Female,2,Manager,Divorced,4,4,4.0,2.0,3.0,1,Worked,Worked
2127,Travel_Frequently,Research & Development,2,Medical,Female,4,Research Scientist,Single,3,3,1.0,3.0,1.0,1,Salary,Resignation
2128,Travel_Rarely,Research & Development,4,Life Sciences,Male,1,Manufacturing Director,Married,1,3,4.0,2.0,3.0,1,Worked,Worked
2129,Travel_Rarely,Sales,4,Medical,Male,3,Sales Representative,Single,2,3,3.0,1.0,3.0,1,Worked,Worked
2130,Travel_Frequently,Research & Development,3,Life Sciences,Male,2,Research Director,Divorced,3,3,4.0,2.0,2.0,0,Worked,Worked
2131,Travel_Rarely,Research & Development,2,Life Sciences,Male,2,Research Scientist,Single,3,4,4.0,4.0,2.0,1,Worked,Worked
2132,Travel_Frequently,Sales,4,Medical,Female,3,Research Scientist,Divorced,3,3,3.0,2.0,4.0,1,Worked,Worked
2133,Travel_Frequently,Research & Development,3,Other,Female,1,Manager,Single,3,3,4.0,3.0,2.0,0,Worked,Worked
2134,Travel_Rarely,Research & Development,4,Life Sciences,Male,2,Research Scientist,Divorced,1,3,3.0,1.0,2.0,0,Worked,Worked
2135,Travel_Frequently,Sales,3,Life Sciences,Male,2,Sales Executive,Married,3,3,3.0,2.0,4.0,1,Worked,Worked
2136,Travel_Rarely,Research & Development,3,Life Sciences,Male,4,Healthcare Representative,Married,3,3,3.0,3.0,3.0,0,Worked,Worked
2137,Travel_Rarely,Research & Development,4,Life Sciences,Female,1,Manager,Married,3,3,2.0,2.0,3.0,0,Worked,Worked
2138,Travel_Rarely,Research & Development,2,Medical,Female,1,Laboratory Technician,Single,4,3,4.0,4.0,4.0,2,Worked,Worked
2139,Travel_Rarely,Research & Development,4,Medical,Male,1,Healthcare Representative,Single,2,4,3.0,2.0,3.0,1,Worked,Worked
2140,Travel_Rarely,Research & Development,4,Life Sciences,Female,2,Laboratory Technician,Married,3,3,1.0,4.0,3.0,1,Others,Resignation
2141,Travel_Frequently,Research & Development,3,Life Sciences,Female,2,Sales Representative,Married,3,3,4.0,4.0,3.0,0,Worked,Worked
2142,Travel_Frequently,Sales,4,Medical,Male,2,Research Scientist,Single,3,3,2.0,3.0,3.0,0,Worked,Worked
2143,Non-Travel,Research & Development,4,Other,Male,1,Research Scientist,Single,3,3,3.0,3.0,3.0,3,Worked,Worked
2144,Travel_Rarely,Research & Development,4,Technical Degree,Female,1,Sales Representative,Divorced,3,3,2.0,3.0,3.0,0,Stress,Resignation
2145,Travel_Rarely,Sales,4,Life Sciences,Female,2,Sales Representative,Single,3,3,4.0,1.0,2.0,1,Worked,Worked
2146,Travel_Rarely,Research & Development,2,Life Sciences,Male,1,Research Scientist,Single,3,4,4.0,2.0,2.0,0,Worked,Worked
2147,Travel_Rarely,Research & Development,4,Other,Female,1,Sales Executive,Married,3,3,3.0,4.0,4.0,0,Worked,Worked
2148,Travel_Frequently,Research & Development,3,Medical,Male,3,Laboratory Technician,Single,3,3,3.0,2.0,3.0,1,Worked,Worked
2149,Travel_Rarely,Sales,1,Marketing,Female,1,Laboratory Technician,Divorced,3,3,3.0,2.0,3.0,2,Worked,Worked
2150,Travel_Rarely,Research & Development,3,Other,Male,2,Laboratory Technician,Divorced,1,3,1.0,3.0,3.0,1,Worked,Worked
2151,Travel_Rarely,Research & Development,3,Technical Degree,Female,1,Sales Executive,Married,3,3,4.0,3.0,3.0,1,Salary,Resignation
2152,Travel_Rarely,Research & Development,2,Life Sciences,Male,2,Laboratory Technician,Single,2,4,3.0,1.0,3.0,0,Others,Resignation
2153,Travel_Rarely,Sales,1,Marketing,Male,4,Research Director,Married,4,3,1.0,4.0,3.0,0,Worked,Worked
2154,Travel_Rarely,Sales,3,Marketing,Male,2,Sales Executive,Married,2,3,4.0,3.0,3.0,0,Worked,Worked
2155,Travel_Rarely,Sales,3,Medical,Male,1,Research Scientist,Single,2,3,4.0,1.0,4.0,1,Worked,Worked
2156,Non-Travel,Research & Development,3,Medical,Male,5,Sales Executive,Married,2,3,3.0,4.0,3.0,0,Worked,Worked
2157,Travel_Rarely,Research & Development,2,Medical,Female,5,Laboratory Technician,Married,2,4,4.0,1.0,3.0,0,Worked,Worked
2158,Travel_Rarely,Sales,1,Other,Male,1,Laboratory Technician,Single,2,3,4.0,2.0,3.0,3,Salary,Resignation
2159,Travel_Rarely,Research & Development,2,Technical Degree,Male,3,Laboratory Technician,Single,3,3,2.0,2.0,2.0,1,Others,Resignation
2160,Travel_Rarely,Research & Development,4,Medical,Female,1,Sales Executive,Married,2,3,2.0,1.0,3.0,1,Worked,Worked
2161,Travel_Rarely,Research & Development,1,Medical,Male,2,Healthcare Representative,Single,3,3,1.0,3.0,3.0,0,Worked,Worked
2162,Non-Travel,Research & Development,2,Medical,Male,1,Sales Executive,Divorced,2,3,4.0,3.0,2.0,1,Worked,Worked
2163,Non-Travel,Sales,3,Life Sciences,Female,1,Research Director,Single,3,3,3.0,2.0,3.0,0,Worked,Worked
2164,Travel_Frequently,Research & Development,1,Life Sciences,Male,1,Sales Executive,Single,3,3,4.0,2.0,4.0,1,Salary,Resignation
2165,Travel_Rarely,Sales,3,Life Sciences,Male,1,Laboratory Technician,Married,3,3,1.0,1.0,4.0,1,Others,Resignation
2166,Non-Travel,Research & Development,3,Life Sciences,Male,2,Laboratory Technician,Married,2,3,3.0,3.0,2.0,2,Worked,Worked
2167,Travel_Rarely,Sales,3,Technical Degree,Male,2,Manufacturing Director,Married,3,3,4.0,3.0,3.0,1,Worked,Worked
2168,Travel_Rarely,Sales,2,Medical,Female,3,Manufacturing Director,Single,3,3,4.0,2.0,3.0,1,Worked,Worked
2169,Non-Travel,Research & Development,1,Life Sciences,Male,1,Laboratory Technician,Divorced,3,3,3.0,3.0,3.0,0,Worked,Worked
2170,Travel_Rarely,Research & Development,2,Technical Degree,Male,2,Research Director,Divorced,3,4,4.0,4.0,2.0,3,Worked,Worked
2171,Travel_Rarely,Sales,3,Medical,Male,2,Sales Executive,Single,2,3,3.0,4.0,3.0,1,Worked,Worked
2172,Travel_Frequently,Sales,4,Other,Female,2,Healthcare Representative,Divorced,2,3,3.0,1.0,3.0,0,Worked,Worked
2173,Travel_Frequently,Sales,2,Technical Degree,Male,2,Manager,Single,2,3,3.0,3.0,3.0,1,Worked,Worked
2174,Travel_Rarely,Sales,2,Life Sciences,Male,4,Manufacturing Director,Divorced,3,3,3.0,2.0,3.0,1,Worked,Worked
2175,Travel_Rarely,Sales,4,Life Sciences,Female,1,Research Scientist,Divorced,2,3,2.0,1.0,3.0,0,Worked,Worked
2176,Travel_Rarely,Sales,3,Life Sciences,Male,2,Research Scientist,Single,4,3,3.0,1.0,4.0,0,Worked,Worked
2177,Travel_Rarely,Research & Development,2,Medical,Female,4,Research Scientist,Married,3,3,4.0,4.0,2.0,0,Worked,Worked
2178,Travel_Rarely,Sales,4,Technical Degree,Male,2,Sales Executive,Married,4,3,3.0,1.0,2.0,2,Others,Resignation
2179,Travel_Rarely,Research & Development,4,Medical,Female,1,Research Scientist,Married,1,4,2.0,2.0,3.0,0,Worked,Worked
2180,Travel_Frequently,Sales,2,Life Sciences,Male,1,Research Scientist,Married,3,3,1.0,1.0,2.0,0,Worked,Worked
2181,Travel_Rarely,Research & Development,1,Life Sciences,Male,2,Research Scientist,Single,2,4,4.0,4.0,3.0,0,Worked,Worked
2182,Travel_Rarely,Research & Development,3,Life Sciences,Female,2,Laboratory Technician,Married,3,3,3.0,4.0,3.0,0,Worked,Worked
2183,Travel_Rarely,Research & Development,1,Medical,Female,3,Manufacturing Director,Single,3,3,4.0,2.0,2.0,0,Worked,Worked
2184,Non-Travel,Research & Development,4,Medical,Male,2,Sales Executive,Single,3,4,4.0,4.0,4.0,1,Worked,Worked
2185,Travel_Rarely,Research & Development,4,Other,Female,2,Research Director,Married,2,3,4.0,4.0,3.0,0,Worked,Worked
2186,Travel_Frequently,Research & Development,4,Medical,Female,1,Research Director,Single,4,3,4.0,4.0,3.0,0,Worked,Worked
2187,Travel_Rarely,Research & Development,3,Technical Degree,Male,1,Human Resources,Single,4,3,1.0,3.0,2.0,3,Stress,Resignation
2188,Travel_Rarely,Research & Development,4,Life Sciences,Male,2,Laboratory Technician,Married,3,3,4.0,2.0,3.0,2,Worked,Worked
2189,Non-Travel,Sales,2,Life Sciences,Male,2,Research Scientist,Divorced,3,3,1.0,3.0,3.0,1,Worked,Worked
2190,Travel_Rarely,Research & Development,3,Life Sciences,Male,2,Sales Executive,Divorced,2,3,2.0,3.0,3.0,1,Worked,Worked
2191,Travel_Rarely,Research & Development,3,Life Sciences,Male,1,Research Scientist,Married,4,3,2.0,3.0,3.0,1,Worked,Worked
2192,Travel_Frequently,Research & Development,2,Medical,Female,2,Manufacturing Director,Single,1,3,3.0,4.0,4.0,1,Others,Resignation
2193,Travel_Frequently,Research & Development,2,Medical,Male,1,Manufacturing Director,Married,3,3,4.0,3.0,2.0,0,Worked,Fired
2194,Travel_Frequently,Research & Development,3,Medical,Female,2,Sales Representative,Divorced,2,3,4.0,3.0,3.0,0,Worked,Worked
2195,Travel_Rarely,Research & Development,4,Other,Female,2,Laboratory Technician,Single,3,4,3.0,4.0,4.0,0,Worked,Worked
2196,Travel_Rarely,Research & Development,3,Life Sciences,Female,2,Healthcare Representative,Married,3,3,3.0,1.0,3.0,0,Worked,Worked
2197,Travel_Rarely,Research & Development,2,Life Sciences,Male,2,Sales Executive,Married,2,3,4.0,3.0,2.0,0,Others,Resignation
2198,Travel_Rarely,Research & Development,4,Technical Degree,Female,2,Healthcare Representative,Married,3,3,1.0,4.0,4.0,1,Worked,Worked
2199,Travel_Frequently,Research & Development,3,Medical,Male,2,Sales Executive,Married,2,3,2.0,2.0,3.0,1,Worked,Worked
2200,Travel_Frequently,Research & Development,3,Life Sciences,Male,4,Sales Executive,Divorced,3,3,4.0,4.0,2.0,1,Worked,Worked
2201,Travel_Rarely,Research & Development,2,Medical,Female,1,Healthcare Representative,Married,4,3,3.0,3.0,3.0,0,Worked,Worked
2202,Travel_Frequently,Research & Development,3,Medical,Female,1,Sales Executive,Married,3,3,2.0,4.0,4.0,0,Worked,Worked
2203,Travel_Rarely,Research & Development,4,Medical,Male,5,Research Director,Married,3,3,3.0,2.0,2.0,1,Worked,Worked
2204,Non-Travel,Research & Development,2,Life Sciences,Male,2,Sales Executive,Married,3,3,3.0,3.0,3.0,0,Worked,Worked
2205,Travel_Rarely,Research & Development,4,Life Sciences,Male,1,Sales Executive,Married,2,3,1.0,3.0,2.0,3,Worked,Worked
2206,Travel_Frequently,Research & Development,1,Life Sciences,Male,2,Sales Executive,Married,3,3,4.0,3.0,2.0,0,Worked,Worked
2207,Travel_Rarely,Research & Development,2,Medical,Male,1,Laboratory Technician,Single,3,3,1.0,3.0,1.0,2,Worked,Worked
2208,Travel_Rarely,Research & Development,4,Life Sciences,Male,1,Human Resources,Married,3,3,4.0,4.0,3.0,2,Worked,Worked
2209,Travel_Rarely,Research & Development,5,Life Sciences,Female,1,Research Scientist,Single,4,3,4.0,3.0,3.0,1,Worked,Fired
2210,Travel_Rarely,Research & Development,2,Other,Male,3,Laboratory Technician,Single,3,4,1.0,4.0,3.0,1,Worked,Worked
2211,Travel_Rarely,Sales,3,Marketing,Female,3,Research Scientist,Married,3,3,3.0,1.0,3.0,1,Worked,Worked
2212,Travel_Rarely,Research & Development,2,Life Sciences,Female,1,Healthcare Representative,Married,3,3,3.0,1.0,1.0,1,Worked,Worked
2213,Travel_Rarely,Research & Development,5,Life Sciences,Male,2,Manager,Single,3,3,1.0,3.0,3.0,1,Worked,Worked
2214,Travel_Frequently,Research & Development,4,Medical,Female,2,Research Director,Single,3,3,3.0,4.0,3.0,1,Worked,Worked
2215,Travel_Rarely,Research & Development,4,Medical,Male,2,Sales Executive,Married,1,3,1.0,4.0,2.0,2,Worked,Worked
2216,Travel_Rarely,Research & Development,4,Life Sciences,Male,1,Research Scientist,Single,2,4,3.0,1.0,3.0,0,Worked,Worked
2217,Travel_Rarely,Sales,3,Life Sciences,Male,1,Laboratory Technician,Single,2,3,2.0,1.0,2.0,0,Worked,Worked
2218,Travel_Frequently,Sales,5,Medical,Female,2,Healthcare Representative,Single,3,3,1.0,1.0,3.0,0,Stress,Resignation
2219,Travel_Frequently,Sales,2,Marketing,Female,2,Laboratory Technician,Single,3,3,3.0,4.0,3.0,1,Others,Resignation
2220,Travel_Rarely,Sales,3,Medical,Female,2,Manager,Single,2,3,4.0,4.0,2.0,2,Worked,Worked
2221,Travel_Rarely,Sales,3,Life Sciences,Female,2,Laboratory Technician,Married,3,3,4.0,1.0,3.0,1,Worked,Worked
2222,Travel_Rarely,Research & Development,3,Life Sciences,Female,3,Research Scientist,Divorced,3,3,2.0,4.0,4.0,1,Worked,Worked
2223,Travel_Rarely,Research & Development,3,Medical,Male,2,Sales Executive,Single,3,3,1.0,2.0,3.0,0,Worked,Worked
2224,Travel_Frequently,Sales,3,Life Sciences,Male,2,Manager,Single,3,3,2.0,3.0,3.0,0,Worked,Fired
2225,Travel_Rarely,Sales,3,Life Sciences,Male,3,Sales Executive,Divorced,3,3,4.0,1.0,3.0,0,Worked,Worked
2226,Travel_Rarely,Research & Development,3,Medical,Male,1,Laboratory Technician,Single,3,3,1.0,2.0,3.0,1,Worked,Worked
2227,Travel_Frequently,Sales,1,Marketing,Female,5,Manager,Divorced,4,3,4.0,1.0,3.0,0,Worked,Worked
2228,Travel_Rarely,Sales,3,Technical Degree,Male,1,Research Scientist,Single,1,3,1.0,2.0,4.0,1,Others,Resignation
2229,Travel_Rarely,Human Resources,4,Medical,Male,4,Sales Executive,Married,3,3,2.0,1.0,4.0,0,Worked,Worked
2230,Travel_Rarely,Sales,3,Marketing,Male,2,Research Scientist,Single,2,3,1.0,4.0,2.0,2,Worked,Worked
2231,Travel_Rarely,Research & Development,3,Other,Female,3,Research Director,Married,3,3,3.0,1.0,2.0,1,Worked,Worked
2232,Travel_Rarely,Research & Development,4,Life Sciences,Female,2,Sales Executive,Married,3,3,1.0,4.0,2.0,2,Worked,Worked
2233,Travel_Rarely,Sales,4,Life Sciences,Male,2,Research Scientist,Married,2,3,1.0,1.0,3.0,0,Worked,Fired
2234,Non-Travel,Sales,4,Medical,Male,1,Healthcare Representative,Single,3,4,3.0,3.0,1.0,1,Worked,Worked
2235,Travel_Rarely,Research & Development,4,Other,Male,2,Sales Representative,Married,3,3,1.0,1.0,4.0,0,Worked,Worked
2236,Travel_Rarely,Research & Development,2,Medical,Male,2,Laboratory Technician,Married,3,3,1.0,3.0,4.0,1,Worked,Worked
2237,Travel_Rarely,Research & Development,1,Other,Male,1,Manufacturing Director,Married,3,3,4.0,3.0,3.0,1,Worked,Worked
2238,Travel_Rarely,Sales,3,Marketing,Male,1,Research Scientist,Married,3,3,4.0,4.0,2.0,1,Worked,Worked
2239,Travel_Rarely,Research & Development,2,Medical,Male,1,Sales Executive,Married,3,3,4.0,2.0,2.0,0,Worked,Worked
2240,Travel_Rarely,Research & Development,3,Medical,Female,3,Sales Executive,Married,3,3,2.0,3.0,2.0,2,Worked,Worked
2241,Non-Travel,Sales,2,Life Sciences,Male,1,Sales Executive,Divorced,2,3,3.0,3.0,4.0,1,Worked,Worked
2242,Travel_Rarely,Research & Development,3,Medical,Male,2,Human Resources,Divorced,3,3,1.0,4.0,3.0,1,Worked,Worked
2243,Travel_Rarely,Research & Development,1,Medical,Male,1,Manufacturing Director,Divorced,3,3,1.0,4.0,4.0,1,Others,Resignation
2244,Non-Travel,Research & Development,4,Medical,Male,2,Manufacturing Director,Single,2,3,1.0,1.0,4.0,2,Salary,Resignation
2245,Travel_Frequently,Sales,3,Medical,Male,2,Sales Executive,Single,3,3,3.0,2.0,3.0,3,Stress,Resignation
2246,Travel_Rarely,Sales,2,Marketing,Male,1,Sales Executive,Divorced,3,3,2.0,1.0,3.0,0,Worked,Worked
2247,Travel_Rarely,Research & Development,4,Life Sciences,Male,3,Human Resources,Single,3,3,4.0,2.0,3.0,0,Worked,Worked
2248,Travel_Frequently,Research & Development,4,Life Sciences,Male,1,Laboratory Technician,Married,3,4,2.0,4.0,1.0,1,Others,Resignation
2249,Travel_Rarely,Research & Development,2,Life Sciences,Female,1,Research Scientist,Married,3,3,2.0,4.0,4.0,1,Worked,Worked
2250,Travel_Rarely,Research & Development,3,Technical Degree,Male,2,Research Scientist,Divorced,3,3,3.0,1.0,3.0,0,Worked,Worked
2251,Travel_Rarely,Research & Development,4,Medical,Male,2,Research Scientist,Married,3,3,1.0,3.0,3.0,1,Others,Resignation
2252,Non-Travel,Research & Development,4,Other,Female,1,Sales Executive,Divorced,2,3,4.0,2.0,3.0,1,Worked,Worked
2253,Travel_Rarely,Research & Development,2,Technical Degree,Female,1,Research Scientist,Single,3,3,4.0,1.0,3.0,1,Worked,Worked
2254,Non-Travel,Research & Development,3,Life Sciences,Male,1,Laboratory Technician,Single,2,3,3.0,3.0,3.0,0,Worked,Worked
2255,Travel_Rarely,Research & Development,4,Technical Degree,Male,2,Manager,Single,3,4,4.0,2.0,2.0,0,Worked,Worked
2256,Travel_Rarely,Research & Development,3,Life Sciences,Male,3,Laboratory Technician,Married,1,3,1.0,3.0,2.0,0,Worked,Worked
2257,Travel_Rarely,Research & Development,4,Life Sciences,Male,3,Laboratory Technician,Divorced,3,3,3.0,3.0,4.0,1,Worked,Worked
2258,Travel_Rarely,Research & Development,1,Other,Male,3,Research Scientist,Single,4,3,4.0,2.0,2.0,0,Worked,Worked
2259,Travel_Frequently,Human Resources,3,Medical,Female,2,Sales Executive,Married,3,3,4.0,1.0,3.0,3,Worked,Worked
2260,Travel_Rarely,Research & Development,4,Life Sciences,Female,1,Sales Representative,Single,3,3,4.0,1.0,3.0,1,Worked,Worked
2261,Travel_Rarely,Sales,2,Technical Degree,Male,1,Laboratory Technician,Married,3,4,4.0,3.0,2.0,0,Worked,Worked
2262,Travel_Frequently,Research & Development,4,Medical,Female,1,Sales Executive,Single,3,4,1.0,4.0,3.0,2,Worked,Worked
2263,Travel_Frequently,Research & Development,3,Life Sciences,Female,5,Manufacturing Director,Married,3,3,1.0,3.0,2.0,2,Worked,Worked
2264,Non-Travel,Research & Development,3,Life Sciences,Male,1,Manufacturing Director,Divorced,3,3,3.0,3.0,2.0,1,Worked,Worked
