,EmployeeID,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,JobInvolvement,PerformanceRating,Attrition,retirementType,resignationReason,mean_time
4098,4099,4.0,2.0,3.0,38,Travel_Rarely,Research & Development,19,3,Life Sciences,Female,2,Sales Executive,Married,68930,0.0,17,0,16,3,15,5,8,3,3,No,Worked,Worked,7.91
4099,4100,1.0,3.0,3.0,31,Travel_Rarely,Research & Development,10,4,Medical,Female,3,Sales Executive,Married,61250,0.0,13,1,3,3,2,1,2,3,3,No,Worked,Worked,7.23
4100,4101,1.0,3.0,3.0,38,Travel_Frequently,Research & Development,1,4,Other,Male,2,Research Scientist,Married,36690,2.0,19,0,10,2,8,7,7,3,3,No,Worked,Worked,6.5
4101,4102,4.0,1.0,2.0,42,Travel_Rarely,Research & Development,6,3,Medical,Male,2,Laboratory Technician,Divorced,100080,6.0,19,1,9,3,4,1,2,1,3,No,Worked,Worked,9.8
4102,4103,4.0,4.0,3.0,41,Travel_Rarely,Sales,2,2,Medical,Male,1,Healthcare Representative,Married,23870,3.0,17,1,12,1,5,1,0,1,3,No,Worked,Worked,7.67
4103,4104,3.0,2.0,1.0,47,Non-Travel,Research & Development,21,2,Medical,Male,1,Sales Executive,Married,46390,0.0,11,1,14,2,13,5,12,2,3,No,Worked,Worked,7.23
4104,4105,4.0,3.0,3.0,35,Travel_Rarely,Research & Development,4,3,Life Sciences,Male,2,Healthcare Representative,Married,78980,7.0,15,0,5,2,2,2,2,2,3,No,Worked,Worked,10.38
4105,4106,4.0,3.0,4.0,22,Travel_Rarely,Human Resources,12,1,Human Resources,Male,2,Sales Executive,Single,25340,0.0,11,0,4,1,3,1,2,3,3,No,Worked,Worked,6.41
4106,4107,2.0,3.0,3.0,35,Travel_Rarely,Research & Development,9,3,Medical,Female,2,Sales Executive,Single,131420,1.0,25,2,10,4,10,0,8,3,4,No,Worked,Worked,7.99
4107,4108,2.0,4.0,3.0,33,Travel_Rarely,Sales,3,4,Medical,Male,3,Healthcare Representative,Married,16110,0.0,14,0,10,2,9,8,1,2,3,No,Worked,Worked,9.07
4108,4109,3.0,2.0,3.0,32,Travel_Rarely,Research & Development,3,2,Technical Degree,Male,3,Manufacturing Director,Single,53630,1.0,13,0,6,4,6,4,1,3,3,No,Worked,Worked,6.99
4109,4110,1.0,4.0,2.0,40,Travel_Rarely,Research & Development,1,4,Medical,Male,2,Research Director,Married,50710,8.0,17,1,8,3,1,0,0,2,3,No,Worked,Worked,6.22
4110,4111,2.0,2.0,3.0,32,Travel_Rarely,Research & Development,1,2,Medical,Male,3,Sales Executive,Married,136950,0.0,13,0,3,3,2,2,2,3,3,No,Worked,Worked,6.02
4111,4112,1.0,4.0,3.0,39,Travel_Rarely,Research & Development,4,4,Life Sciences,Male,1,Sales Executive,Single,134020,7.0,14,1,18,1,7,1,7,3,3,No,Worked,Worked,8.01
4112,4113,2.0,3.0,3.0,38,Travel_Rarely,Sales,20,4,Medical,Female,2,Research Director,Married,20290,3.0,11,1,20,3,18,1,11,2,3,No,Worked,Worked,8.04
4113,4114,3.0,4.0,3.0,32,Travel_Rarely,Research & Development,18,3,Life Sciences,Male,2,Manager,Married,63770,1.0,12,2,14,3,14,5,7,3,3,No,Worked,Worked,7.9
4114,4115,3.0,4.0,3.0,37,Travel_Rarely,Research & Development,1,3,Life Sciences,Female,4,Sales Executive,Married,54290,1.0,17,1,16,3,16,6,8,3,3,No,Worked,Worked,9.4
4115,4116,1.0,3.0,2.0,25,Travel_Rarely,Research & Development,2,4,Medical,Female,2,Manufacturing Director,Divorced,27850,0.0,21,0,6,2,5,0,4,3,4,No,Worked,Worked,7.97
4116,4117,1.0,4.0,3.0,52,Non-Travel,Research & Development,2,4,Other,Male,1,Manager,Divorced,46140,2.0,16,1,16,3,9,0,0,3,3,No,Worked,Worked,6.78
4117,4118,2.0,4.0,3.0,44,Travel_Rarely,Research & Development,8,1,Life Sciences,Female,1,Sales Representative,Single,26100,6.0,15,0,6,2,4,1,2,3,3,No,Worked,Worked,10.8
4118,4119,3.0,1.0,3.0,21,Travel_Rarely,Sales,10,5,Medical,Male,3,Research Scientist,Single,66870,1.0,19,3,2,0,2,1,2,3,3,No,Worked,Worked,8.19
4119,4120,4.0,4.0,2.0,39,Non-Travel,Research & Development,3,4,Life Sciences,Female,2,Research Director,Single,47240,2.0,12,1,21,4,6,1,3,4,3,No,Worked,Worked,6.27
4120,4121,4.0,1.0,2.0,23,Travel_Frequently,Research & Development,2,4,Life Sciences,Female,2,Manufacturing Director,Married,61790,1.0,11,0,1,3,1,1,0,3,3,Yes,Resignation,Salary,8.0
4121,4122,1.0,4.0,3.0,36,Travel_Rarely,Research & Development,24,3,Life Sciences,Female,2,Laboratory Technician,Married,61200,0.0,19,0,10,2,9,3,4,3,3,No,Worked,Worked,7.84
4122,4123,4.0,2.0,3.0,36,Travel_Frequently,Research & Development,16,1,Medical,Male,2,Sales Executive,Divorced,105960,7.0,15,0,18,3,4,0,2,2,3,No,Worked,Worked,7.8
4123,4124,3.0,3.0,2.0,56,Non-Travel,Research & Development,8,1,Life Sciences,Male,1,Sales Executive,Divorced,54670,1.0,20,0,13,6,13,1,9,2,4,No,Worked,Worked,6.57
4124,4125,1.0,4.0,4.0,29,Travel_Rarely,Research & Development,9,4,Medical,Male,2,Sales Representative,Married,29960,9.0,25,0,4,4,2,2,2,3,4,Yes,Fired,Worked,10.94
4125,4126,1.0,3.0,2.0,42,Travel_Rarely,Research & Development,17,1,Life Sciences,Male,3,Research Scientist,Married,99980,5.0,24,2,24,3,22,4,14,2,4,No,Worked,Worked,7.36
4126,4127,4.0,3.0,1.0,56,Travel_Rarely,Sales,10,4,Other,Male,2,Sales Executive,Married,40780,8.0,24,1,14,3,10,9,8,3,4,Yes,Resignation,Salary,6.8
4127,4128,1.0,2.0,3.0,41,Travel_Rarely,Research & Development,13,4,Life Sciences,Female,1,Healthcare Representative,Married,109200,0.0,15,1,21,3,20,0,10,4,3,No,Worked,Worked,7.78
4128,4129,4.0,3.0,3.0,34,Travel_Rarely,Sales,1,3,Medical,Female,1,Laboratory Technician,Married,62320,1.0,13,1,8,3,8,1,7,3,3,No,Worked,Worked,7.39
4129,4130,4.0,4.0,2.0,36,Non-Travel,Sales,1,1,Medical,Female,1,Human Resources,Divorced,132470,1.0,14,0,15,3,15,11,11,3,3,No,Worked,Worked,7.73
4130,4131,3.0,2.0,3.0,41,Travel_Rarely,Research & Development,1,5,Medical,Male,1,Healthcare Representative,Divorced,40810,2.0,13,0,14,3,5,0,4,3,3,No,Worked,Worked,7.09
4131,4132,4.0,1.0,3.0,32,Travel_Rarely,Sales,9,4,Life Sciences,Female,2,Research Scientist,Single,57690,1.0,11,0,4,3,4,1,2,3,3,No,Worked,Worked,6.66
4132,4133,3.0,4.0,3.0,35,Travel_Rarely,Research & Development,16,3,Medical,Female,2,Healthcare Representative,Single,23940,1.0,16,1,9,3,9,1,7,3,3,No,Worked,Worked,10.48
4133,4134,1.0,4.0,3.0,38,Travel_Rarely,Research & Development,23,3,Medical,Male,3,Sales Representative,Married,39040,1.0,22,0,10,3,10,1,9,2,4,No,Worked,Worked,6.93
4134,4135,2.0,3.0,3.0,50,Travel_Frequently,Sales,4,2,Life Sciences,Female,2,Laboratory Technician,Divorced,167990,7.0,14,1,12,2,6,0,1,2,3,Yes,Resignation,Stress,7.19
4135,4136,2.0,4.0,2.0,36,Travel_Rarely,Research & Development,22,4,Life Sciences,Male,1,Healthcare Representative,Married,29500,4.0,14,0,8,1,6,0,0,2,3,No,Worked,Worked,6.3
4136,4137,4.0,3.0,3.0,45,Travel_Rarely,Sales,24,3,Life Sciences,Male,1,Laboratory Technician,Single,36290,8.0,16,1,8,2,5,0,1,4,3,No,Worked,Worked,6.1
4137,4138,3.0,3.0,3.0,40,Travel_Rarely,Sales,10,4,Life Sciences,Male,1,Research Scientist,Single,93620,2.0,11,1,8,6,2,2,2,3,3,No,Worked,Worked,6.2
4138,4139,3.0,3.0,4.0,35,Travel_Frequently,Sales,7,2,Life Sciences,Male,2,Manufacturing Director,Married,32290,1.0,25,0,10,2,10,0,2,2,4,No,Worked,Worked,8.41
4139,4140,3.0,3.0,3.0,40,Travel_Rarely,Research & Development,17,4,Life Sciences,Male,1,Manager,Married,35780,2.0,14,1,20,2,5,0,2,3,3,No,Worked,Worked,7.51
4140,4141,3.0,4.0,3.0,35,Travel_Rarely,Human Resources,14,1,Life Sciences,Male,2,Research Scientist,Married,79880,1.0,18,0,4,3,4,1,1,3,3,No,Worked,Worked,6.86
4141,4142,4.0,2.0,3.0,29,Travel_Rarely,Research & Development,1,3,Medical,Male,3,Sales Executive,Married,42840,4.0,11,0,10,5,4,0,3,2,3,No,Worked,Worked,9.82
4142,4143,4.0,1.0,1.0,29,Travel_Rarely,Research & Development,5,3,Medical,Male,2,Sales Representative,Single,75530,1.0,19,0,5,3,5,0,4,3,3,No,Worked,Worked,6.06
4143,4144,4.0,1.0,3.0,50,Travel_Rarely,Research & Development,17,3,Medical,Male,1,Research Scientist,Divorced,173280,4.0,15,2,20,1,3,2,0,3,3,Yes,Resignation,Others,9.62
4144,4145,2.0,4.0,2.0,39,Travel_Rarely,Sales,25,3,Medical,Male,2,Sales Executive,Married,197010,0.0,11,0,21,3,20,9,6,4,3,No,Worked,Worked,7.54
4145,4146,2.0,1.0,3.0,31,Non-Travel,Research & Development,8,4,Life Sciences,Female,4,Sales Executive,Single,147320,0.0,12,0,10,3,9,1,7,3,3,No,Worked,Worked,7.31
4146,4147,4.0,3.0,3.0,26,Travel_Rarely,Research & Development,11,4,Medical,Male,2,Manager,Single,92780,0.0,20,0,5,3,4,0,0,3,4,No,Worked,Worked,7.49
4147,4148,3.0,4.0,3.0,36,Travel_Frequently,Research & Development,5,1,Technical Degree,Male,1,Sales Executive,Married,13590,4.0,12,0,17,2,5,0,3,3,3,No,Worked,Worked,7.73
4148,4149,4.0,1.0,3.0,39,Travel_Rarely,Research & Development,2,1,Medical,Female,1,Research Scientist,Married,47790,4.0,14,2,9,3,7,1,7,3,3,No,Worked,Worked,5.99
4149,4150,2.0,2.0,3.0,27,Travel_Rarely,Research & Development,8,2,Medical,Male,1,Laboratory Technician,Married,164220,1.0,20,1,6,3,6,0,3,3,4,No,Worked,Worked,9.33
4150,4151,4.0,2.0,2.0,49,Travel_Frequently,Research & Development,6,1,Medical,Male,3,Healthcare Representative,Married,29960,2.0,18,1,17,2,9,0,8,2,3,No,Worked,Worked,6.42
4151,4152,2.0,3.0,4.0,34,Travel_Rarely,Sales,4,3,Medical,Female,1,Sales Executive,Married,12610,2.0,14,1,6,6,4,1,2,3,3,No,Worked,Worked,6.47
4152,4153,2.0,4.0,1.0,41,Travel_Rarely,Research & Development,7,2,Life Sciences,Female,1,Research Scientist,Single,20990,8.0,12,1,8,2,6,0,5,3,3,Yes,Resignation,Others,8.59
4153,4154,3.0,2.0,3.0,49,Travel_Frequently,Sales,1,4,Life Sciences,Female,2,Manufacturing Director,Married,58100,1.0,21,1,10,2,10,1,7,3,4,No,Worked,Worked,6.7
4154,4155,4.0,3.0,3.0,37,Travel_Rarely,Research & Development,2,3,Life Sciences,Male,1,Sales Executive,Single,56470,6.0,19,0,7,2,0,0,0,3,3,Yes,Resignation,Stress,8.49
4155,4156,4.0,3.0,3.0,33,Travel_Frequently,Research & Development,10,2,Medical,Male,2,Research Scientist,Married,34200,1.0,14,0,8,3,8,3,0,3,3,No,Worked,Worked,9.5
4156,4157,1.0,2.0,3.0,27,Travel_Rarely,Sales,5,4,Medical,Female,4,Manufacturing Director,Married,44000,9.0,17,1,6,3,2,2,2,2,3,No,Worked,Worked,6.42
4157,4158,4.0,4.0,2.0,32,Travel_Frequently,Research & Development,9,2,Medical,Female,2,Research Scientist,Single,35000,0.0,16,1,8,2,7,3,6,2,3,No,Worked,Worked,7.34
4158,4159,3.0,1.0,2.0,59,Travel_Rarely,Sales,2,2,Marketing,Female,5,Sales Representative,Married,20660,4.0,12,1,12,3,1,0,0,3,3,No,Worked,Worked,10.02
4159,4160,4.0,3.0,3.0,30,Travel_Rarely,Research & Development,11,4,Medical,Male,2,Laboratory Technician,Divorced,171690,1.0,17,2,1,2,1,0,0,3,3,No,Worked,Worked,6.39
4160,4161,4.0,3.0,3.0,38,Travel_Frequently,Sales,18,4,Life Sciences,Male,2,Healthcare Representative,Single,41620,0.0,15,1,10,1,9,1,8,3,3,No,Worked,Worked,7.99
4161,4162,3.0,3.0,2.0,36,Travel_Rarely,Research & Development,7,3,Life Sciences,Male,1,Sales Executive,Married,92040,6.0,23,1,17,2,7,7,7,3,4,No,Worked,Worked,7.81
4162,4163,1.0,2.0,3.0,35,Travel_Rarely,Human Resources,3,4,Human Resources,Male,2,Manager,Married,32940,0.0,11,0,6,2,5,0,3,3,3,No,Worked,Worked,7.51
4163,4164,4.0,3.0,3.0,29,Travel_Rarely,Sales,29,4,Life Sciences,Male,2,Laboratory Technician,Single,21270,0.0,11,1,10,3,9,0,8,2,3,No,Worked,Worked,10.7
4164,4165,1.0,3.0,2.0,31,Travel_Rarely,Research & Development,2,2,Medical,Male,2,Laboratory Technician,Divorced,39750,1.0,15,1,5,3,5,4,3,3,3,No,Worked,Worked,6.29
4165,4166,2.0,4.0,3.0,34,Travel_Rarely,Research & Development,28,3,Technical Degree,Male,1,Laboratory Technician,Divorced,107930,0.0,11,3,3,1,2,1,2,2,3,No,Worked,Worked,7.6
4166,4167,3.0,3.0,3.0,28,Travel_Rarely,Research & Development,1,4,Life Sciences,Male,5,Research Director,Single,100960,5.0,13,0,6,2,4,0,3,3,3,Yes,Resignation,Others,10.5
4167,4168,2.0,1.0,3.0,29,Travel_Rarely,Research & Development,16,2,Life Sciences,Female,4,Laboratory Technician,Divorced,36460,1.0,14,0,10,3,10,8,8,4,3,No,Worked,Worked,8.02
4168,4169,1.0,2.0,2.0,32,Travel_Rarely,Human Resources,22,3,Human Resources,Female,2,Research Director,Divorced,74460,0.0,19,0,7,3,6,0,5,3,3,No,Worked,Worked,10.7
4169,4170,4.0,4.0,2.0,22,Non-Travel,Research & Development,8,3,Life Sciences,Female,3,Sales Executive,Divorced,108510,1.0,16,1,1,2,1,0,0,4,3,No,Worked,Worked,9.98
4170,4171,1.0,4.0,3.0,53,Travel_Rarely,Research & Development,11,3,Medical,Male,2,Manager,Married,21090,2.0,13,0,31,3,25,3,7,3,3,No,Worked,Worked,8.03
4171,4172,4.0,4.0,3.0,38,Travel_Rarely,Research & Development,29,3,Life Sciences,Female,1,Manufacturing Director,Single,37220,5.0,14,0,6,0,3,1,2,3,3,No,Worked,Worked,9.71
4172,4173,1.0,3.0,2.0,24,Non-Travel,Research & Development,1,5,Life Sciences,Male,3,Research Scientist,Divorced,93800,0.0,16,0,5,2,4,1,3,2,3,No,Worked,Worked,6.9
4173,4174,3.0,1.0,3.0,36,Travel_Rarely,Research & Development,1,3,Life Sciences,Male,1,Research Director,Single,54860,7.0,12,1,10,2,5,0,3,3,3,Yes,Resignation,Others,6.5
4174,4175,1.0,2.0,3.0,34,Travel_Rarely,Sales,24,3,Marketing,Male,4,Research Scientist,Single,27420,0.0,11,1,13,2,12,2,11,3,3,No,Worked,Worked,6.14
4175,4176,3.0,4.0,3.0,21,Travel_Rarely,Sales,2,3,Life Sciences,Male,2,Manufacturing Director,Single,137570,1.0,12,1,0,3,0,0,0,3,3,No,Worked,Worked,5.99
4176,4177,2.0,1.0,3.0,34,Travel_Rarely,Sales,15,2,Marketing,Female,2,Research Scientist,Single,84630,2.0,13,0,8,2,4,1,3,1,3,Yes,Resignation,Salary,7.8
4177,4178,3.0,3.0,2.0,53,Travel_Rarely,Sales,2,1,Life Sciences,Male,5,Human Resources,Divorced,31620,4.0,15,0,26,4,14,4,8,3,3,No,Worked,Worked,7.51
4178,4179,2.0,1.0,3.0,32,Travel_Frequently,Research & Development,10,3,Medical,Female,2,Manufacturing Director,Single,165980,1.0,13,0,10,2,10,6,7,3,3,Yes,Resignation,Others,9.54
4179,4180,3.0,2.0,3.0,42,Travel_Rarely,Research & Development,10,3,Technical Degree,Male,2,Laboratory Technician,Married,66510,0.0,20,0,10,5,9,4,2,2,4,No,Worked,Worked,6.92
4180,4181,1.0,4.0,3.0,44,Travel_Rarely,Research & Development,3,1,Life Sciences,Female,1,Manufacturing Director,Married,23450,3.0,15,2,24,0,22,5,17,3,3,No,Worked,Worked,7.09
4181,4182,2.0,1.0,2.0,46,Travel_Rarely,Sales,2,3,Life Sciences,Female,1,Research Scientist,Single,34200,3.0,13,2,22,3,2,2,1,1,3,No,Worked,Worked,8.05
4182,4183,3.0,4.0,3.0,33,Travel_Rarely,Sales,3,3,Medical,Male,1,Manufacturing Director,Single,43730,4.0,14,0,7,3,1,0,0,3,3,No,Worked,Worked,6.5
4183,4184,4.0,4.0,4.0,44,Travel_Rarely,Human Resources,26,3,Life Sciences,Male,5,Healthcare Representative,Married,47590,2.0,21,0,9,2,4,1,3,3,4,No,Worked,Worked,8.5
4184,4185,4.0,3.0,3.0,30,Travel_Rarely,Research & Development,1,4,Technical Degree,Female,1,Research Scientist,Single,53010,1.0,16,1,10,3,10,1,8,3,3,No,Worked,Worked,6.06
4185,4186,4.0,4.0,4.0,39,Travel_Rarely,Human Resources,1,4,Medical,Male,1,Sales Executive,Married,36730,3.0,14,1,19,3,1,0,0,3,3,Yes,Resignation,Others,6.51
4186,4187,2.0,4.0,2.0,24,Travel_Rarely,Human Resources,2,5,Human Resources,Male,3,Sales Executive,Married,47680,2.0,11,1,6,2,2,2,0,2,3,Yes,Resignation,Salary,9.68
4187,4188,4.0,3.0,2.0,43,Travel_Rarely,Sales,9,5,Technical Degree,Female,1,Research Director,Divorced,12740,1.0,19,0,6,3,5,1,4,2,3,No,Worked,Worked,6.51
4188,4189,1.0,3.0,3.0,50,Travel_Rarely,Research & Development,12,4,Medical,Male,1,Research Director,Married,49000,1.0,11,0,3,3,3,0,2,2,3,Yes,Resignation,Salary,8.93
4189,4190,4.0,4.0,3.0,35,Travel_Rarely,Sales,2,4,Marketing,Male,3,Manufacturing Director,Married,104660,1.0,13,0,2,1,2,2,2,3,3,No,Worked,Worked,7.09
4190,4191,2.0,1.0,4.0,36,Travel_Rarely,Research & Development,25,1,Life Sciences,Female,4,Sales Executive,Married,170070,9.0,12,1,6,2,1,0,0,2,3,No,Worked,Worked,9.11
4191,4192,3.0,1.0,3.0,33,Travel_Frequently,Sales,9,2,Marketing,Male,4,Human Resources,Married,29090,2.0,11,0,10,2,5,1,3,2,3,No,Worked,Worked,6.56
4192,4193,3.0,4.0,3.0,35,Travel_Rarely,Research & Development,10,1,Medical,Male,1,Research Scientist,Divorced,57650,1.0,14,1,1,2,1,0,0,3,3,No,Worked,Worked,6.2
4193,4194,4.0,1.0,3.0,27,Travel_Rarely,Sales,8,2,Marketing,Female,3,Research Scientist,Divorced,45990,1.0,15,1,1,3,1,0,0,2,3,No,Worked,Worked,7.59
4194,4195,1.0,3.0,2.0,26,Travel_Rarely,Sales,4,3,Marketing,Male,2,Manager,Single,24040,1.0,12,0,1,6,1,0,1,3,3,Yes,Resignation,Others,7.72
4195,4196,4.0,3.0,3.0,27,Travel_Frequently,Sales,24,3,Life Sciences,Male,4,Healthcare Representative,Single,31720,1.0,20,1,9,1,9,1,7,3,4,No,Worked,Worked,6.81
4196,4197,3.0,4.0,3.0,30,Travel_Frequently,Research & Development,1,4,Medical,Male,1,Research Scientist,Single,20330,1.0,14,1,12,3,12,3,7,1,3,No,Worked,Worked,6.82
4197,4198,2.0,3.0,3.0,41,Travel_Rarely,Sales,20,4,Marketing,Male,2,Sales Executive,Married,102090,1.0,13,1,23,2,22,15,8,3,3,Yes,Fired,Worked,5.99
4198,4199,2.0,3.0,3.0,34,Non-Travel,Research & Development,7,2,Technical Degree,Female,1,Research Scientist,Single,86200,0.0,13,1,10,2,9,8,7,2,3,No,Worked,Worked,7.81
4199,4200,2.0,2.0,3.0,37,Travel_Rarely,Research & Development,17,3,Life Sciences,Female,3,Sales Executive,Married,20640,4.0,16,0,8,3,1,0,0,2,3,No,Worked,Worked,6.09
4200,4201,1.0,4.0,3.0,46,Travel_Frequently,Research & Development,20,3,Technical Degree,Male,3,Sales Executive,Single,40350,4.0,14,1,14,2,9,0,8,3,3,No,Worked,Worked,9.28
4201,4202,4.0,4.0,3.0,35,Travel_Rarely,Research & Development,8,4,Medical,Female,3,Research Scientist,Married,38380,1.0,16,1,1,2,1,0,1,3,3,No,Worked,Worked,6.89
4202,4203,1.0,3.0,3.0,48,Travel_Rarely,Research & Development,2,4,Technical Degree,Female,1,Sales Executive,Single,45910,9.0,16,0,23,6,1,0,0,1,3,Yes,Resignation,Others,9.34
4203,4204,3.0,3.0,2.0,28,Travel_Rarely,Research & Development,10,1,Medical,Male,1,Sales Executive,Single,25610,1.0,22,1,2,3,2,2,2,3,4,Yes,Resignation,Salary,10.72
4204,4205,2.0,1.0,2.0,44,Travel_Rarely,Research & Development,1,1,Medical,Female,3,Research Scientist,Divorced,15630,5.0,12,2,9,3,4,1,3,3,3,No,Worked,Worked,9.41
4205,4206,3.0,1.0,3.0,35,Non-Travel,Research & Development,5,4,Technical Degree,Female,3,Manufacturing Director,Married,48980,2.0,15,2,10,2,4,2,3,3,3,No,Worked,Worked,9.54
4206,4207,3.0,4.0,2.0,26,Travel_Rarely,Research & Development,4,4,Life Sciences,Female,3,Sales Executive,Married,47890,7.0,20,1,5,2,2,0,0,3,4,No,Worked,Worked,10.21
4207,4208,1.0,4.0,3.0,33,Travel_Frequently,Sales,29,4,Life Sciences,Female,1,Human Resources,Single,31800,1.0,14,1,15,2,15,8,12,3,3,No,Worked,Worked,8.23
4208,4209,2.0,1.0,2.0,35,Travel_Frequently,Research & Development,15,3,Medical,Male,3,Manufacturing Director,Married,65490,1.0,20,0,9,3,9,1,8,3,4,No,Worked,Worked,6.51
4209,4210,3.0,1.0,3.0,35,Travel_Rarely,Human Resources,3,2,Life Sciences,Female,1,Laboratory Technician,Married,63880,3.0,13,0,4,6,2,2,2,2,3,No,Worked,Worked,8.81
4210,4211,4.0,4.0,2.0,31,Travel_Rarely,Sales,10,2,Life Sciences,Female,2,Research Scientist,Divorced,112440,3.0,12,1,10,3,7,1,7,3,3,No,Worked,Worked,6.11
4211,4212,1.0,3.0,4.0,37,Travel_Rarely,Sales,4,3,Marketing,Male,4,Human Resources,Divorced,160320,1.0,13,0,7,2,7,0,7,3,3,No,Worked,Worked,7.37
4212,4213,1.0,4.0,3.0,32,Travel_Rarely,Research & Development,21,3,Other,Male,2,Sales Executive,Married,23620,1.0,11,0,9,2,9,7,8,3,3,No,Worked,Worked,8.13
4213,4214,4.0,4.0,3.0,38,Travel_Frequently,Research & Development,25,3,Medical,Male,2,Manufacturing Director,Single,163280,1.0,17,3,10,2,10,9,9,3,3,No,Worked,Worked,6.23
4214,4215,2.0,3.0,2.0,50,Travel_Rarely,Sales,2,4,Marketing,Female,4,Research Scientist,Divorced,83760,5.0,14,3,29,2,27,13,8,3,3,No,Worked,Worked,9.48
4215,4216,1.0,1.0,2.0,59,Travel_Rarely,Research & Development,1,3,Technical Degree,Male,1,Laboratory Technician,Single,166060,7.0,11,0,28,6,21,7,9,3,3,No,Worked,Worked,6.88
4216,4217,3.0,3.0,3.0,36,Travel_Rarely,Sales,1,2,Marketing,Female,2,Sales Executive,Divorced,86060,1.0,14,2,17,3,17,12,8,3,3,No,Worked,Worked,5.99
4217,4218,4.0,3.0,3.0,55,Travel_Rarely,Research & Development,7,3,Medical,Male,3,Research Scientist,Divorced,22720,2.0,17,1,21,2,5,0,2,3,3,No,Worked,Worked,8.11
4218,4219,2.0,2.0,3.0,36,Travel_Frequently,Research & Development,3,3,Life Sciences,Female,2,Laboratory Technician,Single,20180,1.0,13,0,6,5,6,0,3,3,3,No,Worked,Worked,7.22
4219,4220,2.0,4.0,3.0,45,Travel_Rarely,Research & Development,1,2,Medical,Female,1,Sales Executive,Divorced,70830,2.0,12,1,25,5,1,0,0,3,3,No,Worked,Worked,6.76
4220,4221,2.0,1.0,2.0,35,Travel_Frequently,Human Resources,9,3,Other,Female,2,Sales Representative,Married,40840,4.0,13,1,5,3,3,1,2,3,3,No,Worked,Worked,6.11
4221,4222,4.0,3.0,2.0,36,Travel_Rarely,Sales,7,2,Life Sciences,Male,4,Laboratory Technician,Married,144110,0.0,18,3,2,2,1,0,0,4,3,Yes,Resignation,Stress,8.9
4222,4223,1.0,3.0,2.0,59,Travel_Frequently,Research & Development,10,4,Life Sciences,Male,3,Research Scientist,Single,23080,7.0,19,1,20,4,4,1,3,2,3,No,Worked,Worked,6.8
4223,4224,3.0,2.0,3.0,29,Travel_Rarely,Research & Development,28,4,Life Sciences,Female,1,Sales Representative,Married,48410,0.0,11,0,6,3,5,0,4,3,3,No,Worked,Worked,7.81
4224,4225,3.0,2.0,3.0,31,Travel_Rarely,Research & Development,3,2,Medical,Female,3,Sales Executive,Single,42850,1.0,21,1,1,2,1,1,0,1,4,No,Worked,Worked,6.35
4225,4226,2.0,2.0,3.0,32,Travel_Rarely,Sales,3,4,Life Sciences,Male,2,Manufacturing Director,Married,97150,1.0,15,1,10,1,10,0,9,2,3,No,Worked,Worked,7.51
4226,4227,2.0,4.0,3.0,0,Travel_Rarely,Research & Development,0,0,Life Sciences,Male,0,Sales Executive,Married,0,1.0,0,0,0,0,0,0,0,3,3,No,Worked,Worked,7.21
4227,4228,3.0,4.0,3.0,31,Travel_Rarely,Research & Development,27,3,Medical,Female,2,Research Director,Single,21320,1.0,18,0,11,3,11,1,8,3,3,No,Worked,Worked,6.12
4228,4229,3.0,1.0,3.0,35,Travel_Rarely,Research & Development,2,4,Medical,Male,2,Healthcare Representative,Single,101240,0.0,14,1,16,2,15,2,8,4,3,No,Worked,Worked,6.0
4229,4230,4.0,1.0,4.0,45,Travel_Rarely,Human Resources,14,3,Human Resources,Female,1,Sales Executive,Married,54730,4.0,13,0,17,3,0,0,0,1,3,No,Worked,Worked,8.91
4230,4231,1.0,3.0,4.0,37,Travel_Rarely,Research & Development,1,3,Life Sciences,Female,3,Sales Executive,Single,52070,4.0,17,3,16,3,5,0,2,3,3,No,Worked,Worked,6.57
4231,4232,2.0,2.0,3.0,46,Travel_Rarely,Research & Development,9,3,Medical,Male,3,Manager,Divorced,164370,8.0,15,1,16,0,4,0,2,3,3,No,Worked,Worked,10.31
4232,4233,4.0,4.0,2.0,30,Travel_Rarely,Sales,18,3,Life Sciences,Male,4,Human Resources,Married,22960,1.0,18,1,10,2,10,3,0,3,3,No,Worked,Worked,9.17
4233,4234,2.0,3.0,3.0,35,Travel_Rarely,Research & Development,20,4,Life Sciences,Female,3,Human Resources,Single,40690,1.0,13,0,6,5,6,0,4,3,3,No,Worked,Worked,7.88
4234,4235,1.0,4.0,3.0,55,Travel_Rarely,Research & Development,2,3,Life Sciences,Female,2,Laboratory Technician,Married,74410,3.0,12,1,24,4,1,1,0,3,3,No,Worked,Worked,6.7
4235,4236,2.0,4.0,3.0,38,Non-Travel,Sales,11,1,Marketing,Male,2,Laboratory Technician,Divorced,24300,7.0,13,2,17,2,13,1,9,4,3,No,Worked,Worked,8.81
4236,4237,1.0,2.0,3.0,34,Travel_Rarely,Research & Development,8,2,Medical,Male,1,Research Scientist,Married,58780,1.0,14,0,5,1,5,1,3,3,3,No,Worked,Worked,7.98
