"EmployeeID";"EnvironmentSatisfaction";"JobSatisfaction";"WorkLifeBalance";"Age";"BusinessTravel";"Department";"DistanceFromHome";"Education";"EducationField";"EmployeeCount";"Gender";"JobLevel";"JobRole";"MaritalStatus";"MonthlyIncome";"NumCompaniesWorked";"PercentSalaryHike";"StandardHours";"StockOptionLevel";"TotalWorkingYears";"TrainingTimesLastYear";"YearsAtCompany";"YearsSinceLastPromotion";"YearsWithCurrManager";"JobInvolvement";"PerformanceRating";"Attrition";"retirementDate";"retirementType";"resignationReason"
1842;"2";"4";"3";28;"Travel_Rarely";"Research & Development";21;4;"Life Sciences";1;"Female";1;"Healthcare Representative";"Divorced";25000;"1";16;8;2;6;3;5;0;4;3;"3";"";"";"";""
1843;"4";"4";"1";22;"Travel_Rarely";"Research & Development";2;2;"Life Sciences";1;"Male";1;"Sales Representative";"Married";11020;"6";19;8;0;4;3;2;2;2;2;"3";"";"";"";""
1844;"1";"4";"2";44;"Travel_Rarely";"Research & Development";22;3;"Medical";1;"Female";1;"Laboratory Technician";"Married";104530;"2";11;8;1;10;2;3;0;2;3;"3";"";"";"";""
1845;"2";"4";"3";42;"Travel_Frequently";"Sales";13;4;"Life Sciences";1;"Female";2;"Laboratory Technician";"Single";22880;"5";16;8;1;8;4;2;2;2;2;"3";"";"";"";""
1846;"1";"1";"3";36;"Travel_Rarely";"Research & Development";14;3;"Other";1;"Male";2;"Research Scientist";"Married";39290;"0";24;8;0;6;6;5;0;3;2;"4";"";"";"";""
1847;"3";"1";"3";25;"Travel_Rarely";"Sales";11;3;"Life Sciences";1;"Female";1;"Laboratory Technician";"Married";23110;"1";11;8;1;5;2;5;0;3;3;"3";"";"";"";""
1848;"4";"3";"3";35;"Travel_Rarely";"Research & Development";9;2;"Life Sciences";1;"Female";1;"Healthcare Representative";"Married";31400;"1";13;8;1;17;2;17;5;15;2;"3";"";"";"";""
1850;"4";"4";"3";32;"Non-Travel";"Research & Development";21;3;"Life Sciences";1;"Male";1;"Sales Executive";"Divorced";44500;"0";13;8;0;4;3;3;0;2;3;"3";"";"";"";""
1851;"3";"1";"4";25;"Travel_Rarely";"Sales";5;3;"Marketing";1;"Female";4;"Research Scientist";"Married";27560;"1";12;8;2;5;2;5;0;3;3;"3";"";"";"";""
1852;"3";"1";"3";49;"Travel_Rarely";"Sales";9;3;"Technical Degree";1;"Female";2;"Sales Representative";"Married";190330;"2";18;8;1;7;5;4;0;2;3;"3";"";"";"";""
1853;"1";"4";"2";24;"Non-Travel";"Research & Development";2;5;"Technical Degree";1;"Male";2;"Healthcare Representative";"Married";187220;"0";22;8;1;6;3;5;3;4;3;"4";"";"";"";""
1854;"2";"2";"3";32;"Travel_Frequently";"Research & Development";12;5;"Medical";1;"Male";1;"Research Scientist";"Married";95470;"1";13;8;1;10;3;10;5;3;2;"3";"";"";"";""
1855;"2";"2";"3";38;"Travel_Rarely";"Sales";22;2;"Medical";1;"Male";1;"Sales Executive";"Married";137340;"0";13;8;0;3;3;2;1;2;4;"3";"";"";"";""
1856;"3";"4";"2";42;"Travel_Rarely";"Research & Development";18;1;"Technical Degree";1;"Female";2;"Research Scientist";"Married";199990;"2";23;8;1;17;6;5;1;3;3;"4";"";"";"";""
1857;"4";"4";"3";31;"Travel_Rarely";"Research & Development";16;3;"Life Sciences";1;"Female";3;"Sales Executive";"Married";22790;"3";12;8;1;8;3;6;0;2;3;"3";"";"";"";""
1859;"1";"4";"3";53;"Travel_Rarely";"Research & Development";9;3;"Life Sciences";1;"Male";1;"Sales Representative";"Married";20890;"5";16;8;0;28;2;2;2;2;2;"3";"";"";"";""
1860;"4";"2";"3";35;"Travel_Rarely";"Research & Development";1;3;"Life Sciences";1;"Male";3;"Healthcare Representative";"Married";167920;"3";12;8;1;16;3;13;4;8;4;"3";"";"";"";""
1861;"3";"4";"3";37;"Travel_Frequently";"Research & Development";13;4;"Life Sciences";1;"Female";3;"Human Resources";"Married";35640;"5";11;8;0;10;1;5;0;0;1;"3";"";"";"";""
1862;"4";"4";"3";53;"Travel_Rarely";"Research & Development";1;1;"Medical";1;"Male";1;"Sales Executive";"Single";44250;"6";22;8;1;33;2;12;3;8;4;"4";"";"";"";""
1863;"4";"4";"2";43;"Travel_Frequently";"Research & Development";1;3;"Medical";1;"Male";1;"Laboratory Technician";"Married";52650;"4";11;8;1;12;4;5;2;2;3;"3";"";"";"";""
1864;"3";"4";"3";47;"Travel_Rarely";"Sales";15;4;"Marketing";1;"Female";3;"Research Director";"Married";65530;"0";15;8;0;8;2;7;7;7;3;"3";"";"";"";""
1865;"1";"2";"3";37;"Non-Travel";"Research & Development";1;5;"Medical";1;"Female";2;"Research Scientist";"Single";62610;"1";12;8;0;10;1;10;0;9;3;"3";"";"";"";""
1866;"1";"1";"3";50;"Non-Travel";"Research & Development";17;3;"Medical";1;"Female";1;"Laboratory Technician";"Divorced";42980;"1";20;8;1;31;6;31;14;7;3;"4";"";"";"";""
1867;"4";"4";"3";39;"Travel_Rarely";"Research & Development";1;3;"Other";1;"Female";3;"Human Resources";"Married";68040;"8";14;8;1;13;3;5;0;4;2;"3";"";"";"";""
1868;"4";"2";"4";33;"Travel_Rarely";"Sales";7;3;"Life Sciences";1;"Male";2;"Manufacturing Director";"Divorced";38150;"3";11;8;1;7;3;4;0;3;3;"3";"";"";"";""
1870;"1";"4";"3";29;"Travel_Rarely";"Research & Development";5;4;"Life Sciences";1;"Female";4;"Healthcare Representative";"Divorced";66730;"6";12;8;1;8;2;4;0;3;4;"3";"";"";"";""
1871;"2";"1";"3";44;"Travel_Rarely";"Research & Development";26;2;"Life Sciences";1;"Male";2;"Manufacturing Director";"Married";76390;"1";14;8;0;8;6;8;7;1;3;"3";"";"";"";""
1872;"1";"4";"3";28;"Travel_Rarely";"Sales";24;5;"Life Sciences";1;"Female";1;"Research Scientist";"Single";23280;"1";11;8;2;4;3;4;0;2;3;"3";"";"";"";""
1874;"1";"2";"4";43;"Travel_Rarely";"Sales";7;4;"Marketing";1;"Male";2;"Sales Executive";"Divorced";48760;"4";16;8;2;4;4;1;0;0;3;"3";"";"";"";""
1877;"3";"4";"2";36;"Travel_Rarely";"Research & Development";26;4;"Medical";1;"Male";1;"Laboratory Technician";"Married";84740;"0";14;8;0;17;3;16;4;11;3;"3";"";"";"";""
1878;"4";"4";"2";47;"Travel_Rarely";"Research & Development";2;3;"Life Sciences";1;"Male";2;"Manufacturing Director";"Single";99810;"1";21;8;1;3;3;3;1;2;3;"4";"";"";"";""
1881;"3";"3";"3";28;"Travel_Rarely";"Research & Development";10;3;"Life Sciences";1;"Female";3;"Manager";"Divorced";135910;"5";20;8;1;6;2;2;2;2;3;"4";"";"";"";""
1883;"2";"3";"3";27;"Travel_Rarely";"Research & Development";1;3;"Medical";1;"Male";1;"Research Scientist";"Single";20580;"1";14;8;1;1;5;1;0;0;3;"3";"";"";"";""
1884;"2";"2";"3";34;"Travel_Rarely";"Research & Development";12;2;"Technical Degree";1;"Male";2;"Human Resources";"Divorced";88650;"1";11;8;1;1;0;1;1;0;3;"3";"";"";"";""
1885;"3";"3";"3";42;"Travel_Rarely";"Sales";11;1;"Technical Degree";1;"Male";2;"Human Resources";"Single";59400;"7";16;8;0;10;2;5;0;3;2;"3";"";"";"";""
1886;"3";"1";"3";33;"Travel_Rarely";"Sales";2;3;"Marketing";1;"Female";1;"Sales Executive";"Single";59140;"3";16;8;1;6;4;3;0;2;3;"3";"";"";"";""
1887;"3";"2";"3";58;"Travel_Rarely";"Research & Development";2;4;"Life Sciences";1;"Male";1;"Research Scientist";"Divorced";26220;"2";23;8;0;24;3;6;0;4;3;"4";"";"";"";""
1888;"2";"3";"4";31;"Travel_Rarely";"Sales";1;3;"Life Sciences";1;"Female";1;"Sales Representative";"Married";121850;"3";14;8;0;13;2;7;5;2;3;"3";"";"";"";""
1889;"4";"4";"1";35;"Travel_Rarely";"Research & Development";2;1;"Life Sciences";1;"Male";3;"Healthcare Representative";"Married";106090;"1";22;8;0;10;3;10;0;7;3;"4";"";"";"";""
1890;"1";"2";"2";49;"Travel_Rarely";"Research & Development";25;2;"Life Sciences";1;"Female";2;"Sales Executive";"Married";43450;"4";15;8;0;29;3;26;1;7;2;"3";"";"";"";""
1891;"4";"3";"2";48;"Travel_Rarely";"Research & Development";1;4;"Medical";1;"Male";1;"Research Scientist";"Married";21770;"4";18;8;0;13;4;0;0;0;3;"3";"";"";"";""
1892;"4";"3";"2";31;"Non-Travel";"Research & Development";1;2;"Technical Degree";1;"Female";2;"Sales Executive";"Married";27930;"1";16;8;0;9;4;9;0;0;3;"3";"";"";"";""
1893;"2";"4";"3";36;"Travel_Rarely";"Human Resources";2;4;"Technical Degree";1;"Male";1;"Sales Executive";"Single";79180;"2";12;8;2;8;3;6;0;1;2;"3";"";"";"";""
1894;"4";"1";"3";38;"Travel_Rarely";"Sales";6;3;"Other";1;"Male";2;"Sales Executive";"Married";87890;"1";11;8;3;15;4;15;5;11;3;"3";"";"";"";""
1895;"3";"2";"3";32;"Non-Travel";"Sales";18;3;"Marketing";1;"Male";1;"Laboratory Technician";"Married";23890;"6";12;8;1;5;4;3;0;2;2;"3";"";"";"";""
1897;"1";"2";"2";40;"Travel_Rarely";"Research & Development";1;4;"Medical";1;"Male";2;"Research Scientist";"Divorced";192320;"2";14;8;1;11;3;1;0;0;3;"3";"";"";"";""
1898;"3";"1";"3";26;"Travel_Frequently";"Sales";11;3;"Marketing";1;"Male";2;"Healthcare Representative";"Single";22670;"1";19;8;3;7;2;7;0;7;2;"3";"";"";"";""
1899;"4";"1";"3";41;"Travel_Rarely";"Research & Development";1;4;"Medical";1;"Male";1;"Research Scientist";"Single";195170;"2";13;8;0;20;5;18;2;17;3;"3";"";"";"";""
1900;"3";"3";"3";36;"Travel_Rarely";"Research & Development";9;3;"Life Sciences";1;"Female";2;"Healthcare Representative";"Single";24360;"4";13;8;0;16;3;11;3;9;1;"3";"";"";"";""
1903;"4";"4";"1";31;"Travel_Rarely";"Research & Development";1;4;"Life Sciences";1;"Male";4;"Research Director";"Married";190680;"0";12;8;0;10;1;9;8;5;3;"3";"";"";"";""
1904;"4";"2";"3";40;"Travel_Frequently";"Sales";1;3;"Marketing";1;"Male";1;"Research Scientist";"Divorced";39310;"8";19;8;0;3;2;1;0;0;2;"3";"";"";"";""
1905;"3";"1";"4";32;"Travel_Rarely";"Research & Development";24;3;"Life Sciences";1;"Male";4;"Laboratory Technician";"Married";37300;"1";25;8;1;8;4;8;6;3;3;"4";"";"";"";""
1907;"2";"4";"3";33;"Travel_Rarely";"Research & Development";1;4;"Medical";1;"Female";4;"Manufacturing Director";"Single";44650;"0";13;8;0;6;3;5;1;4;3;"3";"";"";"";""
1909;"3";"2";"2";45;"Non-Travel";"Research & Development";8;1;"Life Sciences";1;"Male";2;"Sales Executive";"Married";33190;"1";12;8;1;9;3;9;0;8;3;"3";"";"";"";""
1910;"3";"NA";"3";29;"Travel_Frequently";"Research & Development";29;1;"Life Sciences";1;"Male";1;"Sales Representative";"Married";192020;"1";12;8;0;3;5;3;0;2;3;"3";"";"";"";""
1911;"3";"3";"3";35;"Travel_Rarely";"Human Resources";1;3;"Human Resources";1;"Male";3;"Laboratory Technician";"Married";136750;"1";15;8;3;5;5;5;1;0;2;"3";"";"";"";""
1912;"4";"4";"NA";52;"Travel_Rarely";"Research & Development";5;4;"Other";1;"Male";1;"Laboratory Technician";"Married";29110;"2";17;8;2;26;3;9;7;8;3;"3";"";"";"";""
1914;"3";"3";"4";53;"Travel_Rarely";"Research & Development";9;3;"Technical Degree";1;"Male";1;"Manager";"Divorced";39200;"6";16;8;1;22;3;17;15;2;3;"3";"";"";"";""
1915;"3";"3";"4";30;"Travel_Rarely";"Sales";3;4;"Marketing";1;"Male";1;"Sales Executive";"Divorced";64340;"5";14;8;1;10;3;8;7;7;2;"3";"";"";"";""
1916;"3";"4";"3";38;"Non-Travel";"Sales";4;3;"Life Sciences";1;"Male";2;"Research Director";"Single";100480;"1";23;8;1;6;2;5;1;3;3;"4";"";"";"";""
1917;"4";"4";"3";35;"Travel_Rarely";"Sales";1;2;"Life Sciences";1;"Female";2;"Healthcare Representative";"Divorced";109380;"6";14;8;2;12;2;10;0;8;1;"3";"";"";"";""
1918;"1";"3";"3";39;"Travel_Rarely";"Sales";1;1;"Marketing";1;"Male";2;"Research Scientist";"Single";23400;"0";11;8;1;9;2;8;0;7;2;"3";"";"";"";""
1920;"3";"3";"4";47;"Travel_Frequently";"Research & Development";7;4;"Life Sciences";1;"Male";3;"Sales Executive";"Divorced";69310;"1";11;8;0;20;3;19;2;7;3;"3";"";"";"";""
1921;"1";"4";"3";36;"Non-Travel";"Sales";28;1;"Life Sciences";1;"Male";2;"Research Scientist";"Divorced";48980;"4";13;8;1;12;3;7;0;7;3;"3";"";"";"";""
1923;"4";"3";"3";33;"Non-Travel";"Sales";15;3;"Other";1;"Male";4;"Research Director";"Single";194360;"1";19;8;2;10;4;10;6;0;3;"3";"";"";"";""
1925;"2";"4";"3";33;"Travel_Rarely";"Research & Development";2;2;"Technical Degree";1;"Male";2;"Laboratory Technician";"Single";34790;"3";12;8;0;5;3;3;0;2;3;"3";"";"";"";""
1926;"4";"4";"3";45;"Travel_Rarely";"Research & Development";26;1;"Medical";1;"Female";3;"Healthcare Representative";"Divorced";27940;"3";19;8;1;8;2;5;0;2;3;"3";"";"";"";""
1927;"4";"4";"2";50;"Travel_Rarely";"Sales";10;1;"Life Sciences";1;"Female";1;"Manufacturing Director";"Divorced";52490;"9";21;8;2;32;2;5;1;3;2;"4";"";"";"";""
1928;"3";"2";"3";33;"Travel_Frequently";"Sales";1;3;"Marketing";1;"Male";2;"Human Resources";"Married";21760;"1";14;8;1;6;2;6;1;2;2;"3";"";"";"";""
1929;"1";"3";"4";41;"Travel_Frequently";"Sales";11;3;"Other";1;"Male";1;"Laboratory Technician";"Divorced";168720;"2";15;8;1;21;2;18;0;11;3;"3";"";"";"";""
1930;"3";"2";"3";27;"Travel_Rarely";"Research & Development";20;4;"Other";1;"Male";2;"Manufacturing Director";"Married";34850;"9";17;8;2;4;2;2;2;2;3;"3";"";"";"";""
1931;"4";"1";"3";45;"Non-Travel";"Sales";2;3;"Medical";1;"Female";1;"Sales Executive";"Married";66440;"1";12;8;0;9;3;9;0;8;4;"3";"";"";"";""
1932;"4";"4";"3";47;"Travel_Rarely";"Sales";18;4;"Medical";1;"Female";2;"Research Scientist";"Single";55820;"1";16;8;0;9;3;9;0;7;3;"3";"";"";"";""
1934;"4";"3";"3";50;"Travel_Rarely";"Research & Development";1;3;"Technical Degree";1;"Female";2;"Sales Executive";"Married";134960;"3";18;8;1;22;3;12;1;5;3;"3";"";"";"";""
1935;"3";"3";"2";38;"Travel_Frequently";"Research & Development";13;3;"Technical Degree";1;"Male";1;"Manufacturing Director";"Married";32100;"0";17;8;2;3;5;2;0;2;2;"3";"";"";"";""
1936;"4";"3";"3";46;"Travel_Rarely";"Research & Development";28;3;"Medical";1;"Female";3;"Human Resources";"Divorced";190450;"6";11;8;3;13;2;8;0;7;3;"3";"";"";"";""
1937;"4";"3";"3";24;"Travel_Rarely";"Sales";28;3;"Life Sciences";1;"Female";1;"Healthcare Representative";"Divorced";118490;"1";16;8;1;5;3;4;3;2;3;"3";"";"";"";""
1939;"3";"1";"3";31;"Travel_Frequently";"Research & Development";5;2;"Technical Degree";1;"Male";2;"Sales Executive";"Married";65020;"1";12;8;0;4;3;4;0;3;3;"3";"";"";"";""
1940;"2";"4";"3";18;"Non-Travel";"Sales";5;4;"Other";1;"Male";2;"Manager";"Single";32300;"1";12;8;1;0;3;0;0;0;3;"3";"";"";"";""
1941;"3";"3";"3";54;"Travel_Rarely";"Sales";23;3;"Medical";1;"Female";1;"Laboratory Technician";"Married";136030;"8";13;8;1;22;2;10;0;8;3;"3";"";"";"";""
1942;"3";"3";"2";35;"Travel_Rarely";"Research & Development";6;4;"Medical";1;"Female";1;"Manufacturing Director";"Divorced";119960;"1";19;8;2;16;3;16;10;1;3;"3";"";"";"";""
1943;"2";"1";"2";30;"Travel_Rarely";"Research & Development";4;3;"Life Sciences";1;"Female";5;"Healthcare Representative";"Married";56050;"0";12;8;1;9;0;8;1;7;2;"3";"";"";"";""
1946;"4";"4";"3";26;"Travel_Rarely";"Sales";1;3;"Marketing";1;"Female";2;"Research Scientist";"Married";175840;"1";20;8;0;8;2;8;1;3;3;"4";"";"";"";""
1947;"2";"1";"2";22;"Travel_Rarely";"Research & Development";8;3;"Other";1;"Male";2;"Sales Representative";"Married";49070;"1";21;8;1;4;2;4;1;1;3;"4";"";"";"";""
1948;"1";"3";"3";48;"Travel_Rarely";"Human Resources";2;4;"Medical";1;"Male";2;"Sales Executive";"Single";45540;"2";11;8;2;19;3;2;2;2;3;"3";"";"";"";""
1949;"3";"3";"3";48;"Travel_Rarely";"Sales";3;3;"Medical";1;"Male";1;"Research Director";"Single";54150;"7";11;8;1;27;1;15;4;8;3;"3";"";"";"";""
1950;"4";"3";"3";41;"Travel_Rarely";"Research & Development";2;3;"Life Sciences";1;"Male";2;"Research Scientist";"Single";47410;"6";16;8;0;8;3;2;2;1;3;"3";"";"";"";""
1951;"4";"4";"3";39;"Travel_Rarely";"Sales";2;3;"Life Sciences";1;"Male";3;"Human Resources";"Married";21150;"1";18;8;0;21;3;21;11;8;4;"3";"";"";"";""
1952;"1";"4";"3";27;"Travel_Rarely";"Research & Development";3;3;"Life Sciences";1;"Male";2;"Human Resources";"Married";31610;"0";13;8;2;4;0;3;2;2;3;"3";"";"";"";""
1953;"2";"4";"2";35;"Travel_Rarely";"Sales";24;3;"Medical";1;"Male";5;"Sales Executive";"Divorced";57450;"1";17;8;3;3;4;3;1;2;3;"3";"";"";"";""
1954;"4";"3";"NA";42;"Travel_Rarely";"Research & Development";23;4;"Other";1;"Male";1;"Research Scientist";"Married";23730;"6";14;8;1;21;3;1;0;0;4;"3";"";"";"";""
1955;"1";"4";"3";50;"Travel_Rarely";"Sales";27;3;"Medical";1;"Male";2;"Sales Executive";"Married";33100;"4";22;8;1;8;3;1;0;0;4;"4";"";"";"";""
1956;"3";"4";"3";59;"Travel_Rarely";"Research & Development";16;4;"Medical";1;"Female";5;"Laboratory Technician";"Single";186650;"3";12;8;0;30;3;5;4;3;2;"3";"";"";"";""
1958;"3";"2";"3";55;"Travel_Frequently";"Research & Development";26;2;"Life Sciences";1;"Female";2;"Sales Executive";"Married";27890;"3";13;8;1;17;2;8;6;7;2;"3";"";"";"";""
1959;"2";"3";"3";41;"Non-Travel";"Research & Development";19;1;"Life Sciences";1;"Male";2;"Research Scientist";"Divorced";58280;"1";13;8;0;21;0;21;5;10;3;"3";"";"";"";""
1960;"2";"4";"3";38;"Travel_Rarely";"Research & Development";24;2;"Other";1;"Female";1;"Laboratory Technician";"Single";23260;"8";14;8;0;19;3;1;0;0;4;"3";"";"";"";""
1963;"4";"4";"3";44;"Travel_Rarely";"Research & Development";16;3;"Life Sciences";1;"Female";1;"Healthcare Representative";"Married";80200;"3";11;8;1;23;2;12;11;11;3;"3";"";"";"";""
1964;"4";"3";"3";50;"Non-Travel";"Human Resources";2;2;"Life Sciences";1;"Male";1;"Laboratory Technician";"Married";36880;"0";11;8;0;19;3;18;0;13;2;"3";"";"";"";""
1966;"4";"1";"3";39;"Travel_Frequently";"Sales";11;3;"Marketing";1;"Male";1;"Sales Executive";"Single";160150;"1";11;8;0;21;3;21;2;8;4;"3";"";"";"";""
1967;"2";"4";"2";33;"Non-Travel";"Sales";9;2;"Technical Degree";1;"Male";5;"Sales Representative";"Single";12000;"0";11;8;1;3;3;2;2;2;3;"3";"";"";"";""
1968;"4";"4";"4";45;"Travel_Rarely";"Research & Development";7;2;"Other";1;"Male";1;"Human Resources";"Married";56610;"3";12;8;0;26;2;9;1;1;2;"3";"";"";"";""
1969;"4";"3";"3";32;"Non-Travel";"Research & Development";15;3;"Medical";1;"Male";2;"Manager";"Single";69290;"9";20;8;0;10;6;8;7;7;1;"4";"";"";"";""
1970;"2";"4";"2";34;"Travel_Rarely";"Sales";6;4;"Marketing";1;"Male";2;"Research Director";"Divorced";96130;"0";12;8;1;16;5;15;0;9;2;"3";"";"";"";""
1971;"2";"4";"1";59;"Travel_Rarely";"Research & Development";5;3;"Life Sciences";1;"Male";2;"Research Scientist";"Married";56740;"3";12;8;0;14;6;6;0;4;3;"3";"";"";"";""
1972;"2";"2";"3";45;"Travel_Rarely";"Research & Development";16;1;"Medical";1;"Male";2;"Sales Executive";"Single";54840;"1";20;8;3;6;6;6;0;4;3;"4";"";"";"";""
1973;"3";"2";"3";53;"Travel_Frequently";"Sales";8;2;"Medical";1;"Male";2;"Research Scientist";"Married";120610;"2";20;8;1;30;2;15;6;12;4;"4";"";"";"";""
1976;"3";"3";"3";34;"Travel_Rarely";"Research & Development";2;2;"Life Sciences";1;"Male";1;"Sales Representative";"Married";64100;"1";13;8;1;1;5;1;0;0;2;"3";"";"";"";""
1977;"4";"2";"3";28;"Travel_Rarely";"Research & Development";10;3;"Other";1;"Male";2;"Sales Representative";"Married";52100;"1";15;8;0;1;1;1;0;0;4;"3";"";"";"";""
1978;"3";"3";"3";38;"Travel_Frequently";"Sales";9;4;"Medical";1;"Male";2;"Research Scientist";"Married";26950;"3";14;8;1;8;4;2;2;2;1;"3";"";"";"";""
1979;"2";"3";"2";50;"Travel_Rarely";"Research & Development";5;4;"Life Sciences";1;"Male";1;"Sales Executive";"Married";118780;"2";13;8;1;29;2;8;7;7;3;"3";"";"";"";""
1980;"4";"2";"2";37;"Travel_Rarely";"Research & Development";1;3;"Life Sciences";1;"Male";1;"Laboratory Technician";"Single";170680;"3";23;8;0;8;6;4;0;1;3;"4";"";"";"";""
1981;"3";"1";"2";40;"Travel_Rarely";"Human Resources";2;3;"Medical";1;"Male";5;"Sales Executive";"Married";24550;"1";15;8;1;8;2;7;7;5;3;"3";"";"";"";""
1982;"1";"3";"3";26;"Travel_Frequently";"Research & Development";3;3;"Medical";1;"Male";2;"Laboratory Technician";"Divorced";139640;"1";11;8;2;5;1;5;1;3;2;"3";"";"";"";""
1983;"4";"4";"3";46;"Travel_Rarely";"Research & Development";2;1;"Medical";1;"Female";3;"Research Scientist";"Divorced";49410;"9";13;8;2;23;2;2;2;2;2;"3";"";"";"";""
1984;"3";"3";"3";54;"Travel_Rarely";"Research & Development";5;3;"Medical";1;"Female";2;"Manufacturing Director";"Married";24780;"6";11;8;0;13;0;9;7;0;3;"3";"";"";"";""
1985;"1";"3";"3";56;"Travel_Frequently";"Research & Development";1;2;"Life Sciences";1;"Female";2;"Manufacturing Director";"Married";52280;"2";11;8;0;18;4;5;0;3;3;"3";"";"";"";""
1986;"4";"4";"2";36;"Travel_Rarely";"Research & Development";4;2;"Life Sciences";1;"Female";2;"Human Resources";"Single";44780;"0";18;8;1;15;3;14;7;8;3;"3";"";"";"";""
1987;"3";"1";"4";55;"Non-Travel";"Research & Development";2;3;"Medical";1;"Female";2;"Manager";"Single";75470;"7";16;8;0;31;2;9;6;2;2;"3";"";"";"";""
1988;"3";"4";"3";43;"Travel_Rarely";"Sales";25;2;"Life Sciences";1;"Male";3;"Research Scientist";"Divorced";50550;"5";22;8;0;18;2;1;0;0;2;"4";"";"";"";""
1991;"4";"1";"3";46;"Travel_Rarely";"Sales";12;3;"Marketing";1;"Female";3;"Healthcare Representative";"Divorced";89430;"8";12;8;1;19;6;16;1;7;3;"3";"";"";"";""
1994;"1";"1";"3";26;"Travel_Rarely";"Research & Development";5;4;"Medical";1;"Female";2;"Sales Executive";"Married";46820;"1";11;8;1;6;3;5;1;3;1;"3";"";"";"";""
1995;"3";"1";"2";30;"Travel_Rarely";"Research & Development";8;3;"Medical";1;"Female";1;"Sales Executive";"Married";183000;"0";14;8;0;7;6;6;0;2;3;"3";"";"";"";""
1996;"2";"3";"3";41;"Travel_Rarely";"Sales";1;4;"Life Sciences";1;"Female";1;"Research Director";"Married";52570;"1";14;8;0;10;2;10;0;8;4;"3";"";"";"";""
1998;"1";"4";"3";40;"Travel_Rarely";"Sales";1;4;"Marketing";1;"Male";1;"Sales Executive";"Married";48690;"4";12;8;0;14;2;11;11;1;3;"3";"";"";"";""
1999;"1";"3";"3";27;"Non-Travel";"Sales";11;3;"Technical Degree";1;"Female";2;"Laboratory Technician";"Married";99850;"1";14;8;1;3;3;3;1;2;2;"3";"";"";"";""
2000;"4";"2";"3";55;"Travel_Frequently";"Research & Development";23;5;"Life Sciences";1;"Male";3;"Laboratory Technician";"Married";36970;"3";13;8;1;23;1;3;1;2;3;"3";"";"";"";""
2001;"3";"3";"4";28;"Travel_Rarely";"Research & Development";1;3;"Life Sciences";1;"Male";2;"Healthcare Representative";"Single";74570;"3";11;8;2;10;1;8;1;7;4;"3";"";"";"";""
2003;"4";"4";"3";33;"Travel_Rarely";"Sales";23;4;"Marketing";1;"Female";4;"Sales Executive";"Divorced";39830;"4";12;8;0;9;3;3;1;2;3;"3";"";"";"";""
2006;"1";"3";"2";28;"Travel_Rarely";"Human Resources";1;1;"Human Resources";1;"Male";2;"Research Scientist";"Divorced";63470;"1";15;8;1;4;2;4;2;2;3;"3";"";"";"";""
2007;"1";"4";"2";34;"Travel_Frequently";"Sales";29;4;"Marketing";1;"Male";1;"Research Scientist";"Single";115100;"0";14;8;1;7;5;6;0;4;3;"3";"";"";"";""
2008;"4";"4";"3";37;"Travel_Rarely";"Research & Development";7;4;"Life Sciences";1;"Male";4;"Sales Executive";"Divorced";71430;"2";21;8;0;8;6;1;0;0;2;"4";"";"";"";""
2012;"4";"1";"3";42;"Travel_Rarely";"Research & Development";11;1;"Life Sciences";1;"Male";4;"Research Scientist";"Married";60320;"0";14;8;0;23;2;22;13;7;2;"3";"";"";"";""
2015;"4";"2";"3";33;"Travel_Frequently";"Sales";9;3;"Medical";1;"Female";2;"Research Scientist";"Married";46490;"0";12;8;0;4;2;3;0;2;2;"3";"";"";"";""
2016;"3";"4";"3";34;"Non-Travel";"Sales";1;1;"Marketing";1;"Female";2;"Research Director";"Married";26960;"3";23;8;0;6;3;0;0;0;3;"4";"";"";"";""
2017;"1";"4";"NA";48;"Non-Travel";"Sales";2;1;"Life Sciences";1;"Male";2;"Sales Executive";"Single";23700;"2";11;8;0;27;3;5;2;1;3;"3";"";"";"";""
2018;"2";"3";"3";45;"Non-Travel";"Research & Development";1;3;"Medical";1;"Female";2;"Human Resources";"Married";125040;"1";12;8;1;15;2;15;4;12;3;"3";"";"";"";""
2019;"2";"2";"3";52;"Travel_Rarely";"Sales";1;3;"Life Sciences";1;"Male";1;"Sales Executive";"Single";59740;"7";18;8;1;18;6;8;4;0;3;"3";"";"";"";""
